"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
"서울특별시 성동구청",서울특별시 성동구 왕십리로 271-1,서울특별시 성동구 행당동 134-4,생활방범,3,300,360도 전방면,30,2015-09,02-2286-5879,37.558628,127.037170,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 무학봉26길 2,서울특별시 성동구 하왕십리동 966-43,생활방범,4,200,360도 전방면,30,2015-12,02-2286-5879,37.562080,127.032021,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 무학봉15길 22,서울특별시 성동구 하왕십리동 955-13,생활방범,4,200,360도 전방면,30,2017-12,02-2286-5879,37.563118,127.030739,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 금호산2길 16,서울특별시 성동구 금호동3가 451,생활방범,5,200,360도 전방면,30,2007-12,02-2286-5879,37.548882,127.021339,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 동호로 84,서울특별시 성동구 금호동4가 1250,생활방범,4,200,360도 전방면,30,2007-12,02-2286-5879,37.547291,127.017113,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 마조로1길 42,서울특별시 성동구 행당동 1-17,생활방범,3,200,360도 전방면,30,2015-12,02-2286-5879,37.561333,127.039268,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 마조로11길 3-1,서울특별시 성동구 행당동 1-93,생활방범,4,200,360도 전방면,30,2015-12,02-2286-5879,37.561890,127.041100,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 둘레길 61,서울특별시 성동구 성수동1가 343,생활방범,3,200,360도 전방면,30,2007-12,02-2286-5879,37.536243,127.050400,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 독서당로59가길 4,서울특별시 성동구 응봉동 265-166,생활방범,4,200,360도 전방면,30,2007-12,02-2286-5879,37.551350,127.030251,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 상원12길 10,서울특별시 성동구 성수동1가 13-54,생활방범,5,200,360도 전방면,30,2007-12,02-2286-5879,37.550468,127.048721,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 성수일로11길 15,서울특별시 성동구 성수동1가 13-117,생활방범,3,200,360도 전방면,30,2007-12,02-2286-5879,37.549847,127.049767,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 상원길 48-1,서울특별시 성동구 성수동1가 13-145,생활방범,4,200,360도 전방면,30,2007-12,02-2286-5879,37.548279,127.048386,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 왕십리로14길 18,서울특별시 성동구 성수동1가 656-805,생활방범,3,200,360도 전방면,30,2007-12,02-2286-5879,37.548801,127.045647,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 뚝섬로13길 22,서울특별시 성동구 성수동2가 268,생활방범,4,200,360도 전방면,30,2007-12,02-2286-5879,37.539558,127.057861,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 뚝섬로 447,서울특별시 성동구 성수동2가 231-1,생활방범,4,200,360도 전방면,30,2007-12,02-2286-5879,37.538090,127.059814,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 뚝섬로17길 29,서울특별시 성동구 성수동2가 255-1,생활방범,4,200,360도 전방면,30,2007-12,02-2286-5879,37.540058,127.060532,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 둘레15길 13,서울특별시 성동구 성수동2가 655,생활방범,3,200,360도 전방면,30,2007-12,02-2286-5879,37.536110,127.055687,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 아차산로7길 24,서울특별시 성동구 성수동2가 289-262,생활방범,5,200,360도 전방면,30,2007-12,02-2286-5879,37.547398,127.054970,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 성수일로12길 15,서울특별시 성동구 성수동2가 299-151,생활방범,3,200,360도 전방면,30,2007-12,02-2286-5879,37.548771,127.052879,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 광나루로11길 52-1,서울특별시 성동구 송정동 1-129,생활방범,3,200,360도 전방면,30,2015-12,02-2286-5879,37.552303,127.068596,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 광나루로11길 18,서울특별시 성동구 송정동 66-34,생활방범,3,200,360도 전방면,30,2015-12,02-2286-5879,37.549549,127.066483,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 왕십리로33길 9-1,서울특별시 성동구 하왕십리동 890-17,생활방범,3,200,360도 전방면,30,2015-12,02-2286-5879,37.564045,127.027092,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 하왕십리동 1052-1,서울특별시 성동구 하왕십리동 1052-1,생활방범,3,200,360도 전방면,30,2015-12,02-2286-5879,37.562195,127.026649,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 왕십리로24가길 22,서울특별시 성동구 도선동 125,생활방범,3,200,360도 전방면,30,2015-12,02-2286-5879,37.563919,127.034683,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 왕십리로28길 29,서울특별시 성동구 홍익동 344-1,생활방범,4,200,360도 전방면,30,2009-12,02-2286-5879,37.566170,127.031921,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 무학로14길 6-21,서울특별시 성동구 무학로14길 6-21,생활방범,4,200,360도 전방면,30,2019-07,02-2286-5879,37.567188,127.030937,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 왕십리로 291-1,서울특별시 성동구 행당동 267-18,생활방범,3,200,360도 전방면,30,2009-12,02-2286-5879,37.560234,127.036057,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 청계천로10나길 75,서울특별시 성동구 마장동 474-27,생활방범,4,200,360도 전방면,30,2009-12,02-2286-5879,37.570267,127.036987,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 행당로15길 6,서울특별시 성동구 행당동 311-30,생활방범,2,200,360도 전방면,30,2015-12,02-2286-5879,37.558659,127.031776,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 행당로11길 20,서울특별시 성동구 행당동 306-31,생활방범,3,200,360도 전방면,30,2015-12,02-2286-5879,37.559387,127.030228,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 성덕정9가길 13,서울특별시 성동구 성수동1가 277-1,생활방범,4,300,360도 전방면,30,2009-12,02-2286-5879,37.539219,127.051086,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 사근동길 56,서울특별시 성동구 사근동 176-10,생활방범,3,200,360도 전방면,30,2015-12,02-2286-5879,37.560848,127.047203,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 사근동12길 21,서울특별시 성동구 사근동 186-4,생활방범,3,200,360도 전방면,30,2015-12,02-2286-5879,37.559700,127.047340,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 살곶이2길 27-10,서울특별시 성동구 사근동 226-5,생활방범,3,200,360도 전방면,30,2015-12,02-2286-5879,37.563324,127.046524,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 마조로3나길3,서울특별시 성동구 사근동 19-114,생활방범,3,200,360도 전방면,30,2015-12,02-2286-5879,37.558750,127.039284,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 마조로3가길 21,서울특별시 성동구 행당동 19-60,생활방범,3,200,360도 전방면,30,2015-12,02-2286-5879,37.559608,127.040161,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 사근동2길 18,서울특별시 성동구 사근동 312-20,생활방범,2,200,360도 전방면,30,2009-12,02-2286-5879,37.560108,127.045273,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 고산자로8길 34,서울특별시 성동구 행당동 135-2,생활방범,3,200,360도 전방면,30,2009-12,02-2286-5879,37.558388,127.037643,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 독서당로62가길 33,서울특별시 성동구 응봉동 193-143,생활방범,3,200,360도 전방면,30,2009-12,02-2286-5879,37.549007,127.033043,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 독서당로60길 6-1,서울특별시 성동구 응봉동 193-192,생활방범,3,200,360도 전방면,30,2009-12,02-2286-5879,37.549442,127.031082,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 독서당로59나길 40,서울특별시 성동구 응봉동 264-90,생활방범,4,200,360도 전방면,30,2009-12,02-2286-5879,37.553169,127.029770,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 독서당로59다길 21,서울특별시 성동구 응봉동 265-78,생활방범,3,200,360도 전방면,30,2009-12,02-2286-5879,37.552856,127.030708,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 행당로1길 12-1,서울특별시 성동구 금호동1가 167-58,생활방범,3,200,360도 전방면,30,2009-12,02-2286-5879,37.556614,127.023750,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 금호로 176,서울특별시 성동구 금호동1가 87,생활방범,3,200,360도 전방면,30,2009-12,02-2286-5879,37.556877,127.019936,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 독서당로59가길 25-3,서울특별시 성동구 응봉동 265-140,생활방범,3,200,360도 전방면,30,2009-12,02-2286-5879,37.552113,127.030045,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 무수막길 84,서울특별시 성동구 금호동2가 522,생활방범,5,200,360도 전방면,30,2009-12,02-2286-5879,37.553360,127.020630,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 무수막길 66,서울특별시 성동구 금호동2가 658,생활방범,5,200,360도 전방면,30,2009-12,02-2286-5879,37.551888,127.021011,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 무수막3길 7-1,서울특별시 성동구 금호동3가 122,생활방범,3,200,360도 전방면,30,2009-12,02-2286-5879,37.549202,127.024597,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 뚝섬로 338,서울특별시 성동구 성수동1가 72-130,생활방범,5,200,360도 전방면,30,2009-12,02-2286-5879,37.540623,127.047928,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 장터5가길 32,서울특별시 성동구 금호동3가 502,생활방범,4,200,360도 전방면,30,2009-12,02-2286-5879,37.550011,127.022774,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 동호로2길 23-1,서울특별시 성동구 금호동4가 1359,생활방범,4,200,360도 전방면,30,2009-12,02-2286-5879,37.548061,127.018753,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 둘레7가길 21,서울특별시 성동구 성수동1가 369-7,생활방범,3,200,360도 전방면,30,2009-12,02-2286-5879,37.536865,127.049843,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 왕십리로2길 20,서울특별시 성동구 성수동1가 656-1212,생활방범,4,200,360도 전방면,30,2009-12,02-2286-5879,37.543266,127.046791,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 둘레19길 10-1,서울특별시 성동구 성수동2가 223-10,생활방범,4,200,360도 전방면,30,2009-12,02-2286-5879,37.535366,127.057800,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 둘레23길 12-6,서울특별시 성동구 성수동2가 216-8,생활방범,4,200,360도 전방면,30,2009-12,02-2286-5879,37.535870,127.059036,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 성수이로7길 34,서울특별시 성동구 성수동2가 321-17,생활방범,4,200,360도 전방면,30,2009-12,02-2286-5879,37.542019,127.053596,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 성수이로7가길 15,서울특별시 성동구 성수동2가 321-66,생활방범,4,200,360도 전방면,30,2009-12,02-2286-5879,37.541649,127.055229,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 뚝섬로11길 8,서울특별시 성동구 성수동2가 328-61,생활방범,4,200,360도 전방면,30,2009-12,02-2286-5879,37.539051,127.057007,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 성덕정11길 20-1,서울특별시 성동구 성수동2가 339-10,생활방범,3,200,360도 전방면,30,2009-12,02-2286-5879,37.539207,127.053474,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 둘레9길 14,서울특별시 성동구 성수동2가 378-1,생활방범,4,200,360도 전방면,30,2009-12,02-2286-5879,37.537430,127.050880,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 둘레11길 18-1,서울특별시 성동구 성수동2가 472-2,생활방범,4,200,360도 전방면,30,2009-12,02-2286-5879,37.537315,127.052559,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 둘레13길 17,서울특별시 성동구 성수동2가 779-2,생활방범,4,200,360도 전방면,30,2009-12,02-2286-5879,37.536121,127.053314,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 아차산로1길 19,서울특별시 성동구 성수동1가 656-526,생활방범,3,200,360도 전방면,30,2009-12,02-2286-5879,37.549644,127.046410,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 광나루로 138,서울특별시 성동구 성수동1가 656-611,생활방범,3,200,360도 전방면,30,2009-12,02-2286-5879,37.551384,127.045395,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 왕십리로 136,서울특별시 성동구 성수동1가 656-947,생활방범,5,200,360도 전방면,30,2009-12,02-2286-5879,37.549980,127.044495,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 왕십리로13나길 1,서울특별시 성동구 성수동1가 670-60,생활방범,3,41,360도 전방면,30,2009-12,02-2286-5879,37.549839,127.043320,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 왕십리로11길 15,서울특별시 성동구 성수동1가 685-185,생활방범,3,41,360도 전방면,30,2009-12,02-2286-5879,37.548912,127.042549,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 연무장15길 11,서울특별시 성동구 성수동2가 273-11,생활방범,4,200,360도 전방면,30,2009-12,02-2286-5879,37.541969,127.059723,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 성수이로20길 57,서울특별시 성동구 성수동2가 276-8,생활방범,4,200,360도 전방면,30,2009-12,02-2286-5879,37.541832,127.062904,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 아차산로11길 18,서울특별시 성동구 성수동2가 277-25,생활방범,4,200,360도 전방면,30,2009-12,02-2286-5879,37.544952,127.059639,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 아차산로15길 3,서울특별시 성동구 성수동2가 277-66,생활방범,4,200,360도 전방면,30,2009-12,02-2286-5879,37.543457,127.062111,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 아차산로13길 42,서울특별시 성동구 성수동2가 280-23,생활방범,4,200,360도 전방면,30,2009-12,02-2286-5879,37.546703,127.062111,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 성수일로12가길 12-1,서울특별시 성동구 성수동2가 299-133,생활방범,4,200,360도 전방면,30,2009-12,02-2286-5879,37.549545,127.052849,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 연무장3길 21,서울특별시 성동구 성수동2가 301-79,생활방범,4,200,360도 전방면,30,2009-12,02-2286-5879,37.545353,127.051872,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 송정길 42,서울특별시 성동구 송정동 66-208,생활방범,3,200,360도 전방면,30,2015-12,02-2286-5879,37.549362,127.064201,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 송정18길 1,서울특별시 성동구 송정동 72-34,생활방범,3,200,360도 전방면,30,2015-12,02-2286-5879,37.553185,127.067673,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 동일로59길 7,서울특별시 성동구 송정동 98-21,생활방범,3,200,360도 전방면,30,2015-12,02-2286-5879,37.558029,127.071869,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 용답길 15,서울특별시 성동구 용답동 131-14,생활방범,3,200,360도 전방면,30,2015-12,02-2286-5879,37.568272,127.048141,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 용답29길 10-1,서울특별시 성동구 용답동 8-10,생활방범,3,200,360도 전방면,30,2015-12,02-2286-5879,37.563881,127.054802,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 무학봉15다길 7,서울특별시 성동구 하왕십리동 986-45,생활방범,3,200,360도 전방면,30,2015-12,02-2286-5879,37.561939,127.030449,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 무학봉25길 9-1,서울특별시 성동구 하왕십리동 958-8,생활방범,3,200,360도 전방면,30,2015-12,02-2286-5879,37.562752,127.031509,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 왕십리로31길 9,서울특별시 성동구 하왕십리동 890-391,생활방범,4,200,360도 전방면,30,2010-03,02-2286-5879,37.563770,127.027740,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 왕십리로24길 38-1,서울특별시 성동구 홍익동 201,생활방범,5,200,360도 전방면,30,2010-03,02-2286-5879,37.565819,127.034630,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 무학로8길 42-2,서울특별시 성동구 홍익동 147-2,생활방범,3,200,360도 전방면,30,2010-03,02-2286-5879,37.565197,127.035591,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 마장로27가길 3,서울특별시 성동구 마장동 497-12,생활방범,3,200,360도 전방면,30,2010-03,02-2286-5879,37.566902,127.034767,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 청계천로10나길 16,서울특별시 성동구 마장동 444-1,생활방범,4,200,360도 전방면,30,2010-03,02-2286-5879,37.569622,127.034042,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 청계천로12가길 36,서울특별시 성동구 마장동 462-1,생활방범,5,200,360도 전방면,30,2010-03,02-2286-5879,37.570900,127.035629,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 청계천로12다길 25,서울특별시 성동구 마장동 573-2,생활방범,3,200,360도 전방면,30,2010-03,02-2286-5879,37.567463,127.036240,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 마조로16길 21,서울특별시 성동구 마장동 790-3,생활방범,3,200,360도 전방면,30,2010-03,02-2286-5879,37.564911,127.043823,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 살곶이2가길 36,서울특별시 성동구 마장동 383,생활방범,4,200,360도 전방면,30,2010-03,02-2286-5879,37.563156,127.045357,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 마장로35나길 13,서울특별시 성동구 마장동 766-35,생활방범,5,200,360도 전방면,30,2010-03,02-2286-5879,37.568375,127.040512,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 마장로 270,서울특별시 성동구 마장동 776-1,생활방범,3,200,360도 전방면,30,2010-03,02-2286-5879,37.565212,127.039978,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 마장로39길 51,서울특별시 성동구 마장동 766-51,생활방범,3,200,360도 전방면,30,2010-03,02-2286-5879,37.569466,127.044601,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 사근동11다길 19,서울특별시 성동구 사근동 293-36,생활방범,3,200,360도 전방면,30,2010-03,02-2286-5879,37.564182,127.047417,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 왕십리로21다길 20,서울특별시 성동구 행당동 309-25,생활방범,4,200,360도 전방면,30,2015-12,02-2286-5879,37.559494,127.032425,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 고산자로8가길 39-1,서울특별시 성동구 행당동 120-3,생활방범,3,200,360도 전방면,30,2015-12,02-2286-5879,37.556751,127.036720,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 왕십리로19길 17,서울특별시 성동구 행당동 130-55,생활방범,3,200,360도 전방면,30,2015-12,02-2286-5879,37.556862,127.038139,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 고산자로10길 18,서울특별시 성동구 행당동 139,생활방범,3,200,360도 전방면,30,2010-03,02-2286-5879,37.558281,127.036285,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 금호산9가길 16,서울특별시 성동구 금호동2가 501-7,생활방범,3,41,360도 전방면,30,2010-03,02-2286-5879,37.551334,127.018188,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 무수막5가길 28,서울특별시 성동구 금호동3가 71,생활방범,3,200,360도 전방면,30,2010-03,02-2286-5879,37.550400,127.023544,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 장터길 19,서울특별시 성동구 금호동3가 1304,생활방범,4,200,360도 전방면,30,2010-03,02-2286-5879,37.548599,127.017929,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 금호산10가길 2,서울특별시 성동구 금호동3가 1243,생활방범,4,200,360도 전방면,30,2010-03,02-2286-5879,37.550983,127.019867,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 장터길 9,서울특별시 성동구 금호동3가 1396,생활방범,3,200,360도 전방면,30,2010-03,02-2286-5879,37.548672,127.016777,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 금호산9가길 34,서울특별시 성동구 금호동3가 1344-146,생활방범,3,200,360도 전방면,30,2010-03,02-2286-5879,37.552139,127.018867,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 독서당로47가길 31,서울특별시 성동구 금호동4가 1037,생활방범,3,200,360도 전방면,30,2010-03,02-2286-5879,37.547226,127.018707,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 동호로 99,서울특별시 성동구 금호동4가 1483,생활방범,3,200,360도 전방면,30,2010-03,02-2286-5879,37.548172,127.015503,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 매봉길 12,서울특별시 성동구 옥수동 517-13,생활방범,4,200,360도 전방면,30,2010-03,02-2286-5879,37.545399,127.015556,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 성덕정9길 13,서울특별시 성동구 성수동1가 34-8,생활방범,3,200,360도 전방면,30,2010-03,02-2286-5879,37.539326,127.049866,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 뚝섬로1가길 24,서울특별시 성동구 성수동1가 656-426,생활방범,3,200,360도 전방면,30,2010-03,02-2286-5879,37.542221,127.047760,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 성덕정3길 10-1,서울특별시 성동구 성수동1가 72-33,생활방범,4,200,360도 전방면,30,2010-03,02-2286-5879,37.539970,127.047707,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 둘레1길 12-30,서울특별시 성동구 성수동1가 160-1,생활방범,3,200,360도 전방면,30,2010-03,02-2286-5879,37.538151,127.046867,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 상원1길 7,서울특별시 성동구 성수동1가 22-35,생활방범,3,41,360도 전방면,30,2010-03,02-2286-5879,37.544849,127.049080,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 왕십리로6길 23,서울특별시 성동구 성수동1가 10-1,생활방범,4,200,360도 전방면,30,2010-03,02-2286-5879,37.545521,127.047501,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 왕십리로4길 16,서울특별시 성동구 성수동1가 656-1076,생활방범,5,200,360도 전방면,30,2010-03,02-2286-5879,37.546406,127.046127,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 둘레15길 20-21,서울특별시 성동구 성수동2가 583,생활방범,3,41,360도 전방면,30,2010-03,02-2286-5879,37.536469,127.056419,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 성덕정21길 9,서울특별시 성동구 성수동2가 572-10,생활방범,5,200,360도 전방면,30,2010-03,02-2286-5879,37.537563,127.056900,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 성수일로10길 19,서울특별시 성동구 성수동2가 289-287,생활방범,3,41,360도 전방면,30,2010-03,02-2286-5879,37.547310,127.052612,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 연무장9길 16,서울특별시 성동구 성수동2가 315-2,생활방범,4,200,360도 전방면,30,2010-03,02-2286-5879,37.543854,127.056297,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 연무장11길 8,서울특별시 성동구 성수동2가 273-50,생활방범,3,41,360도 전방면,30,2010-03,02-2286-5879,37.542725,127.057266,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 아차산로13길 21,서울특별시 성동구 성수동2가 277-27,생활방범,3,41,360도 전방면,30,2010-03,02-2286-5879,37.545284,127.061310,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 동일로43길 6,서울특별시 성동구 송정동 83-4,생활방범,3,200,360도 전방면,30,2010-03,02-2286-5879,37.553822,127.070038,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 용답19길 17-1,서울특별시 성동구 용답동 49-20,생활방범,4,200,360도 전방면,30,2010-03,02-2286-5879,37.563869,127.052902,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 용답길 43,서울특별시 성동구 용답동 148-5,생활방범,3,41,360도 전방면,30,2010-03,02-2286-5879,37.565849,127.049500,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 용답길 157-1,서울특별시 성동구 용답동 16-9,생활방범,3,200,360도 전방면,30,2010-03,02-2286-5879,37.562656,127.055534,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 용답25길 15,서울특별시 성동구 용답동 35-2,생활방범,4,41,360도 전방면,30,2010-03,02-2286-5879,37.561909,127.053314,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 용답중앙11길 12,서울특별시 성동구 용답동 77-1,생활방범,4,200,360도 전방면,30,2015-12,02-2286-5879,37.565983,127.051918,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 무학로6길 6-1,서울특별시 성동구 도선동 369,생활방범,3,41,360도 전방면,30,2010-03,02-2286-5879,37.565445,127.030907,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 왕십리로28길 8-1,서울특별시 성동구 도선동 339,생활방범,3,200,360도 전방면,30,2010-03,02-2286-5879,37.564518,127.031647,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 왕십리로26길 28,서울특별시 성동구 홍익동 261,생활방범,4,200,360도 전방면,30,2018-07,02-2286-5879,37.565552,127.033127,2020-06-08
"서울특별시 성동구청",서울특별시 성동구 서울숲9길 11,서울특별시 성동구 성수동1가 671-189,생활방범,4,200,360도 전방면,30,2010-03,02-2286-5879,37.549046,127.043396,2020-06-08
