"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
"서울특별시동작구청",서울특별시 동작구 신대방14길 15(신대방1동 600-57),,생활방범,4,,,,,02-820-2906,37.4897768751,126.9111282052,2020-03-24
"서울특별시동작구청",서울특별시 동작구 신대방14가길 47(신대방1동 632-58),,생활방범,3,,,,,02-820-2906,37.4899984533,126.9134618006,2020-03-24
"서울특별시동작구청",서울특별시 동작구 여의대방로22카길 47(신대방2동 360-186),,생활방범,3,,,,,02-820-2906,37.4962671246,126.9259299904,2020-03-24
"서울특별시동작구청",서울특별시 동작구 국사봉2길 29(신대방동 339-21),,생활방범,3,,,,,02-820-2906,37.4972778725,126.9285616224,2020-03-24
"서울특별시동작구청",서울특별시 동작구 보라매로9길 12(신대방2동 344-88),,생활방범,4,,,,,02-820-2906,37.495063683,126.9264151706,2020-03-24
"서울특별시동작구청",서울특별시 동작구 여의대방로22라길 23(신대방2동 366-131),,생활방범,5,,,,,02-820-2906,37.4954221236,126.9233299231,2020-03-24
"서울특별시동작구청",서울특별시 동작구 동작대로29가길 18(사당2동 89-52),,생활방범,3,,,,,02-820-2906,37.4887420697,126.9815646356,2020-03-24
"서울특별시동작구청",서울특별시 동작구 동작대로 43길 35 (사당2동 102-7),,생활방범,4,,,,,02-820-2906,37.4970383783,126.9805312597,2020-03-24
"서울특별시동작구청",서울특별시 동작구 동작대로35가길 56(사당2동 68-18),,생활방범,3,,,,,02-820-2906,37.4914446427,126.9788772685,2020-03-24
"서울특별시동작구청",서울특별시 동작구 동작대로27길 38(사당2동 129-11),,생활방범,4,,,,,02-820-2906,37.487667813,126.9799954737,2020-03-24
"서울특별시동작구청",서울특별시 동작구 동작대로29길 63-1(사당2동 127-40),,생활방범,3,,,,,02-820-2906,37.4885866117,126.9786835887,2020-03-24
"서울특별시동작구청",서울특별시 동작구 남부순환로257가길 32(사당1동 419-24),,생활방범,1,,,,,02-820-2906,37.4787361951,126.9756293105,2020-03-24
"서울특별시동작구청",서울특별시 동작구 남부순환로259길 10(사당1동 1050-2),,생활방범,3,,,,,02-820-2906,37.4765910984,126.9724690079,2020-03-24
"서울특별시동작구청",서울특별시 동작구 사당로20길 63(사당1동 431-4),,생활방범,1,,,,,02-820-2906,37.4803255976,126.9757373319,2020-03-24
"서울특별시동작구청",서울특별시 동작구 남부순환로265길 21(사당1동 1048-19),,생활방범,4,,,,,02-820-2906,37.4772042668,126.974621355,2020-03-24
"서울특별시동작구청",서울특별시 동작구 사당로29길 26(사당3동 141-97),,생활방범,3,,,,,02-820-2906,37.4855952042,126.9783497577,2020-03-24
"서울특별시동작구청",서울특별시 동작구 동작대로35길 43(사당2동 69-13),,생활방범,1,,,,,02-820-2906,37.4916358645,126.9800758309,2020-03-24
"서울특별시동작구청",서울특별시 동작구 사당로27길 12(사당3동 141-160),,생활방범,5,,,,,02-820-2906,37.4850979174,126.9787343295,2020-03-24
"서울특별시동작구청",서울특별시 동작구 사당로9나길7(사당3동 220-38),,생활방범,4,,,,,02-820-2906,37.4860403331,126.9702132148,2020-03-24
"서울특별시동작구청",서울특별시 동작구 솔밭로 74-1(사당5동 235-61),,생활방범,3,,,,,02-820-2906,37.4830193742,126.967270227,2020-03-24
"서울특별시동작구청",서울특별시 동작구 사당로2자길 2-15(사당5동 188-12),,생활방범,4,,,,,02-820-2906,37.4894950223,126.9645038787,2020-03-24
"서울특별시동작구청",서울특별시 동작구 사당로2차길 36(사당5동 206-16),,생활방범,5,,,,,02-820-2906,37.4869366265,126.966092591,2020-03-24
"서울특별시동작구청",서울특별시 동작구 사당로14길 38(사당4동 278-50),,생활방범,3,,,,,02-820-2906,37.4826274924,126.9709336531,2020-03-24
"서울특별시동작구청",서울특별시 동작구 사당로16길 14(사당4동 266-2),,생활방범,3,,,,,02-820-2906,37.4829055725,126.9733485891,2020-03-24
"서울특별시동작구청",서울특별시 동작구 남부순환로255라길 4(사당4동 303-27),,생활방범,4,,,,,02-820-2906,37.4773438529,126.9704427777,2020-03-24
"서울특별시동작구청",서울특별시 동작구 사당로20다길 15(사당4동 316-32),,생활방범,4,,,,,02-820-2906,37.4806206801,126.9736433577,2020-03-24
"서울특별시동작구청",서울특별시 동작구 노량진로14길 29(노량진1동 83-7),,생활방범,4,,,,,02-820-2906,37.5124044332,126.9426766984,2020-03-24
"서울특별시동작구청",서울특별시 동작구 노량진로30길 55(노량진1동 43-4),,생활방범,4,,,,,02-820-2906,37.511105849,126.9569652874,2020-03-24
"서울특별시동작구청",서울특별시 동작구 상도로47길 8(상도1동 464-33),,생활방범,4,,,,,02-820-2906,37.4996753973,126.9515390467,2020-03-24
"서울특별시동작구청",서울특별시 동작구 매봉로 37(상도1동 512),,생활방범,4,,,,,02-820-2906,37.5068219493,126.9509960718,2020-03-24
"서울특별시동작구청",서울특별시 동작구 상도로 119 (상도3동 352-1),,생활방범,4,,,,,02-820-2906,37.5015080831,126.9331581698,2020-03-24
"서울특별시동작구청",서울특별시 동작구 양녕로28길 8(상도4동 211-207),,생활방범,3,,,,,02-820-2906,37.4989514849,126.944478298,2020-03-24
"서울특별시동작구청",서울특별시 동작구 성대로17길 78(상도동 244-52),,생활방범,4,,,,,02-820-2906,37.5005033036,126.9344844845,2020-03-24
"서울특별시동작구청",서울특별시 동작구 현충로22길 52(흑석동 276-12),,생활방범,4,,,,,02-820-2906,37.5048716518,126.9713321805,2020-03-24
"서울특별시동작구청",서울특별시 동작구 서달로14길 11(흑석동 6-21),,생활방범,3,,,,,02-820-2906,37.508080746,126.963735036,2020-03-24
"서울특별시동작구청",서울특별시 동작구 동작대로35길 71(사당2동 67-8),,생활방범,4,,,,,02-820-2906,37.4924537959,126.9790172013,2020-03-24
"서울특별시동작구청",서울특별시 동작구 사당로27길 86(사당3동 162-83),,생활방범,1,,,,,02-820-2906,37.487083143,126.9756446904,2020-03-24
"서울특별시동작구청",서울특별시 동작구 사당로13길 50(사당3동 1131-12),,생활방범,4,,,,,02-820-2906,37.4862569267,126.9716423196,2020-03-24
"서울특별시동작구청",서울특별시 동작구 사당로20사길 29(사당4동 316-260),,생활방범,3,,,,,02-820-2906,37.4792221087,126.9727393826,2020-03-24
"서울특별시동작구청",서울특별시 동작구 사당로2아길 2(사당5동 188-1),,생활방범,3,,,,,02-820-2906,37.490197819,126.9645397301,2020-03-24
"서울특별시동작구청",,서울특별시 동작구 사당동 213-9,생활방범,1,,,,,02-820-2906,37.4866343439,126.9677209279,2020-03-24
"서울특별시동작구청",서울특별시 동작구 대방동길 30(대방동 392-1),,생활방범,4,,,,,02-820-2906,37.5022293889,126.927882871,2020-03-24
"서울특별시동작구청",서울특별시 동작구 등용로8가길 2(대방동 13-13),,생활방범,3,,,,,02-820-2906,37.5068890578,126.9334610043,2020-03-24
"서울특별시동작구청",서울특별시 동작구 신대방1길 126(신대방1동 698-5),,생활방범,1,,,,,02-820-2906,37.4854075527,126.9049101414,2020-03-24
"서울특별시동작구청",서울특별시 동작구 보라매로7가길 14 (신대방2동 344-150),,생활방범,4,,,,,02-820-2906,37.4940181793,126.9258779328,2020-03-24
"서울특별시동작구청",서울특별시 동작구 국사봉2나길 19(신대방2동 348-79),,생활방범,1,,,,,02-820-2906,37.4969902075,126.9296565598,2020-03-24
"서울특별시동작구청",서울특별시 동작구 여의대방로10길 100(신대방1동 717),,생활방범,1,,,,,02-820-2906,37.4915778003,126.9145364705,2020-03-24
"서울특별시동작구청",서울특별시 동작구 신대방2길 1(신대방1동 618-17),,생활방범,4,,,,,02-820-2906,37.4878065856,126.9126230793,2020-03-24
"서울특별시동작구청",서울특별시 동작구 보라매로11길 14(신대방2동 366-40),,생활방범,1,,,,,02-820-2906,37.4955826625,126.9264146614,2020-03-24
"서울특별시동작구청",서울특별시 동작구 상도로 38길 52(상도1동 159-48),,생활방범,1,,,,,02-820-2906,37.5009355448,126.948557153,2020-03-24
"서울특별시동작구청",서울특별시 동작구 국사봉16길 4(상도3동 299-156),,생활방범,1,,,,,02-820-2906,37.4945196304,126.9327211196,2020-03-24
"서울특별시동작구청",서울특별시 동작구 성대로16길 45-8,,생활방범,1,,,,,02-820-2906,37.4968257836,126.9385587507,2020-03-24
"서울특별시동작구청",서울특별시 동작구 양녕로22바길 66(상도4동 211-80),,생활방범,3,,,,,02-820-2906,37.4977850478,126.94724299,2020-03-24
"서울특별시동작구청",,서울특별시 동작구 흑석동 76-80,생활방범,1,,,,,02-820-2906,37.500251,126.962356,2020-03-24
"서울특별시동작구청",서울특별시 동작구 등용로10나길 13(대방동 44-311),,생활방범,3,,,,,02-820-2906,37.5099097504,126.9343993529,2020-03-24
"서울특별시동작구청",서울특별시 동작구 사당로2다길 84(사당5동 190-190),,생활방범,3,,,,,02-820-2906,37.4897035513,126.9628619443,2020-03-24
"서울특별시동작구청",서울특별시 동작구 노량진로26길 31(노량진1동 49),,생활방범,4,,,,,02-820-2906,37.5112564602,126.9549338065,2020-03-24
"서울특별시동작구청",서울특별시 동작구 흑석로5길 1-2(흑석동 204-171),,생활방범,4,,,,,02-820-2906,37.5066620684,126.9568954546,2020-03-24
"서울특별시동작구청",서울특별시 동작구 상도로47길 39(상도1동 338),,생활방범,4,,,,,02-820-2906,37.5009586766,126.9521443854,2020-03-24
"서울특별시동작구청",서울특별시 동작구 상도로34다길 26(상도2동 159-161),,생활방범,4,,,,,02-820-2906,37.5028119709,126.9457194718,2020-03-24
"서울특별시동작구청",서울특별시 동작구 성대로37길 44(상도2동 201-23),,생활방범,4,,,,,02-820-2906,37.5008192803,126.9390168892,2020-03-24
"서울특별시동작구청",서울특별시 동작구 국사봉8길 77(상도3동 301-40),,생활방범,4,,,,,02-820-2906,37.4934196902,126.931482753,2020-03-24
"서울특별시동작구청",서울특별시 동작구 국사봉6길 39(상도3동 299-202),,생활방범,4,,,,,02-820-2906,37.4957254314,126.9300557988,2020-03-24
"서울특별시동작구청",서울특별시 동작구 양녕로25가길 24(상도4동 210-244),,생활방범,4,,,,,02-820-2906,37.4990441491,126.9423069367,2020-03-24
"서울특별시동작구청",서울특별시 동작구 사당로23길 170(사당3동 173-26),,생활방범,4,,,,,02-820-2906,37.4897491391,126.9712520244,2020-03-24
"서울특별시동작구청",,서울특별시 동작구 사당2동 56-27,생활방범,4,,,,,02-820-2906,37.492633,126.976701,2020-03-24
"서울특별시동작구청",서울특별시 동작구 동작대로33길 23(사당2동 77-63),,생활방범,4,,,,,02-820-2906,37.4898231705,126.9808814013,2020-03-24
"서울특별시동작구청",서울특별시 동작구 동작대로7길 80(사당1동 1038-25),,생활방범,4,,,,,02-820-2906,37.4778753512,126.9783022403,2020-03-24
"서울특별시동작구청",서울특별시 동작구 사당로16라길 27(사당4동 278-109),,생활방범,5,,,,,02-820-2906,37.481985657,126.9696721246,2020-03-24
"서울특별시동작구청",서울특별시 동작구 사당로8길 24(사당5동 231-16),,생활방범,5,,,,,02-820-2906,37.4842307419,126.9687938262,2020-03-24
"서울특별시동작구청",서울특별시 동작구 사당로20길 20(사당4동 321-109),,생활방범,3,,,,,02-820-2906,37.4822645296,126.9755467593,2020-03-24
"서울특별시동작구청",서울특별시 동작구 남부순환로271길 14(사당1동 1041-11),,생활방범,4,,,,,02-820-2906,37.4774107494,126.9801157859,2020-03-24
"서울특별시동작구청",서울특별시 동작구 신대방16길 10(신대방1동 602-10),,생활방범,4,,,,,02-820-2906,37.4900786297,126.909829751,2020-03-24
"서울특별시동작구청",서울특별시 동작구 여의대방로22자길 1(신대방2동 360-24),,생활방범,4,,,,,02-820-2906,37.4970482407,126.9244184014,2020-03-24
"서울특별시동작구청",서울특별시 동작구 장승배기로20길 4(노량진2동 229-135 이용국내과입구),,생활방범,4,,,,,02-820-2906,37.508406494,126.9404855713,2020-03-24
"서울특별시동작구청",서울특별시 동작구 장승배기로19길 42 (노량진2동 302-173),,생활방범,4,,,,,02-820-2906,37.5082140178,126.9376491261,2020-03-24
"서울특별시동작구청",서울특별시 동작구 흑석로13길 7(흑석동 177-8),,생활방범,4,,,,,02-820-2906,37.5089159539,126.9608391935,2020-03-24
"서울특별시동작구청",서울특별시 동작구 동작대로25길 48(사당2동 708-490),,생활방범,3,,,,,02-820-2906,37.4852963427,126.9798966067,2020-03-24
"서울특별시동작구청",서울특별시 동작구 남부순환로267나길 14(사당1동 419-148),,생활방범,1,,,,,02-820-2906,37.4783220597,126.9772800763,2020-03-24
"서울특별시동작구청",서울특별시 동작구 사당로16자길 27(사당동 300-59),,생활방범,3,,,,,02-820-2906,37.4799171093,126.9703377496,2020-03-24
"서울특별시동작구청",서울특별시 동작구 상도로60가길 13(상도1동 126-51),,생활방범,1,,,,,02-820-2906,37.4933154078,126.9543430054,2020-03-24
"서울특별시동작구청",서울특별시 동작구 양녕로25마길 20(상도4동 210-166),,생활방범,5,,,,,02-820-2906,37.498074,126.941218,2020-03-24
"서울특별시동작구청",서울특별시 동작구 신대방길 19(신대방1동 691-36),,생활방범,4,,,,,02-820-2906,37.4878706368,126.9115194288,2020-03-24
"서울특별시동작구청",서울특별시 동작구 노량진로6라길 1(노량진2동 294-35),,생활방범,1,,,,,02-820-2906,37.5087968798,126.9358028024,2020-03-24
"서울특별시동작구청",서울특별시 동작구 노량진로32길 53,,생활방범,4,,,,,02-820-2906,37.5116032954,126.9572183617,2020-03-24
"서울특별시동작구청",서울특별시 동작구 장승배기로19길 12(노량진2동 306-5),,생활방범,5,,,,,02-820-2906,37.5082545267,126.9393094306,2020-03-24
"서울특별시동작구청",서울특별시 동작구 상도로38길 12(상도1동 728),,생활방범,4,,,,,02-820-2906,37.5021821069,126.9475791751,2020-03-24
"서울특별시동작구청",서울특별시 동작구 장승배기로9나길 32-1(상도2동 200-83),,생활방범,3,,,,,02-820-2906,37.5013632297,126.9385188435,2020-03-24
"서울특별시동작구청",서울특별시 동작구 국사봉8길 70(상도3동 302-2),,생활방범,4,,,,,02-820-2906,37.4937798507,126.9310662888,2020-03-24
"서울특별시동작구청",서울특별시 동작구 양녕로20길 65(상도4동 214-228),,생활방범,4,,,,,02-820-2906,37.4953905188,126.9440783601,2020-03-24
"서울특별시동작구청",서울특별시 동작구 흑석로9길 24(흑석동 194-58),,생활방범,4,,,,,02-820-2906,37.5078412923,126.958885362,2020-03-24
"서울특별시동작구청",서울특별시 동작구 남부순환로257가길 1(사당1동 446-5),,생활방범,3,,,,,02-820-2906,37.4775426367,126.9727806927,2020-03-24
"서울특별시동작구청",서울특별시 동작구 동작대로43길 1(사당2동 102-31),,생활방범,4,,,,,02-820-2906,37.4963899365,126.9823317281,2020-03-24
"서울특별시동작구청",서울특별시 동작구 사당로9라길 25(사당3동 220-67),,생활방범,4,,,,,02-820-2906,37.4871503602,126.9701539775,2020-03-24
"서울특별시동작구청",서울특별시 동작구 사당로16사길 59(사당4동 300-32),,생활방범,3,,,,,02-820-2906,37.4797835435,126.9694875976,2020-03-24
"서울특별시동작구청",서울특별시 동작구 사당로2차길 2(사당5동 202-28),,생활방범,4,,,,,02-820-2906,37.487768797,126.9648574776,2020-03-24
"서울특별시동작구청",서울특별시 동작구 상도로 43-1(대방동 396-1),,생활방범,4,,,,,02-820-2906,37.5002130761,126.925206841,2020-03-24
"서울특별시동작구청",서울특별시 동작구 신대방4길 17(신대방1동 618-33),,생활방범,3,,,,,02-820-2906,37.4886745412,126.9117943776,2020-03-24
"서울특별시동작구청",서울특별시 동작구 여의대방로22마길 37(신대방2동 364-170),,생활방범,5,,,,,02-820-2906,37.4967838866,126.9224736102,2020-03-24
"서울특별시동작구청",서울특별시 동작구 만양로 12길 57(노량진1동 205-193),,생활방범,3,,,,,02-820-2906,37.5107383374,126.9482292056,2020-03-24
"서울특별시동작구청",서울특별시 동작구 노량진로6다길 50(노량진2동 294-5),,생활방범,3,,,,,02-820-2906,37.5085409897,126.9357939733,2020-03-24
"서울특별시동작구청",서울특별시 동작구 상도로47가길 34(상도1동 425-1),,생활방범,3,,,,,02-820-2906,37.5013581278,126.9506965572,2020-03-24
"서울특별시동작구청",서울특별시 동작구 상도로15바길 22(상도2동 361-46),,생활방범,3,,,,,02-820-2906,37.5048391205,126.9348064149,2020-03-24
"서울특별시동작구청",서울특별시 동작구 성대로6길 32(상도3동 313-36),,생활방범,4,,,,,02-820-2906,37.4987392721,126.931550269,2020-03-24
"서울특별시동작구청",서울특별시 동작구 성대로11길 69(상도4동 247-2),,생활방범,4,,,,,02-820-2906,37.5002505041,126.9335573675,2020-03-24
"서울특별시동작구청",서울특별시 동작구 서달로12길 86(흑석동 62-11),,생활방범,3,,,,,02-820-2906,37.5043327114,126.9642163767,2020-03-24
"서울특별시동작구청",서울특별시 동작구 남부순환로263길 18(사당1동 419-81),,생활방범,3,,,,,02-820-2906,37.4776874574,126.9758105406,2020-03-24
"서울특별시동작구청",서울특별시 동작구 동작대로33가길 27(사당2동 72-12),,생활방범,4,,,,,02-820-2906,37.4908180229,126.9817676618,2020-03-24
"서울특별시동작구청",서울특별시 동작구 사당로23아길 24(사당3동 180-26),,생활방범,3,,,,,02-820-2906,37.491395764,126.9695869051,2020-03-24
"서울특별시동작구청",서울특별시 동작구 남부순환로255바길 8(사당4동 303-5),,생활방범,3,,,,,02-820-2906,37.4783821354,126.9717493081,2020-03-24
"서울특별시동작구청",서울특별시 동작구 솔밭로 102-1(사당5동 224-27),,생활방범,5,,,,,02-820-2906,37.4853262089,126.9681963742,2020-03-24
"서울특별시동작구청",서울특별시 동작구 대방동 15길 26(대방동 388-19),,생활방범,4,,,,,02-820-2906,37.5030225572,126.9226345393,2020-03-24
"서울특별시동작구청",서울특별시 동작구 신대방2나길 17(신대방1동 625-3),,생활방범,3,,,,,02-820-2906,37.4894033,126.9127976143,2020-03-24
"서울특별시동작구청",서울특별시 동작구 여의대방로22아길 72(신대방2동 366-259),,생활방범,3,,,,,02-820-2906,37.4955888249,126.9247545977,2020-03-24
"서울특별시동작구청",서울특별시 동작구 현충로14길 26(흑석동 283-2),,생활방범,1,,,,,02-820-2906,37.5051052963,126.9688937129,2020-03-24
"서울특별시동작구청",서울특별시 동작구 만양로10길 6 (노량진1동 215-156),,생활방범,3,,,,,02-820-2906,37.5091158579,126.9467192652,2020-03-24
"서울특별시동작구청",서울특별시 동작구 만양로14길 60 (노량진1동202-1),,생활방범,3,,,,,02-820-2906,37.5124643013,126.9474136329,2020-03-24
"서울특별시동작구청",서울특별시 동작구 노량진로 28길 39 (노량진1동 47-41),,생활방범,3,,,,,02-820-2906,37.5113109566,126.9560919861,2020-03-24
"서울특별시동작구청",서울특별시 동작구 만양로 16길 9 (노량진1동 119-165),,생활방범,3,,,,,02-820-2906,37.5117890768,126.9446271404,2020-03-24
"서울특별시동작구청",서울특별시 동작구 장승배기로 143,,생활방범,3,,,,,02-820-2906,37.510377591,126.9398913348,2020-03-24
"서울특별시동작구청",서울특별시 동작구 만양로 12길 13 (노량진1동222-11),,생활방범,3,,,,,02-820-2906,37.5101823884,126.9461484581,2020-03-24
"서울특별시동작구청",서울특별시 동작구 매봉로 79,,생활방범,1,,,,,02-820-2906,37.5082817003,126.9512937071,2020-03-24
"서울특별시동작구청",서울특별시 동작구 노량진로 26길47 (노량진1동51-2),,생활방범,3,,,,,02-820-2906,37.5105430093,126.95531427,2020-03-24
"서울특별시동작구청",서울특별시 동작구 노량진로 10가길 28 (노량진2동279-6),,생활방범,3,,,,,02-820-2906,37.5117451488,126.9361395993,2020-03-24
"서울특별시동작구청",서울특별시 동작구 장승배기로 19라길 34 (노량진2동294-459),,생활방범,3,,,,,02-820-2906,37.5071681066,126.9362520749,2020-03-24
"서울특별시동작구청",서울특별시 동작구 노량진로 12길44 (노량진2동 255-11 한전주),,생활방범,1,,,,,02-820-2906,37.5116126004,126.9376372505,2020-03-24
"서울특별시동작구청",서울특별시 동작구 노량진로 8나길 55 (노량진2동 291-16),,생활방범,3,,,,,02-820-2906,37.5101527343,126.9371860454,2020-03-24
"서울특별시동작구청",서울특별시 동작구 장승배기로 27길 80 (노량진2동 300-6),,생활방범,3,,,,,02-820-2906,37.509547917,126.9384352205,2020-03-24
"서울특별시동작구청",서울특별시 동작구 등용로14길81 (노량진2동 266-14 정애정미용실앞),,생활방범,4,,,,,02-820-2906,37.5127504752,126.9357813188,2020-03-24
"서울특별시동작구청",서울특별시 동작구 노량진로 6길79 (노량진2동289-42),,생활방범,3,,,,,02-820-2906,37.5098245807,126.9368334346,2020-03-24
"서울특별시동작구청",서울특별시 동작구 상도로15길 111-7(상도동 360-4),,생활방범,3,,,,,02-820-2906,37.5048437942,126.936774297,2020-03-24
"서울특별시동작구청",서울특별시 동작구 상도로31길 49(상도2동 22-153),,생활방범,3,,,,,02-820-2906,37.5066972599,126.9460559579,2020-03-24
"서울특별시동작구청",서울특별시 동작구 상도로 22길 25(상도2동 196-90) (한전주),,생활방범,1,,,,,02-820-2906,37.5022454671,126.9370976722,2020-03-24
"서울특별시동작구청",서울특별시 동작구 장승배기로 9나길1 (상도2동 200-1 교육청맞은편),,생활방범,3,,,,,02-820-2906,37.5024990703,126.939630751,2020-03-24
"서울특별시동작구청",서울특별시 동작구 상도로 30길73 (상도2동 28-24 낙원경로당),,생활방범,3,,,,,02-820-2906,37.5039468289,126.9448365048,2020-03-24
