관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자,제공기관코드,제공기관명
서울특별시 강북구청,서울특별시 강북구 삼양로 107길 22-1,서울특별시 강북구 인수동 347-3,어린이보호,1,200.0,,30.0,2019-02,02-901-7266,37.64141846,127.0156784,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼양로 107길 22-1,서울특별시 강북구 인수동 347-3,어린이보호,1,200.0,,30.0,2019-02,02-901-7266,37.64141846,127.0156784,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 인수봉로 66길 5-1,서울특별시 강북구 인수동 410-291,생활방범,1,420.0,,30.0,2019-02,02-901-7266,37.6402626,127.01239009999999,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 인수봉로 66길 5-1,서울특별시 강북구 인수동 410-291,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.64025116,127.01246640000001,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 인수봉로 66길 5-1,서울특별시 강북구 인수동 410-291,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.64025116,127.01246640000001,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 인수봉로 66길 5-1,서울특별시 강북구 인수동 410-291,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.64025116,127.01246640000001,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼양로 140길 5,서울특별시 강북구 우이동 72-109,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.64944839,127.01425929999999,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼양로 140길 5,서울특별시 강북구 우이동 72-109,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.64944839,127.01425929999999,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼양로 140길 5,서울특별시 강북구 우이동 72-109,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.64944839,127.01425929999999,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼양로 654,서울특별시 강북구 우이동 6-8,생활방범,1,420.0,,30.0,2019-02,02-901-7266,37.66124344,127.0135803,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼양로 654,서울특별시 강북구 우이동 6-8,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.66124725,127.0136642,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼양로 654,서울특별시 강북구 우이동 6-8,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.66124725,127.0136642,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼양로 654,서울특별시 강북구 우이동 6-8,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.66124725,127.0136642,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼양로 654,서울특별시 강북구 우이동 6-8,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.66124725,127.0136642,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼양로 173가길 48,서울특별시 강북구 우이동 154-42,생활방범,1,420.0,,30.0,2019-02,02-901-7266,37.66179276,127.00997920000002,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼양로 173가길 48,서울특별시 강북구 우이동 154-42,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.66179657,127.01007079999998,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼양로 173가길 48,서울특별시 강북구 우이동 154-42,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.66179657,127.01007079999998,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼양로 173가길 48,서울특별시 강북구 우이동 154-42,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.66179657,127.01007079999998,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼양로 173가길 48,서울특별시 강북구 우이동 154-42,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.66179657,127.01007079999998,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼양로 123길 32-18,서울특별시 강북구 우이동 291-179,생활방범,1,420.0,,30.0,2019-02,02-901-7266,37.64544296,127.0136871,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼양로 123길 32-18,서울특별시 강북구 우이동 291-179,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.64546585,127.01377109999999,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼양로 123길 32-18,서울특별시 강북구 우이동 291-179,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.64546585,127.01377109999999,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼양로 123길 32-18,서울특별시 강북구 우이동 291-179,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.64546585,127.01377109999999,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼양로 123길 32-18,서울특별시 강북구 우이동 291-179,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.64546585,127.01377109999999,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼양로 155길 47,서울특별시 강북구 우이동 110-1,생활방범,1,420.0,,30.0,2019-02,02-901-7266,37.65738297,127.0115814,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼양로 155길 47,서울특별시 강북구 우이동 110-1,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.65733337,127.0116348,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼양로 155길 47,서울특별시 강북구 우이동 110-1,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.65733337,127.0116348,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼양로 163가길 16-4,서울특별시 강북구 우이동 21-72,생활방범,1,420.0,,30.0,2019-02,02-901-7266,37.65935135,127.01316070000001,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼양로 163가길 16-4,서울특별시 강북구 우이동 21-72,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.65935516,127.01323700000002,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼양로 163가길 16-4,서울특별시 강북구 우이동 21-72,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.65935516,127.01323700000002,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼양로 163나길 55,서울특별시 강북구 우이동 148-7,생활방범,1,420.0,,30.0,2019-02,02-901-7266,37.66085815,127.01166529999999,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼양로 163나길 55,서울특별시 강북구 우이동 148-7,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.66084671,127.0117493,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼양로 163나길 55,서울특별시 강북구 우이동 148-7,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.66084671,127.0117493,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 인수봉로 80길 5-13,서울특별시 강북구 우이동 558-25,어린이보호,1,420.0,,30.0,2019-02,02-901-7266,37.6456871,127.01106259999999,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 인수봉로 80길 5-13,서울특별시 강북구 우이동 558-25,어린이보호,1,200.0,,30.0,2019-02,02-901-7266,37.6456871,127.01114650000001,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 인수봉로 80길 5-13,서울특별시 강북구 우이동 558-25,어린이보호,1,200.0,,30.0,2019-02,02-901-7266,37.6456871,127.01114650000001,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 인수봉로 80길 5-13,서울특별시 강북구 우이동 558-25,어린이보호,1,200.0,,30.0,2019-02,02-901-7266,37.6456871,127.01114650000001,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 인수봉로 79가길 52,서울특별시 강북구 인수동 535-39,어린이보호,1,420.0,,30.0,2019-02,02-901-7266,37.64386368,127.0065231,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 한천로 166길 17-2,서울특별시 강북구 수유동 270-77,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.64746857,127.01828,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 한천로 166길 17-2,서울특별시 강북구 수유동 270-77,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.64746857,127.01828,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 한천로 166길 17-2,서울특별시 강북구 수유동 270-77,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.64746857,127.01828,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 한천로 166길 17-2,서울특별시 강북구 수유동 270-77,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.64746857,127.01828,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼양로 130길 17,서울특별시 강북구 수유동 276-23,생활방범,1,420.0,,30.0,2019-02,02-901-7266,37.64687347,127.01614380000001,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼양로 130길 17,서울특별시 강북구 수유동 276-23,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.64683533,127.0162048,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼양로 130길 17,서울특별시 강북구 수유동 276-23,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.64683533,127.0162048,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼양로 130길 17,서울특별시 강북구 수유동 276-23,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.64683533,127.0162048,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼양로 130길 17,서울특별시 강북구 수유동 276-23,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.64683533,127.0162048,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 노해로 7길 15,서울특별시 강북구 수유동 1-2,생활방범,1,420.0,,30.0,2019-02,02-901-7266,37.63779831,127.02201840000001,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 노해로 7길 15,서울특별시 강북구 수유동 1-2,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.63777924,127.02207949999999,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 노해로 7길 15,서울특별시 강북구 수유동 1-2,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.63777924,127.02207949999999,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 노해로 7길 15,서울특별시 강북구 수유동 1-2,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.63777924,127.02207949999999,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 노해로 7길 15,서울특별시 강북구 수유동 1-2,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.63777924,127.02207949999999,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼각산로 28길 67,서울특별시 강북구 수유동 9-55,생활방범,1,420.0,,30.0,2019-02,02-901-7266,37.63824844,127.02005,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼각산로 28길 67,서울특별시 강북구 수유동 9-55,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.63824081,127.0201263,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼각산로 28길 67,서울특별시 강북구 수유동 9-55,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.63824081,127.0201263,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼각산로 28길 67,서울특별시 강북구 수유동 9-55,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.63824081,127.0201263,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼각산로 28길 67,서울특별시 강북구 수유동 9-55,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.63824081,127.0201263,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 한천로 150길 32,서울특별시 강북구 수유동 181-13,생활방범,1,420.0,,30.0,2019-02,02-901-7266,37.64359665,127.0241547,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 한천로 150길 32,서울특별시 강북구 수유동 181-13,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.64359665,127.02423859999999,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 한천로 150길 32,서울특별시 강북구 수유동 181-13,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.64359665,127.02423859999999,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 한천로 150길 32,서울특별시 강북구 수유동 181-13,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.64359665,127.02423859999999,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 도봉로 99길 61,서울특별시 강북구 수유동 170-10,생활방범,1,420.0,,30.0,2019-02,02-901-7266,37.64364243,127.0270233,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 도봉로 99길 61,서울특별시 강북구 수유동 170-10,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.64362717,127.027092,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 도봉로 99길 61,서울특별시 강북구 수유동 170-10,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.64362717,127.027092,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 도봉로 99길 61,서울특별시 강북구 수유동 170-10,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.64362717,127.027092,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 인수봉로 84길 34,서울특별시 강북구 우이동 281-1,생활방범,1,420.0,,30.0,2019-02,02-901-7266,37.64675903,127.01248170000001,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 인수봉로 84길 34,서울특별시 강북구 우이동 281-1,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.64674759,127.0125656,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 인수봉로 84길 34,서울특별시 강북구 우이동 281-1,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.64674759,127.0125656,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 인수봉로 84길 34,서울특별시 강북구 우이동 281-1,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.64674759,127.0125656,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼양로 140길 5,서울특별시 강북구 우이동 72-109,생활방범,1,420.0,,30.0,2019-02,02-901-7266,37.64943314,127.0141754,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼양로 79길 27-17,서울특별시 강북구 수유동 477-4,생활방범,1,420.0,,30.0,2019-02,02-901-7266,37.63028336,127.01631929999999,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼양로 79길 27-17,서울특별시 강북구 수유동 477-4,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.63024521,127.0163879,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼양로 79길 27-17,서울특별시 강북구 수유동 477-4,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.63024521,127.0163879,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼양로 79길 27-17,서울특별시 강북구 수유동 477-4,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.63024521,127.0163879,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 인수봉로 28가길 9,서울특별시 강북구 수유동 486-280,생활방범,1,420.0,,30.0,2019-02,02-901-7266,37.62905502,127.0133972,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 인수봉로 28가길 9,서울특별시 강북구 수유동 486-280,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.62904358,127.0134888,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 인수봉로 28가길 9,서울특별시 강북구 수유동 486-280,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.62904358,127.0134888,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 인수봉로 28가길 9,서울특별시 강북구 수유동 486-280,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.62904358,127.0134888,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼양로 76길 17,서울특별시 강북구 수유동 57-130,생활방범,1,420.0,,30.0,2019-02,02-901-7266,37.63002396,127.0189133,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼양로 76길 17,서울특별시 강북구 수유동 57-130,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.63003922,127.0190125,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼양로 76길 17,서울특별시 강북구 수유동 57-130,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.63003922,127.0190125,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼양로 76길 17,서울특별시 강북구 수유동 57-130,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.63003922,127.0190125,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 삼양로 76길 17,서울특별시 강북구 수유동 57-130,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.63003922,127.0190125,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 노해로 35가길 41,서울특별시 강북구 수유동 709-1,생활방범,1,420.0,,30.0,2019-02,02-901-7266,37.6489296,127.02033999999999,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 노해로 35가길 41,서울특별시 강북구 수유동 709-1,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.64894485,127.0204315,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 노해로 35가길 41,서울특별시 강북구 수유동 709-1,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.64894485,127.0204315,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 노해로 35가길 41,서울특별시 강북구 수유동 709-1,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.64894485,127.0204315,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 노해로 26길 6,서울특별시 강북구 수유동 252-206,생활방범,1,420.0,,30.0,2019-02,02-901-7266,37.64428711,127.02381899999999,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 노해로 26길 6,서울특별시 강북구 수유동 252-206,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.64426422,127.02390290000001,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 노해로 26길 6,서울특별시 강북구 수유동 252-206,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.64426422,127.02390290000001,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 노해로 26길 6,서울특별시 강북구 수유동 252-206,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.64426422,127.02390290000001,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 노해로 26길 6,서울특별시 강북구 수유동 252-206,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.64426422,127.02390290000001,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 노해로 33길 37,서울특별시 강북구 수유동 662-22,생활방범,1,420.0,,30.0,2019-02,02-901-7266,37.64653397,127.0225143,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 노해로 33길 37,서울특별시 강북구 수유동 662-22,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.64651489,127.02258300000001,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 노해로 33길 37,서울특별시 강북구 수유동 662-22,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.64651489,127.02258300000001,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 노해로 33길 37,서울특별시 강북구 수유동 662-22,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.64651489,127.02258300000001,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 노해로 33길 37,서울특별시 강북구 수유동 662-22,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.64651489,127.02258300000001,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 한천로 170길 70,서울특별시 강북구 수유동 704-1,생활방범,1,420.0,,30.0,2019-02,02-901-7266,37.6482811,127.019722,2020-05-12,3080000,서울특별시 강북구
서울특별시 강북구청,서울특별시 강북구 한천로 170길 70,서울특별시 강북구 수유동 704-1,생활방범,1,200.0,,30.0,2019-02,02-901-7266,37.64828873,127.01982120000001,2020-05-12,3080000,서울특별시 강북구
