"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
"서울특별시 영등포구","당산로27길 12, 당산근린공원1",당산1동 3가 385,생활방범,1,,360도 전방면,30,2011-01,02-2670-4067,37.5256236915,126.8951780268,2020-05-06
"서울특별시 영등포구","당산로27길 12, 당산근린공원2",당산1동 3가 385,생활방범,1,,360도 전방면,30,2011-01,02-2670-4067,37.5250567271,126.8956225642,2020-05-06
"서울특별시 영등포구",영등포로27길 20-1,당산동1가186-114,쓰레기단속,1,,360도 전방면,30,2005-01,02-2670-4067,37.5228038146,126.8994287555,2020-05-06
"서울특별시 영등포구",당산로12길 19-1,당산동1가256-118,쓰레기단속,1,,360도 전방면,30,2005-01,02-2670-4067,37.5220852746,126.8980568765,2020-05-06
"서울특별시 영등포구","영신로43길 18,삼거리앞",당산동1가185,쓰레기단속,1,,360도 전방면,30,2009-01,02-2670-4067,37.5223149481,126.8996437214,2020-05-06
"서울특별시 영등포구",당산로20길 5,당산동1가 310-3,쓰레기단속,1,,360도 전방면,30,2015-12,02-2670-4067,37.5235199139,126.8966999019,2020-05-06
"서울특별시 영등포구","영등포로27길 16,사거리앞",당산동 1가 185-39 사거리,생활방범,5,,360도 전방면,30,2011-09,02-2670-4067,37.5223481196,126.8992653670,2020-05-06
"서울특별시 영등포구","영등포로25길 23-19,삼거리 큰성당어린이집앞",당산동 1가 337-1 큰성당어린이집 앞,생활방범,3,,360도 전방면,30,2010-11,02-2670-4067,37.5232161738,126.8972231327,2020-05-06
"서울특별시 영등포구","영등포로 112,대우미래사랑3차APT 101동앞",당산동 1가 337-1 큰성당어린이집 앞,생활방범,3,,360도 전방면,30,2010-11,02-2670-4067,37.5204369206,126.8938281519,2020-05-06
"서울특별시 영등포구","영등포로19길 15,삼거리앞",당산동 2가 159-26 앞 삼거리,생활방범,3,,360도 전방면,30,2010-11,02-2670-4067,37.5233453181,126.8930621472,2020-05-06
"서울특별시 영등포구","국회대로28길 13,삼익APT 2동앞 사거리",당산동 3가 559 쌍용예가 후문,생활방범,3,,360도 전방면,30,2010-11,02-2670-4067,37.5278365559,126.8945732826,2020-05-06
"서울특별시 영등포구",당산로16길 4,당산동 1가 254-52(당산로16길4 ),생활방범,1,,360도 전방면,30,2013-01,02-2670-4067,37.5225178664,126.8963909290,2020-05-06
"서울특별시 영등포구","영신로39길 16,삼거리앞",당산동1가 136,생활방범,1,,360도 전방면,30,2013-07,02-2670-4067,37.5217549077,126.8995430408,2020-05-06
"서울특별시 영등포구",국회대로34길 5-3,당산동 3가 152번지 앞(국회대로36길 4-2),생활방범,3,,360도 전방면,30,2013-01,02-2670-4067,37.5269666736,126.8978048591,2020-05-06
"서울특별시 영등포구",영신로45길 9-2,당산동1가 186-95,생활방범,3,,360도 전방면,30,2010-01,02-2670-4067,37.5228137605,126.9005061256,2020-05-06
"서울특별시 영등포구","영등포로 154,진로APT 101동~서영물류센터 사잇길",당산동 1가 진로아파트 서영물류센터 사이,생활방범,1,,360도 전방면,30,2010-01,02-2670-4067,37.5202662147,126.8970188450,2020-05-06
"서울특별시 영등포구","영등포로30길 9,신동아패밀리에상가 근처",당산동 1가 3-3 신동아패밀리에상가 옆,생활방범,2,,360도 전방면,30,2010-01,02-2670-4067,37.5199623753,126.8997927092,2020-05-06
"서울특별시 영등포구","영등포로 96,교보생명빌딩~대우APT 101동 사이 도로앞",당산동 2가 25 교보생명 대우메종리브르 사이코너,생활방범,4,,360도 전방면,30,2010-01,02-2670-4067,37.5207204124,126.8924332521,2020-05-06
"서울특별시 영등포구","당산로30길 3,삼거리앞",당산동 3가 270 우미빌딩옆,생활방범,3,,360도 전방면,30,2010-01,02-2670-4067,37.5256085933,126.8971749729,2020-05-06
"서울특별시 영등포구",국회대로 580-3,당산동 3가 112 덕윤자동차공업사,생활방범,2,,360도 전방면,30,2010-01,02-2670-4067,37.5270852083,126.8985066464,2020-05-06
"서울특별시 영등포구","양산로25길 3-1,삼거리앞",당산동 3가 5-1 장수흑염소건강원앞,생활방범,4,,360도 전방면,30,2010-01,02-2670-4067,37.5241506228,126.8985079478,2020-05-06
"서울특별시 영등포구",당산로20길 17-1,당산동1가 305,생활방범,4,,360도 전방면,30,2014-01,02-2670-4067,37.5232846017,126.8982689091,2020-05-06
"서울특별시 영등포구",당산로10길 8,당산동1가 33,생활방범,5,,360도 전방면,30,2014-01,02-2670-4067,37.5217912800,126.8966786081,2020-05-06
"서울특별시 영등포구","영신로 183,동부센트레빌 정문",당산동3가 562 동부센트레빌 정문,생활방범,2,,360도 전방면,30,2015-09,02-2670-4067,37.5248234328,126.9023874870,2020-05-06
"서울특별시 영등포구",당산로12길 11-1,당산동1가 256-18,생활방범,3,,360도 전방면,30,2016-09,02-2670-4067,37.5220581414,126.8971990590,2020-05-06
"서울특별시 영등포구",당산로10길 28-1,당산동1가 55,생활방범,4,,360도 전방면,30,2016-09,02-2670-4067,37.5214210296,126.8990381966,2020-05-06
"서울특별시 영등포구",영신로47길 11,당산동1가 226,생활방범,2,,360도 전방면,30,2017-02,02-2670-4067,37.5231067581,126.9004372165,2020-05-06
"서울특별시 영등포구",양산로19길 13-12,당산동3가 434-1,생활방범,1,,360도 전방면,30,2017-03,02-2670-4067,37.5255792116,126.8946430797,2020-05-06
"서울특별시 영등포구","영신로33길 3,신동아파밀리에APT 103동~104동 정문근처",당산동1가 457,생활방범,3,,360도 전방면,30,2017-08,02-2670-4067,37.5193086666,126.9005707911,2020-05-06
"서울특별시 영등포구",당산로16길20 수풀림 앞 사거리,당산동1가 255-1,생활방범,4,,360도 전방면,30,2018-08,02-2670-4067,37.5224864333,126.8982715488,2020-05-06
"서울특별시 영등포구",당산로27길 5,당산동3가 382,생활방범,5,,360도 전방면,30,2018-11,02-2670-4067,37.5251466707,126.8950125617,2020-05-06
"서울특별시 영등포구",당산동1가 112-1,,생활방범,8,,360도 전방면,30,2015-09,02-2670-4067,37.5217088530,126.8979542271,2020-05-06
"서울특별시 영등포구",양산로 99-1,,생활방범,2,,360도 전방면,30,2014-12,02-2670-4067,37.5243402769,126.8941135697,2020-05-06
"서울특별시 영등포구","당산로30길 11,사거리앞",당산동3가 80-6,생활방범,4,,360도 전방면,30,2017-04,02-2670-4067,37.5255137565,126.8977735200,2020-05-06
"서울특별시 영등포구",양산로17길 8,당산동3가 475,생활방범,2,,360도 전방면,30,2013-01,02-2670-4067,37.5251243394,126.8934982061,2020-05-06
"서울특별시 영등포구","선유동1로 80,선재어린이집",당산동3가 560,생활방범,4,,360도 전방면,30,2006-02,02-2670-4067,37.5283473896,126.8935580318,2020-05-06
"서울특별시 영등포구","당산로 123,영등포구청역 3번출구 근처 대로변앞",당산동3가 385-1,교통단속,3,,360도 전방면,30,2013-01,02-2670-4067,37.5263034429,126.8966438529,2020-05-06
"서울특별시 영등포구","당산로31길 13,사거리앞",당산동3가 385-1,교통단속,5,,360도 전방면,30,2013-09,02-2670-4067,37.5266496489,126.8954267054,2020-05-06
"서울특별시 영등포구",당산로 134,당산동3가 217,교통단속,3,,360도 전방면,30,2013-09,02-2670-4067,37.5265129046,126.8969804597,2020-05-06
"서울특별시 영등포구",당산로 116,당산동3가 264,교통단속,4,,360도 전방면,30,2013-09,02-2670-4067,37.5249762082,126.8965966462,2020-05-06
"서울특별시 영등포구",당산로92,당산동1가 455-1,교통단속,4,,360도 전방면,30,2013-09,02-2670-4067,37.5231272025,126.8961117455,2020-05-06
"서울특별시 영등포구",양산로 153,당산동3가 6-1,교통단속,3,,360도 전방면,30,2006-01,02-2670-4067,37.5234926508,126.9000971898,2020-05-06
"서울특별시 영등포구",양산로 131,당산동1가 306,교통단속,7,,360도 전방면,30,2017-06,02-2670-4067,37.5238719592,126.8975906896,2020-05-06
"서울특별시 영등포구",국회대로 584,당산동3가 96,교통단속,3,,360도 전방면,30,2011-11,02-2670-4067,37.5271749605,126.8987322605,2020-05-06
"서울특별시 영등포구",선유동1로 42,당산동3가 555-2,교통단속,5,,360도 전방면,30,2011-11,02-2670-4067,37.5255602654,126.8922430634,2020-05-06
"서울특별시 영등포구",당산동5가 4-23 꽃담소공원1,당산동5가 4-23,생활방범,1,,360도 전방면,30,2013-12,02-2670-4067,37.5317246590,126.9005820165,2020-05-06
"서울특별시 영등포구",당산동5가 4-23 꽃담소공원2,당산동5가 4-23,생활방범,1,,360도 전방면,30,2016-08,02-2670-4067,37.5310346006,126.8999737941,2020-05-06
"서울특별시 영등포구",당산동6가 10-7 강마을어린이공원1,당산2동6가10-7,생활방범,1,,360도 전방면,30,2017-06,02-2670-4067,37.5328359615,126.9068983294,2020-05-06
"서울특별시 영등포구","버드나루로 104,근처 나루마을마당공원",당산동 121-144,생활방범,1,,360도 전방면,30,2016-11,02-2670-4067,37.5277823136,126.9085184083,2020-05-06
"서울특별시 영등포구",당산동4가 10-2,당산동4가 10-2,생활방범,3,,360도 전방면,30,2011-09,02-2670-4067,37.5287984150,126.9038173678,2020-05-06
"서울특별시 영등포구",당산로40길 4-3,당산동4가 32-165,쓰레기단속,1,,360도 전방면,30,2010-11,02-2670-4067,37.5297821375,126.8992509854,2020-05-06
"서울특별시 영등포구","당산로 164-8,삼거리앞",당산2동 4가 32-76,생활방범,1,,360도 전방면,30,2010-11,02-2670-4067,37.5285216055,126.8990770395,2020-05-06
"서울특별시 영등포구","버드나루로19길 8,삼거리앞",당산2동 121-18(포동이분식건너편),생활방범,3,,360도 전방면,30,2010-11,02-2670-4067,37.5284707613,126.9072253323,2020-05-06
"서울특별시 영등포구","버드나루로14가길 24,대한결핵협회건물 뒷길 삼거리앞",당산2동 121-150(대한결핵협회),생활방범,3,,360도 전방면,30,2010-11,02-2670-4067,37.5278634519,126.9096254173,2020-05-06
"서울특별시 영등포구","국회대로37길 25,삼거리앞",당산2동 4가 32-184 로열마트앞,생활방범,3,,360도 전방면,30,2010-11,02-2670-4067,37.5291154544,126.9007919399,2020-05-06
"서울특별시 영등포구","국회대로29길 10,사거리앞",당산2동 4가 37-4 늘좋은마트앞,생활방범,3,,360도 전방면,30,2010-11,02-2670-4067,37.5290292710,126.8968330562,2020-05-06
"서울특별시 영등포구","당산로41길 18,사거리앞",당산2동 4가 85 별님유치원앞,생활방범,7,,360도 전방면,30,2010-11,02-2670-4067,37.5317511074,126.8976553038,2020-05-06
"서울특별시 영등포구","영신로 259,당산삼성래미안 423동~상아APT 4동 사잇길",당산2동 5가 42 삼성래미안 423동앞,생활방범,2,,360도 전방면,30,2010-11,02-2670-4067,37.5307294410,126.9034626904,2020-05-06
"서울특별시 영등포구","당산로50가길 3-17,당산중학교 입구앞",당산2동 6가 10-7 당산중학교앞,생활방범,4,,360도 전방면,30,2010-11,02-2670-4067,37.5325852242,126.9065927846,2020-05-06
"서울특별시 영등포구","당산로50길 7-3,한강공원지하입구 사거리앞",당산2동 6가 184 낚시백화점 슈퍼앞,생활방범,5,,360도 전방면,30,2010-11,02-2670-4067,37.5350613207,126.9040705404,2020-05-06
"서울특별시 영등포구","당산로46길 26,사거리앞",당산2동 6가 110-43 당산중학교앞,생활방범,7,,360도 전방면,30,2010-11,02-2670-4067,37.5330154282,126.9049890974,2020-05-06
"서울특별시 영등포구","당산로48길 2,당산역 6번 출입구앞",당산2동 6가 235 2호선 6번출구,생활방범,3,,360도 전방면,30,2013-01,02-2670-4067,37.5339743067,126.9024539442,2020-05-06
"서울특별시 영등포구","당산로49길 5,사거리앞",당산2동 6가 334-1 훼미리마트 맞은편,생활방범,4,,360도 전방면,30,2012-06,02-2670-4067,37.5355737423,126.9023042890,2020-05-06
"서울특별시 영등포구",당산로40길 4-8,당산동 4가 32-51번지(당산로40길4-8),생활방범,1,,360도 전방면,30,2014-01,02-2670-4067,37.5296050605,126.8991102630,2020-05-06
"서울특별시 영등포구","당산로38길 12-1,사거리앞",당산2동 4가 32-14번지 전봇대 앞(당산로38길 13),생활방범,1,,360도 전방면,30,2015-09,02-2670-4067,37.5286563593,126.8996707486,2020-05-06
"서울특별시 영등포구",당산로50길 17,당산동6가 104-61,생활방범,3,,360도 전방면,30,2016-09,02-2670-4067,37.5340774679,126.9044005484,2020-05-06
"서울특별시 영등포구","당산로50가길 3-1,사거리앞","당산동6가3-1(영광교회 주차장, 우리슈퍼)",생활방범,3,,360도 전방면,30,2016-09,02-2670-4067,37.5327806036,126.9055083062,2020-05-06
"서울특별시 영등포구",당산로46가길 6,당산동6가 237-13,생활방범,7,,360도 전방면,30,2016-09,02-2670-4067,37.5338100269,126.9038770815,2020-05-06
"서울특별시 영등포구",당산로48길 12,당산동6가 280-1,생활방범,4,,360도 전방면,30,2016-10,02-2670-4067,37.5347755495,126.9035798210,2020-05-06
"서울특별시 영등포구",당산로52길 22,당산동6가 107-1,생활방범,2,,360도 전방면,30,2017-02,02-2670-4067,37.5343994404,126.9050698943,2020-05-06
"서울특별시 영등포구","버드나루로 130,강변래미안APT 311동 근처 삼거리앞",당산동 376,생활방범,3,,360도 전방면,30,2017-08,02-2670-4067,37.5289947545,126.9091558058,2020-05-06
"서울특별시 영등포구","당산로36길 7-1,당산삼성2차APT 출입구앞",당산동4가 32-143,생활방범,2,,360도 전방면,30,2017-08,02-2670-4067,37.5281095501,126.8986599660,2020-05-06
"서울특별시 영등포구",당산로46길 29-6,당산동6가 110-92,생활방범,6,,360도 전방면,30,2017-11,02-2670-4067,37.5332888096,126.9056931077,2020-05-06
"서울특별시 영등포구",당산로 247-1,당산동6가 321,생활방범,2,,360도 전방면,30,2018-08,02-2670-4067,37.5357147395,126.9030814360,2020-05-06
"서울특별시 영등포구",당산로 167,당산동4가 74-3,생활방범,4,,360도 전방면,30,2018-08,02-2670-4067,37.5293892754,126.8981795565,2020-05-06
"서울특별시 영등포구",당산로48길 6 전신주 옆,당산동6가 237-38,생활방범,4,,360도 전방면,30,2018-10,02-2670-4067,37.5343136316,126.9027899495,2020-05-06
"서울특별시 영등포구",국회대로55길 9 영등포 평생학습관 주차장입구,당산동 121-32,생활방범,4,,360도 전방면,30,2018-10,02-2670-4067,37.5261497075,126.9081326049,2020-05-06
"서울특별시 영등포구",국회대로53길 30,당산동 171-19,생활방범,4,,360도 전방면,30,2018-10,02-2670-4067,37.5279723776,126.9064208628,2020-05-06
"서울특별시 영등포구",당산로54길 30,당산동6가 110-88,생활방범,3,,360도 전방면,30,2018-10,02-2670-4067,37.5336968252,126.9059262090,2020-05-06
"서울특별시 영등포구",국회대로37길 5,당산동4가 32-107,생활방범,4,,360도 전방면,30,2018-11,02-2670-4067,37.5276386715,126.8996283877,2020-05-06
"서울특별시 영등포구",버드나루로22길 7,당산동 378,생활방범,3,,360도 전방면,30,2018-11,02-2670-4067,37.5309635962,126.9084071900,2020-05-06
"서울특별시 영등포구",당산로49길 20,당산동6가 350-14,생활방범,6,,360도 전방면,30,2014-12,02-2670-4067,37.5363346807,126.9011262347,2020-05-06
"서울특별시 영등포구",당산로54길 11,당산동 374,생활방범,3,,360도 전방면,30,2015-09,02-2670-4067,37.5349038227,126.9045617868,2020-05-06
"서울특별시 영등포구",양평로 40,,생활방범,7,,360도 전방면,30,2015-09,02-2670-4067,37.5343098399,126.9017626331,2020-05-06
"서울특별시 영등포구",양평로 64,,생활방범,4,,360도 전방면,30,2012-06,02-2670-4067,37.5349095311,126.9001491857,2020-05-06
"서울특별시 영등포구",버드나루로18길 5,당산동 121-100,생활방범,2,,360도 전방면,30,2011-02,02-2670-4067,37.5278493232,126.9089639697,2020-05-06
"서울특별시 영등포구","당산로35길 3,삼거리앞",당산동4가 37 삼거리앞,생활방범,3,,360도 전방면,30,2011-02,02-2670-4067,37.5288078865,126.8972705196,2020-05-06
"서울특별시 영등포구","당산로 187,서울당서초교 정문앞",당산동5가 5-3 서울당서초교 정문앞,생활방범,2,,360도 전방면,30,2011-02,02-2670-4067,37.5310598190,126.8994206684,2020-05-06
"서울특별시 영등포구","버드나루로17길 8,사거리앞",당산동 121-227 사거리앞,생활방범,1,,360도 전방면,30,2013-09,02-2670-4067,37.5273520215,126.9076377807,2020-05-06
"서울특별시 영등포구","당산로 187,당서초교 후문 인도앞",당산2동 5가 5-3 당서초등학교 후문,생활방범,2,,360도 전방면,30,2013-09,02-2670-4067,37.5319294083,126.9001970870,2020-05-06
"서울특별시 영등포구","당산로44길 3,효성APT 203동 근처 횡단보도앞",당산동5가 11-34,생활방범,4,,360도 전방면,30,2013-09,02-2670-4067,37.5318692082,126.9004966466,2020-05-06
"서울특별시 영등포구","버드나루로17길 16,사거리앞",당산동 173-39,생활방범,4,,360도 전방면,30,2012-09,02-2670-4067,37.5272301414,126.9064979875,2020-05-06
"서울특별시 영등포구",당산동 121-171,당산동 121-171,교통단속,4,,360도 전방면,30,2012-09,02-2670-4067,37.5309513208,126.9069575554,2020-05-06
"서울특별시 영등포구","버드나루로15길 2,사거리앞",당산동 121-132,교통단속,1,,360도 전방면,30,2016-05,02-2670-4067,37.5264186705,126.9087501767,2020-05-06
"서울특별시 영등포구",버드나루로 116,당산동 121-200,교통단속,3,,360도 전방면,30,2017-02,02-2670-4067,37.5283844313,126.9081180045,2020-05-06
"서울특별시 영등포구","선유동2로 40,사거리앞",당산동5가 7-54,교통단속,5,,360도 전방면,30,2013-12,02-2670-4067,37.5323097404,126.8965603192,2020-05-06
"서울특별시 영등포구",양평로 51,당산동5가 32-1,교통단속,4,,360도 전방면,30,2013-12,02-2670-4067,37.5342774933,126.9009519322,2020-05-06
"서울특별시 영등포구","당산로44길 3,효성APT 203동 근처 횡단보도앞",당산동5가 11-34,교통단속,1,,360도 전방면,30,2004-01,02-2670-4067,37.5319240156,126.9004711287,2020-05-06
"서울특별시 영등포구","당산로36길 7-1,당산삼성2차APT 출입구앞",당산동4가 32-143,교통단속,1,,360도 전방면,30,2004-01,02-2670-4067,37.5281531004,126.8985562853,2020-05-06
"서울특별시 영등포구",당산동4가 80,,교통단속,4,,360도 전방면,30,2004-01,02-2670-4067,37.5307767903,126.8992541506,2020-05-06
"서울특별시 영등포구","대림로 106,대림어린이공원1",대림1동 870 대림어린이공원1,생활방범,1,,360도 전방면,30,2004-01,02-2670-4067,37.4909401681,126.9034515039,2020-05-06
"서울특별시 영등포구","대림로 106,대림어린이공원2",대림1동 870,생활방범,1,,360도 전방면,30,2004-01,02-2670-4067,37.4915466865,126.9029496441,2020-05-06
"서울특별시 영등포구",디지털로75길 10,대림1동 900-16,생활방범,2,,360도 전방면,30,2004-01,02-2670-4067,37.4956097273,126.9053994187,2020-05-06
"서울특별시 영등포구","신길로15가길 7,사거리앞",대림1동 906-65 사거리앞,생활방범,1,,360도 전방면,30,2004-01,02-2670-4067,37.4972008754,126.9058887536,2020-05-06
"서울특별시 영등포구","대림로22길 20,삼거리앞",대림1동 851-4,생활방범,5,,360도 전방면,30,2004-01,02-2670-4067,37.4944371780,126.9028676345,2020-05-06
"서울특별시 영등포구","대림로22길 11,삼거리앞",대림1동 851-62,생활방범,1,,360도 전방면,30,2004-01,02-2670-4067,37.4939545185,126.9021424338,2020-05-06
"서울특별시 영등포구",도림로48길 17,대림1동 700-21,생활방범,1,,360도 전방면,30,2017-06,02-2670-4067,37.4939552692,126.9011954679,2020-05-06
"서울특별시 영등포구","대림로16길 10,삼거리앞",대림1동 858-1 삼거리앞,생활방범,1,,360도 전방면,30,2004-01,02-2670-4067,37.4931347549,126.9027001193,2020-05-06
"서울특별시 영등포구","디지털로64길 7,삼거리앞",대림1동 877-19 삼거리앞,생활방범,1,,360도 전방면,30,2004-01,02-2670-4067,37.4922982795,126.9042648844,2020-05-06
"서울특별시 영등포구",디지털로64가길 9,대림1동 869-10,생활방범,3,,360도 전방면,30,2004-01,02-2670-4067,37.4914943089,126.9040269615,2020-05-06
"서울특별시 영등포구","대림로8길 9-6,사거리앞",대림1동 973-47 사거리앞,생활방범,1,,360도 전방면,30,2011-02,02-2670-4067,37.4909224155,126.9050055707,2020-05-06
"서울특별시 영등포구","대림로8길 20,사거리앞",대림1동 976-62 사거리앞,생활방범,3,,360도 전방면,30,2011-02,02-2670-4067,37.4911246782,126.9057314634,2020-05-06
"서울특별시 영등포구",도림로54길 7-15,대림1동 758-16,생활방범,1,,360도 전방면,30,2011-02,02-2670-4067,37.4960382091,126.9034605114,2020-05-06
"서울특별시 영등포구",도림로54길 6,대림1동 845-6,생활방범,1,,360도 전방면,30,2009-01,02-2670-4067,37.4957448975,126.9024632242,2020-05-06
"서울특별시 영등포구",도림로48길 9-5,대림1동 700-27,생활방범,1,,360도 전방면,30,2016-11,02-2670-4067,37.4945757975,126.9010320826,2020-05-06
"서울특별시 영등포구","대림로22길 15-9,삼거리앞",대림1동 851-43 삼거리앞,생활방범,1,,360도 전방면,30,2010-01,02-2670-4067,37.4947171015,126.9021337247,2020-05-06
"서울특별시 영등포구",디지털로64길 2-10,대림1동 868-18,생활방범,2,,360도 전방면,30,2010-01,02-2670-4067,37.4922475902,126.9036755324,2020-05-06
"서울특별시 영등포구","디지털로71길 4-14,삼거리앞",대림1동 895-9 삼거리앞,생활방범,2,,360도 전방면,30,2011-09,02-2670-4067,37.4951013951,126.9048811905,2020-05-06
"서울특별시 영등포구","도림로64길 17,사거리앞",대림1동 904-15,쓰레기단속,1,,360도 전방면,30,2011-09,02-2670-4067,37.4963140860,126.9055268166,2020-05-06
"서울특별시 영등포구",디지털로64가길 1,대림1동 877-40,쓰레기단속,1,,360도 전방면,30,2011-09,02-2670-4067,37.4919519032,126.9043461540,2020-05-06
"서울특별시 영등포구",대림로22길 2 공용주차장 입구,대림1동 834-1 공영주차장 입구 앞 공영주차장 간판,생활방범,1,,360도 전방면,30,2006-02,02-2670-4067,37.4932955867,126.9012798012,2020-05-06
"서울특별시 영등포구",대림로 154 우성APT 교차로 사거리앞,대림1동 700-1 우성APT 사거리 기영빌딩앞 가로등,생활방범,1,,360도 전방면,30,2006-02,02-2670-4067,37.4947694858,126.9000594425,2020-05-06
"서울특별시 영등포구",디지털로81길 13-1,대림1동 904-2,생활방범,1,,360도 전방면,30,2006-02,02-2670-4067,37.4965504697,126.9066317063,2020-05-06
"서울특별시 영등포구","도림로64가길 14,사거리앞",대림1동 892-7 사거리앞,생활방범,5,,360도 전방면,30,2006-02,02-2670-4067,37.4963870219,126.9038438136,2020-05-06
"서울특별시 영등포구",도림로50길 11,대림1동 842-7,생활방범,3,,360도 전방면,30,2006-02,02-2670-4067,37.4945706498,126.9015410389,2020-05-06
"서울특별시 영등포구",디지털로450,대림1동 911-48,생활방범,1,,360도 전방면,30,2006-02,02-2670-4067,37.4954207117,126.9067416260,2020-05-06
"서울특별시 영등포구","신길로1길 2,대로변앞",대림1동 918-50 대로변앞,생활방범,1,,360도 전방면,30,2006-02,02-2670-4067,37.4942820772,126.9087544352,2020-05-06
"서울특별시 영등포구","도림로64길 9,사거리앞",대림1동 906-29 사거리앞,생활방범,2,,360도 전방면,30,2006-02,02-2670-4067,37.4971345106,126.9046347953,2020-05-06
"서울특별시 영등포구","디지털로66길 6-1,삼거리앞",대림1동 878-5 삼거리앞,생활방범,1,,360도 전방면,30,2006-02,02-2670-4067,37.4926494784,126.9046648501,2020-05-06
"서울특별시 영등포구","시흥대로183길 9-2,삼거리앞",대림1동 976-27 삼거리앞,생활방범,1,,360도 전방면,30,2006-02,02-2670-4067,37.4912442444,126.9067117951,2020-05-06
"서울특별시 영등포구","대림로10길 7,사거리앞",대림1동 871-7 사거리앞,생활방범,2,,360도 전방면,30,2006-02,02-2670-4067,37.4909762785,126.9039911983,2020-05-06
"서울특별시 영등포구","신길로13길 12,사거리앞",신길동 440-11 사거리앞,생활방범,2,,360도 전방면,30,2013-01,02-2670-4067,37.4972486040,126.9070345755,2020-05-06
"서울특별시 영등포구","도림로 180,대로변앞",대림1동 824-97 대로변앞,생활방범,1,,360도 전방면,30,2013-01,02-2670-4067,37.4956472082,126.9014034771,2020-05-06
"서울특별시 영등포구","대림로22길 31,갑을명가APT 101동 정문 사거리앞",대림1동 885-1 갑을명가아파트,생활방범,2,,360도 전방면,30,2013-07,02-2670-4067,37.4950033877,126.9036260942,2020-05-06
"서울특별시 영등포구","디지털로67길 2-7,오거리앞",대림1동 881-1 오거리앞,생활방범,4,,360도 전방면,30,2014-01,02-2670-4067,37.4941328966,126.9043488164,2020-05-06
"서울특별시 영등포구","대림로 128-7,사거리앞",대림1동 835-12 사거리앞,생활방범,1,,360도 전방면,30,2015-09,02-2670-4067,37.4933505927,126.9020720601,2020-05-06
"서울특별시 영등포구","시흥대로185길 5,대림중학교 출입구앞",대림1동 963-1 대림중학교 출입구앞,생활방범,1,,360도 전방면,30,2015-09,02-2670-4067,37.4916709169,126.9079424654,2020-05-06
