인허가일자,상세영업상태명,폐업일자,지번주소,도로명주소,사업장명,업태구분명
20200714,영업,0,서울특별시 중구 저동2가 88-5,서울특별시 중구 마른내로 6 123층 (저동2가),투썸플레이스,카페
20200714,영업,0,서울특별시 강남구 신사동 629-15 (주)평화자동차강남사옥,서울특별시 강남구 도산대로 235 (주)평화자동차강남사옥 3층 (신사동),브릿지파이브카페(Bridge five cafe),카페
20200714,영업,0,서울특별시 강북구 미아동 90-39,서울특별시 강북구 오현로4길 12 상가동 104호 (미아동),우스1123(Ooth1123),카페
20200714,영업,0,서울특별시 서초구 반포동 118-3 CENTRALCITY 반포천 복개주차장 BP1동 3호,서울특별시 서초구 사평대로 205 CENTRALCITY 반포천 복개주차장 BP1동 3호 (반포동),팔공티&팔라쪼 파미에스테이션점,카페
20200714,영업,0,서울특별시 강남구 대치동 514 SETEC,서울특별시 강남구 남부순환로 3104 SETEC 3홀 지상1층 (대치동),큐(한시적),카페
20200714,영업,0,서울특별시 강남구 대치동 514 SETEC,서울특별시 강남구 남부순환로 3104 SETEC 1홀 지상1층 (대치동),큐(한시적),카페
20200714,영업,0,서울특별시 노원구 상계동 1118-38 한올빌딩,서울특별시 노원구 동일로239가길 22 한올빌딩 2층 (상계동),할리스커피 수락산역점,카페
20200714,영업,0,서울특별시 영등포구 영등포동4가 144-1,서울특별시 영등포구 영등포로 198-1 1층 (영등포동4가),쉬즈베이글영등포점,카페
20200714,영업,0,서울특별시 강서구 방화동 450-7 1층,서울특별시 강서구 금낭화로 93 1층 (방화동),팔공티 방화사거리점,카페
20200714,영업,0,서울특별시 동대문구 장안동 324-1 웰빙프라자,서울특별시 동대문구 답십리로69길 55 웰빙프라자 3층 제301호 (장안동),봉봉키즈 장안점,카페
20200609,영업,0,서울특별시 종로구 인사동 34-16,서울특별시 종로구 인사동길 20-20 12층 (인사동),#인사동가는길,카페
20200402,영업,0,서울특별시 양천구 목동 911 목동신시가지아파트6단지 1층 110-8호,서울특별시 양천구 목동동로 430 상가동 1층 110-8호 (목동 목동신시가지아파트6단지),엄마손김밥,카페
20151021,폐업,20200714,서울특별시 송파구 방이동 145-35 1층 102호,서울특별시 송파구 백제고분로48길 9 1층 102호 (방이동),세미콜론 커피(Semicolon Coffee),카페
20151008,폐업,20200714,서울특별시 노원구 월계동 270-6 1층 우측,서울특별시 노원구 초안산로2길 84 1층 우측호 (월계동),카페 넘버쓰리(CAFE.NO.3),카페
20150916,영업,0,서울특별시 종로구 청진동 217,서울특별시 종로구 삼봉로 40 1층 (청진동),아재커피 종로구청점,카페
20150729,영업,0,서울특별시 구로구 오류동 217-1 라동-1호 편의점내,서울특별시 구로구 오리로9길 6 (오류동 라동-1호 편의점내),씨유 천왕역점,카페
20200715,영업,0,서울특별시 성동구 성수동1가 13-382,서울특별시 성동구 상원12길 28 1층 (성수동1가),디스코커피,카페
20200715,영업,0,서울특별시 서대문구 남가좌동 224-1 DMC에코자이 지하115호,서울특별시 서대문구 거북골로 84 지하2층 115호 (남가좌동 DMC에코자이),커피사피엔스 DMC에코자이점,카페
20200715,영업,0,서울특별시 성북구 동소문동2가 146,서울특별시 성북구 동소문로6길 22 (동소문동2가),카페쉼표,카페
20200715,영업,0,서울특별시 광진구 중곡동 56-2,서울특별시 광진구 용마산로 67 1층 (중곡동),세븐일레븐중곡사거리점,카페
20200715,영업,0,서울특별시 송파구 문정동 651 문정역테라타워,서울특별시 송파구 송파대로 167 문정역테라타워 A동 G125호 (문정동),알리바바커피 문정역점,카페
20200715,영업,0,서울특별시 서대문구 남가좌동 175 래미안루센티아 상가동 1호,서울특별시 서대문구 거북골로 100 상가동 1호 (남가좌동 래미안루센티아),디저트39가재울뉴타운점,카페
20200715,영업,0,서울특별시 서초구 잠원동 57-20 대림상가 224225호,서울특별시 서초구 잠원로8길 25 대림상가 2층 224225호 (잠원동),오씨오씨 커피(OCOC 커피),카페
20200715,영업,0,서울특별시 관악구 봉천동 932-19,서울특별시 관악구 봉천로 373-10 1층 (봉천동),커피듀오,카페
20190718,영업,0,서울특별시 강남구 신사동 549-5 현대빌딩,서울특별시 강남구 압구정로 140 지상1층 (신사동),세라젬카페오가다 압구정점,카페
20181012,폐업,20200715,서울특별시 노원구 중계동 413-8,서울특별시 노원구 덕릉로 591 금화빌딩 1층 (중계동),노벰버(NOVEMBER),카페
20170403,폐업,20200715,서울특별시 강남구 논현동 211-12,서울특별시 강남구 언주로125길 8 지상1층 104호 (논현동),생활커피 학동점,카페
20170216,영업,0,서울특별시 강남구 삼성동 10-18,서울특별시 강남구 선릉로126길 14 지하1층 (삼성동),젠제로(ZENZERO),카페
20080714,폐업,20200715,서울특별시 중구 순화동 151 순화동 더샵 1층 (114호),서울특별시 중구 칠패로 27 (순화동순화동 더샵 1층 (114호)),(주)커피빈코리아 순화동 라마다호텔점,카페
20200527,영업,0,서울특별시 성동구 성수동2가 321-70번지 태진섬유,서울특별시 성동구 성수이로7가길 13 1층 (성수동2가),헤이보울,카페
20200526,영업,0,서울특별시 강남구 삼성동 108-6번지 JBK TOWER 빌딩,서울특별시 강남구 봉은사로 619 JBK TOWER 빌딩 (삼성동),스타벅스 봉은사역점,카페
20060808,폐업,20200715,서울특별시 중구 순화동 1-94 외24필지(지상1층),,(주)커피빈코리아순화점,카페
20200716,영업,0,서울특별시 관악구 신림동 1419-32,서울특별시 관악구 신림로68길 50 1층 101호 (신림동),리사베이커리,카페
20200716,영업,0,서울특별시 은평구 신사동 190-10 1층,서울특별시 은평구 은평터널로7길 7-26 1층 (신사동),닻,카페
20200716,영업,0,서울특별시 강남구 신사동 635-14 금광아크존1,서울특별시 강남구 압구정로42길 36 지상1층 101호 (신사동 금광아크존1),주주마마,카페
20200716,영업,0,서울특별시 동작구 신대방동 395-66 보라매삼성쉐르빌,서울특별시 동작구 보라매로5길 43 1층 111호 (신대방동 보라매삼성쉐르빌),더 플롯 커피,카페
20200716,영업,0,서울특별시 강남구 대치동 889-56 더 나인 오피스텔,서울특별시 강남구 테헤란로64길 14 더 나인 오피스텔 104호 (대치동),커피중독,카페
20200716,영업,0,서울특별시 서초구 방배동 918-7 1층,서울특별시 서초구 방배중앙로 8 1층 (방배동),업셋 upset,카페
20200716,영업,0,서울특별시 용산구 이태원동 231-36,서울특별시 용산구 회나무로44가길 11 1층 (이태원동),에이치비카페바이오틱스(HB),카페
20200716,영업,0,서울특별시 강남구 청담동 85-4 디자이너클럽,서울특별시 강남구 선릉로 818 디자이너클럽 지상1층 (청담동),청담동 밀도,카페
20200716,영업,0,서울특별시 양천구 신정동 117-22 1층,서울특별시 양천구 신목로 76 1층 (신정동),배스킨라빈스 신정2동점,카페
20200716,폐업,20200818,서울특별시 양천구 신정동 1014-2 1층,서울특별시 양천구 신월로 374 1층 (신정동),페르카루스커피,카페
20200716,폐업,20200917,서울특별시 관악구 신림동 1655-13,서울특별시 관악구 시흥대로 562 1층 (신림동),하루쥬스,카페
20200716,영업,0,서울특별시 강동구 둔촌동 489-9 진산빌딩,서울특별시 강동구 양재대로 1392 진산빌딩 1층 101호 (둔촌동),이유있는커피,카페
20200706,폐업,20200715,서울특별시 서초구 양재동 215 이마트 양재점 지하1층,서울특별시 서초구 매헌로 16 이마트 양재점 지하1층 (양재동),제주스,카페
20190705,폐업,20200716,서울특별시 성북구 정릉동 266-405,서울특별시 성북구 서경로 106-2 1층 (정릉동),스콘카페안나,카페
20180919,폐업,20200716,서울특별시 양천구 신정동 1014-2,서울특별시 양천구 신월로 374 1층 101호 (신정동),허니커피,카페
20130220,영업,0,서울특별시 강남구 신사동 594-14 지상1층,서울특별시 강남구 도산대로37길 19 지상1층 (신사동),투썸플레이스,카페
20040910,폐업,20200716,서울특별시 서대문구 대현동 34-31 32,서울특별시 서대문구 이화여대길 68 (대현동32),스무디킹 이대점,카페
20191001,영업,0,서울특별시 송파구 문정동 150번지 올림픽훼밀리타운,서울특별시 송파구 중대로 24 상가동 1층 120호121호 (문정동 올림픽훼밀리타운),이디야커피 송파올림픽훼미리타운점,카페
20190621,폐업,20200602,서울특별시 송파구 잠실동 299-10번지,서울특별시 송파구 도곡로64길 24 1층 101호 (잠실동),Haus&Comma(하우스),카페
20190617,폐업,20200602,서울특별시 성동구 성수동1가 656-548번지,서울특별시 성동구 아차산로1길 12 1층 (성수동1가),때가이르매 성수,카페
20140416,영업,0,서울특별시 은평구 불광동 8-275 1층,서울특별시 은평구 불광로 98 (불광동 1층),빈트리,카페
20180110,영업,0,서울특별시 서초구 서초동 1365-23번지 1층,서울특별시 서초구 남부순환로 2557 1층 (서초동),스타벅스 서초구청점,카페
20200717,영업,0,서울특별시 관악구 신림동 613-10,서울특별시 관악구 난우길 8 1층 (신림동),메가엠지씨커피 신림난곡점,카페
20200717,영업,0,서울특별시 강동구 천호동 82-28,서울특별시 강동구 천중로35길 67 1층 (천호동),플로어,카페
20200717,영업,0,서울특별시 도봉구 창동 743-28,서울특별시 도봉구 마들로 550 1동 103호 (창동),더벤티 창동점,카페
20200717,폐업,20200803,서울특별시 강동구 천호동 572 현대백화점,서울특별시 강동구 천호대로 1005 현대백화점 지2층 (천호동),끼리카페,카페
20160912,영업,0,서울특별시 관악구 봉천동 877-2번지,서울특별시 관악구 남부순환로218길 30 1층 (봉천동),조이스커피,카페
20161128,영업,0,서울특별시 중구 신당동 102-4 밀스튜디오빌딩 1층,서울특별시 중구 다산로 234 (신당동 밀스튜디오빌딩 1층),오페뜨 신당점,카페
20200701,영업,0,서울특별시 강서구 화곡동 333-27 황보아트빌 1층 101호,서울특별시 강서구 강서로18가길 44 1층 101호 (화곡동 황보아트빌),오브밀 obmil,카페
20200417,폐업,20200717,서울특별시 중구 충무로1가 52-5 신세계백화점건물,서울특별시 중구 소공로 63 신세계백화점건물 지하1층 (충무로1가),퍼펙트아이스,카페
20181115,영업,0,서울특별시 노원구 중계동 359-10 영광프라자,서울특별시 노원구 한글비석로 265 영광프라자 106호 (중계동),빅브로,카페
20130529,영업,0,서울특별시 중구 서소문동 37 13층,서울특별시 중구 덕수궁길 15 (서소문동 13층),다락,카페
20151007,영업,0,서울특별시 동작구 상도동 364-23번지,서울특별시 동작구 상도로 168 지상1층 (상도동),선김밥,카페
20150511,영업,0,,서울특별시 동작구 상도로 293 1층 (상도1동),선 김밥,카페
20130516,폐업,20200717,서울특별시 양천구 목동 961 현대하이페리온2상가205동12층102103201호,서울특별시 양천구 오목로 300 12층 102103201호 (목동 현대하이페리온2상가205동),스타벅스커피목동하이페리온점,카페
20120704,영업,0,서울특별시 마포구 신수동 371-16,서울특별시 마포구 신수로 56 (신수동 1층 일부),쉼,카페
20120315,영업,0,서울특별시 중구 서소문동 37 1층,서울특별시 중구 덕수궁길 15 1층 (서소문동),뜨락,카페
20200720,영업,0,서울특별시 강서구 염창동 240-21 우림블루나인비즈니스센터 지하1층 B112호,서울특별시 강서구 양천로 583 우림블루나인비즈니스센터 지하1층 B112호 (염창동),오슬로우 커피(블루나인점),카페
20200720,영업,0,서울특별시 용산구 효창동 287 용산 롯데캐슬 센터포레,서울특별시 용산구 백범로 313 208동 지3층 106호 (효창동 용산 롯데캐슬 센터포레),아임복,카페
20200720,영업,0,서울특별시 강동구 성내동 386-52,서울특별시 강동구 천호대로176길 52 1층 101호 (성내동),엠지엠지(MGMG),카페
20200720,영업,0,서울특별시 강남구 신사동 513,서울특별시 강남구 도산대로1길 6 지하1층 (신사동),카페 로얄마카롱 신사역점,카페
20200720,영업,0,서울특별시 성동구 성수동1가 86-3,서울특별시 성동구 성덕정길 39-1 1층 (성수동1가),식스시그마커피,카페
20200720,영업,0,서울특별시 서초구 서초동 1426-1,서울특별시 서초구 서초중앙로 4 1층 (서초동),파스쿠찌 기쁨병원점,카페
20200720,영업,0,서울특별시 금천구 시흥동 942-16,서울특별시 금천구 시흥대로30길 12 지상1층 (시흥동),위드어나드(With A Nod),카페
20200720,영업,0,서울특별시 중랑구 면목동 183-24 1층,서울특별시 중랑구 봉우재로 41 1층 (면목동),GS25 동부시장,카페
20200720,영업,0,서울특별시 성동구 성수동1가 7-13,서울특별시 성동구 왕십리로14길 23 1층 (성수동1가),온더,카페
20120420,폐업,20200602,서울특별시 강북구 번동 445-50번지,서울특별시 강북구 오패산로77길 13-1 1층 (번동),피디스,카페
20120405,폐업,20200602,서울특별시 강남구 도곡동 168번지 에스케이리더스뷰,서울특별시 강남구 언주로 201 에스케이리더스뷰 지상1층 101호 (도곡동),차유가,카페
20110715,영업,0,서울특별시 강북구 미아동 126-6번지 (솔매로 50길 68),서울특별시 강북구 솔매로50길 68 (미아동(솔매로 50길 68)),커피소리,카페
20191113,폐업,20200720,서울특별시 강남구 신사동 658 로데오현대아파트,서울특별시 강남구 압구정로50길 28 지상1층 113호 (신사동 로데오현대아파트),남산상점(南山商店),카페
20190315,영업,0,서울특별시 중구 태평로1가 60-6,서울특별시 중구 세종대로 119 1층 (태평로1가),(사)한국건축가협회(서울도시건축전시관),카페
20180822,영업,0,서울특별시 성북구 종암동 57-161 12층,서울특별시 성북구 종암로19길 99 12층 (종암동),1964 커피산업,카페
20180321,폐업,20200720,서울특별시 강남구 역삼동 735-17 역삼 푸르지오 시티,서울특별시 강남구 논현로85길 52 역삼 푸르지오 시티 지하1층 B109호 (역삼동),애니보드카페,카페
20171124,영업,0,서울특별시 서대문구 대현동 27-20 신촌가이아 1층 103-1호,서울특별시 서대문구 신촌역로 16 1층 103-1호 (대현동),에이지커피(AGECoffee),카페
20170908,영업,0,서울특별시 서대문구 북아현동 1-532 지하1층,서울특별시 서대문구 북아현로 100 지하1층 (북아현동),단코,카페
20101021,영업,0,서울특별시 동대문구 전농동 38-4,서울특별시 동대문구 사가정로 147 (전농동),포트 캔 커피,카페
20080825,영업,0,서울특별시 광진구 광장동 330-3 (1층),서울특별시 광진구 광장로 82 (광장동(1층)),지에스(GS)25광장점,카페
20200721,영업,0,서울특별시 광진구 화양동 7-3 한림타워,서울특별시 광진구 아차산로 229 한림타워104호일부 1층 (화양동),카페차건대,카페
20200721,영업,0,서울특별시 서대문구 대현동 37-32 B116호,서울특별시 서대문구 이화여대5길 35 B116호 (대현동),초코초코초(이대점),카페
20200721,영업,0,서울특별시 서대문구 대현동 104-36 신촌자이엘라 101동 208호,서울특별시 서대문구 신촌로 149 신촌자이엘라 101동 208호 (대현동),벨르,카페
20200721,영업,0,서울특별시 구로구 개봉동 353-14 성원빌딩 104105호,서울특별시 구로구 경인로 324 성원빌딩 1층 104105호 (개봉동),메가엠지씨커피 개봉사거리점,카페
20200721,영업,0,서울특별시 관악구 신림동 676-5,서울특별시 관악구 난향2길 8 1층 (신림동),CAFE216,카페
20200721,영업,0,서울특별시 송파구 송파동 46-13,서울특별시 송파구 백제고분로45길 3-18 지하1층1층 (송파동),호이안로스터리 송리단길점,카페
20200721,영업,0,서울특별시 서초구 서초동 1339-2 서초 스페이스다온 1동 B12호,서울특별시 서초구 효령로 423 서초 스페이스다온 1동 B12호 (서초동),행운을주는로또커피,카페
20200721,영업,0,서울특별시 중랑구 면목동 372-19,서울특별시 중랑구 면목로 249 1~2층 (면목동),투썸플레이스 용마산역점,카페
20200511,영업,0,서울특별시 강동구 천호동 237-19번지,서울특별시 강동구 구천면로40길 9 1층 101호 (천호동),은이네커피,카페
20200721,영업,0,서울특별시 서초구 방배동 910-9 1층 1층2호,서울특별시 서초구 방배로 87 1층 1층2호 (방배동),샐러디 방배역점,카페
20200721,영업,0,서울특별시 강남구 대치동 899-28,서울특별시 강남구 역삼로63길 15 1층 102호 (대치동),필아웃,카페
20200721,영업,0,서울특별시 동작구 상도1동 428-5,서울특별시 동작구 상도로47가길 48 1층 (상도1동),문커피(moon coffee),카페
20200721,영업,0,서울특별시 광진구 구의동 552-4 굿모닝하우스,서울특별시 광진구 영화사로13길 34 지하1층 (구의동 굿모닝하우스),무크티(mukti),카페
20200721,영업,0,서울특별시 송파구 마천동 361-2,서울특별시 송파구 성내천로43길 12-1 1층 (마천동),숲속작은집 마천점,카페
20200721,영업,0,서울특별시 강남구 신사동 658 로데오현대아파트,서울특별시 강남구 압구정로50길 28 1층 113호 (신사동 로데오현대아파트),에스비무브먼트,카페
20200629,영업,0,서울특별시 양천구 신정동 313-1 서울남부지방검찰청 1층,서울특별시 양천구 신월로 390 서울남부지방검찰청 1층 (신정동),서울남부범죄피해자지원센터부설(희망카페나무),카페
20200131,영업,0,서울특별시 송파구 문정동 91-7 본엘 (BoNL),서울특별시 송파구 새말로15길 19 본엘 (BoNL) 12층 (문정동 본엘 (BoNL)),더 스테이션,카페
20191211,폐업,20200721,서울특별시 강남구 논현동 192-3 프라임아파트,서울특별시 강남구 논현로113길 5 103 일부호 (논현동 프라임아파트),자매떡볶이 논현점,카페
20190624,폐업,20200721,서울특별시 광진구 화양동 7-3 한림타워 104호일부,서울특별시 광진구 아차산로 229 한림타워 1층 104호 (화양동),킹스빈,카페
20190328,영업,0,서울특별시 강남구 율현동 232-4 세곡프라자,서울특별시 강남구 밤고개로21길 8 세곡프라자 지상1층 108호 (율현동),토프레소,카페
20150731,영업,0,서울특별시 성북구 길음동 20-1 현대백화점미아점  지하1층,서울특별시 성북구 동소문로 315 현대백화점미아점 지하1층 (길음동),버틀러커피,카페
20110406,폐업,20200721,서울특별시 구로구 개봉동 353-14 성원빌딩 104,서울특별시 구로구 경인로 324 (개봉동성원빌딩 104),커피아이(coffee eye),카페
20200721,폐업,20200925,서울특별시 관악구 신림동 1544 태양빌딩,서울특별시 관악구 호암로22길 60 태양빌딩 1층 (신림동),카페여기 2호점,카페
20200722,영업,0,서울특별시 종로구 청운동 114-1 백악회관,서울특별시 종로구 자하문로 108 백악회관 4층 401호 (청운동),주식회사 태성,카페
20200722,영업,0,서울특별시 종로구 중학동 14 트윈 트리 빌딩,서울특별시 종로구 율곡로 6 트윈 트리 빌딩 B동 102호 (중학동),지에스25 트윈트리,카페
20200722,영업,0,서울특별시 송파구 잠실동 213-43,서울특별시 송파구 삼전로13길 54-1 102호 (잠실동),카페르뽀,카페
20200722,영업,0,서울특별시 성동구 성수동2가 301-7,서울특별시 성동구 연무장3길 17 1층 (성수동2가),망원동티라미수 성수점,카페
20200722,영업,0,서울특별시 성동구 성수동1가 656-59,서울특별시 성동구 성수일로3길 1 12층 (성수동1가),커피오스,카페
20200722,영업,0,서울특별시 마포구 연남동 229-61,서울특별시 마포구 동교로41길 10 1층 (연남동),앙뗄(Anthell),카페
20200722,영업,0,서울특별시 중랑구 상봉동 100-7,서울특별시 중랑구 망우로 305 2층 (상봉동),305로스터리 까페,카페
20200722,영업,0,서울특별시 송파구 석촌동 231,서울특별시 송파구 백제고분로34길 17 1층 103호 (석촌동),바이슐(BY-SULI),카페
20200722,영업,0,서울특별시 은평구 녹번동 83-54 원기빌딩,서울특별시 은평구 은평로21길 63 원기빌딩 1층 (녹번동),GS25 은평문화점,카페
20200722,영업,0,서울특별시 성동구 성수동2가 574-6,서울특별시 성동구 둘레15가길 11 1층 (성수동2가),브라운 에스프레소(BROWN ESPRESSO),카페
20030814,영업,0,서울특별시 서초구 서초동 1657-5번지 1층,서울특별시 서초구 서초중앙로 118 1층 (서초동),스타벅스 교대점,카페
19951215,영업,0,서울특별시 서초구 서초동 1649-16번지 102호,서울특별시 서초구 사임당로 85 102호 (서초동),빨간모자피자 교대점,카페
20200722,영업,0,서울특별시 강동구 명일동 312-231,서울특별시 강동구 구천면로 391 2층 203호 (명일동),스와그,카페
20200722,영업,0,서울특별시 은평구 갈현동 460-5 하경빌딩,서울특별시 은평구 연서로 211 하경빌딩 (갈현동),캔카페 연신내로데오점,카페
20200720,폐업,20200721,서울특별시 성동구 성수동1가 656-59,서울특별시 성동구 성수일로3길 1 12층 (성수동1가),도토루커피OS,카페
20180709,폐업,20200722,서울특별시 성동구 하왕십리동 982-4,서울특별시 성동구 무학봉길 57 1층 2~3호 (하왕십리동),e-커피,카페
20200526,영업,0,서울특별시 송파구 잠실동 252-6번지 태영빌딩,서울특별시 송파구 삼전로 85 태영빌딩 1층 (잠실동),커피나무 잠실점,카페
20200122,영업,0,서울특별시 강남구 역삼동 626-30번지,서울특별시 강남구 봉은사로20길 54 2층 16호 (역삼동),최프로,카페
20190603,영업,0,서울특별시 종로구 명륜4가 12-3번지,서울특별시 종로구 대명길 17 1층 (명륜4가),쩐주단 대학로점,카페
20180905,폐업,20200604,서울특별시 강서구 가양동 18-24번지 홈플러스가양점 (지하 2층) X5YB호,서울특별시 강서구 양천로 431 홈플러스가양점 지하 2층 X5YB호 (가양동),미스터커피앤 가양점,카페
20180810,영업,0,서울특별시 서초구 방배동 444-16번지,서울특별시 서초구 동작대로 18 123층 (방배동),빌리엔젤 사당역점,카페
20180313,영업,0,서울특별시 서대문구 연희동 129-11,서울특별시 서대문구 연희로11가길 20 지상1층 (연희동),카페129-11,카페
20180615,폐업,20200604,서울특별시 광진구 광장동 257-12번지 보성빌딩1층,서울특별시 광진구 천호대로143길 27 보성빌딩 1층 (광장동),카페드림브릿지,카페
20180523,영업,0,서울특별시 중구 신당동 373-70번지,서울특별시 중구 동호로 186-13 12층 (신당동),이디야커피 약수역점,카페
20180110,폐업,20200604,서울특별시 서초구 서초동 1631-1번지 신우빌딩1층,서울특별시 서초구 사임당로 102-5 신우빌딩 1층 (서초동),사랑하는 브런치카페,카페
20160509,영업,0,서울특별시 서초구 서초동 1572-4번지 1층,서울특별시 서초구 서초대로 274 1층 (서초동),스타벅스 서초법원점,카페
20140923,영업,0,서울특별시 서초구 잠원동 37-7번지 10호 1층 2층,서울특별시 서초구 강남대로 557 1층 2층 (잠원동),스타벅스커피 논현역점,카페
20100324,폐업,20200604,서울특별시 노원구 월계동 505-2번지 광운대학교,서울특별시 노원구 광운로1길 60 광운대누리관 (월계동),커피빌리지광운대점,카페
20040203,영업,0,서울특별시 서초구 서초동 1578-1번지 지상 1층,서울특별시 서초구 반포대로24길 96 지상 1층 (서초동),세븐일레븐(서초13호점),카페
20020911,영업,0,서울특별시 서초구 서초동 1580-6번지 (1층),서울특별시 서초구 사임당로 21 (서초동(1층)),오도레,카페
20150818,영업,0,서울특별시 서대문구 홍제동 137-12,서울특별시 서대문구 통일로 426 1층 (홍제동),홍제삼거리점 빽다방,카페
20200206,영업,0,서울특별시 영등포구 도림동 205-24번지 도림교회,서울특별시 영등포구 도영로 37 도림교회 1층 (도림동),더웨이위드유,카페
20200109,폐업,20200608,서울특별시 마포구 신공덕동 13-2번지,서울특별시 마포구 만리재옛길 18 1층 105호 (신공덕동),경성꽈배기,카페
20191024,영업,0,서울특별시 성동구 성수동2가 299-136번지,서울특별시 성동구 성수일로12가길 10 1층 (성수동2가),다르시,카페
20190708,폐업,20200608,서울특별시 은평구 대조동 240번지 NC백화점 9층 B-017호,서울특별시 은평구 불광로 20 NC백화점 9층 B-017호 (대조동),Avenchus AND COFFEE(어벤츄스 앤드 커피),카페
20190603,폐업,20200608,서울특별시 강남구 역삼동 672-4번지,서울특별시 강남구 테헤란로33길 34 지상1층 (역삼동),해피팡팡,카페
20180706,영업,0,서울특별시 도봉구 방학동 683-22번지,서울특별시 도봉구 도봉로147길 20 1층 (방학동),매릭빌(MARRICKVILLE),카페
20180430,폐업,20200608,서울특별시 강남구 대치동 507-2번지 대치퍼스트빌딩,서울특별시 강남구 삼성로 155 대치퍼스트빌딩 지상1층 108호 (대치동),휘카페,카페
20191114,폐업,20200210,서울특별시 용산구 이태원동 126-3번지 이태원로200,서울특별시 용산구 이태원로 200 3층 (이태원동),라인프렌즈이태원점더앨리,카페
20170623,영업,0,서울특별시 용산구 한강로2가 342번지,서울특별시 용산구 한강대로 95 지하2층 239호 (한강로2가),카페코나퀸즈용산점,카페
20170405,폐업,20200608,서울특별시 강남구 역삼동 619-4번지,서울특별시 강남구 강남대로102길 14 3층 302호 (역삼동),드리머즈,카페
20170310,폐업,20200608,서울특별시 영등포구 양평동4가 97번지 1층 102호,서울특별시 영등포구 양평로19길 4 (양평동4가 1층 102호),디저트39,카페
20161229,영업,0,서울특별시 마포구 연남동 223-83번지,서울특별시 마포구 성미산로 167-14 1층 (연남동),글랜스 커피,카페
