X谅钎,Y谅钎,磊摹备,锅掳,1牢 啊备 痢荐,2牢 啊备 痢荐,4牢 啊备 痢荐
127.12206044820299,37.534814703976295,价颇备,4605,193.0,193.0,103
127.122029545624,37.5347280149357,价颇备,4605,193.0,193.0,103
127.122009474351,37.5346717233506,价颇备,4605,193.0,193.0,103
127.12199793892,37.534639632737104,价颇备,4605,193.0,193.0,103
127.12191198361099,37.5343989930673,价颇备,4605,193.0,193.0,103
127.121760160888,37.5339765279116,价颇备,4605,193.0,193.0,103
127.12157992643101,37.533480876707,价颇备,4605,193.0,193.0,103
127.121519210567,37.5333151016002,价颇备,4605,193.0,193.0,103
127.12147464139,37.53319266585429,价颇备,4605,193.0,193.0,103
127.12142805128401,37.5330657271743,价颇备,4605,193.0,193.0,103
127.121401301803,37.5329928369431,价颇备,4604,294.0,296.5,180
127.121332415617,37.5328042568681,价颇备,4604,294.0,296.5,180
127.12123440524401,37.5325360314292,价颇备,4604,294.0,296.5,180
127.121190201299,37.532415009748505,价颇备,4604,294.0,296.5,180
127.12117279308599,37.532367725233605,价颇备,4604,294.0,296.5,180
127.12115627282301,37.53231677277321,价颇备,4604,294.0,296.5,180
127.121142412598,37.532273710317995,价颇备,4604,294.0,296.5,180
127.121118785802,37.532200528531796,价颇备,4604,294.0,296.5,180
127.121094272542,37.5321248158458,价颇备,4604,294.0,296.5,180
127.121072066796,37.5320558582688,价颇备,4604,294.0,296.5,180
127.121020721733,37.531897668752606,价颇备,4604,294.0,296.5,180
127.12098448591401,37.531785360535395,价颇备,4604,294.0,296.5,180
127.12096636261101,37.53172934608129,价颇备,4604,294.0,296.5,180
127.12094184966101,37.5316536333571,价颇备,4604,294.0,296.5,180
127.120926750666,37.5316069140905,价颇备,4604,294.0,296.5,180
127.120879850927,37.5314619556011,价颇备,4604,294.0,296.5,180
127.12085550830099,37.531386521991294,价颇备,4604,294.0,296.5,180
127.12077538878799,37.5311399559311,价颇备,4604,294.0,296.5,180
127.120736482938,37.5310200549428,价颇备,4604,294.0,296.5,180
127.12070486365101,37.5309218154827,价颇备,4604,294.0,296.5,180
127.12067839455901,37.5308393472148,价颇备,4604,294.0,296.5,180
127.120666308746,37.5308019141125,价颇备,4604,294.0,296.5,180
127.12064962395901,37.5307537818432,价颇备,4604,294.0,296.5,180
127.120633111144,37.530707063957706,价颇备,4604,294.0,296.5,180
127.120605755147,37.5306288132153,价颇备,4604,294.0,296.5,180
127.12059670294902,37.53060657680871,价颇备,4604,294.0,296.5,180
127.12054293652399,37.53047542830621,价颇备,4604,294.0,296.5,180
127.120495383318,37.5303597525891,价颇备,4604,294.0,296.5,180
127.12044960350799,37.5302564637284,价颇备,4604,294.0,296.5,180
127.120415192782,37.530181040149714,价颇备,4604,294.0,296.5,180
127.120390727811,37.5301348888467,价颇备,4604,294.0,296.5,180
127.120373524881,37.5301022451367,价颇备,4604,294.0,296.5,180
127.120355800665,37.530069043332404,价颇备,4604,294.0,296.5,180
127.12013542785299,37.529662412109396,价颇备,4604,294.0,296.5,180
127.11909281044201,37.5279597291148,价颇备,4528,63.0,63.5,48
127.119268754002,37.5278821224055,价颇备,4528,63.0,63.5,48
127.119290832904,37.5278722435163,价颇备,4528,63.0,63.5,48
127.120706087943,37.5272471737045,价颇备,4603,138.0,138.0,72
127.12233576092301,37.526527533647496,价颇备,4603,138.0,138.0,72
127.12296706474,37.526248704203404,价颇备,4603,138.0,138.0,72
127.12522798120399,37.52525020036639,价颇备,4603,138.0,138.0,72
127.127488836836,37.5242513648705,价颇备,4677,45.0,46.0,30
127.1284698149,37.5238181164605,价颇备,4677,45.0,46.0,30
127.128705152507,37.523714158796395,价颇备,4677,45.0,46.0,30
127.12940410778799,37.5234053990555,价颇备,4677,45.0,46.0,30
127.12974963258199,37.523252765345795,价颇备,4677,45.0,46.0,30
127.131076058485,37.5226667975181,价颇备,4677,45.0,46.0,30
127.13229189293399,37.522129645029004,价颇备,4752,176.0,176.0,92
127.13363505277,37.5215360344661,价颇备,4752,176.0,176.0,92
127.13386836411199,37.521432996776,价颇备,4752,176.0,176.0,92
127.134271043043,37.5212554453154,价颇备,4752,176.0,176.0,92
127.13496336397199,37.5209503000586,价颇备,4752,176.0,176.0,92
127.13509033558998,37.5208898979944,价颇备,4752,176.0,176.0,92
127.135112589838,37.520879178015214,价颇备,4752,176.0,176.0,92
127.135299440072,37.5207959038014,价颇备,4752,176.0,176.0,92
127.13557530010401,37.5206725511525,价颇备,4751,21.5,24.0,30
127.13599016584499,37.5204890604447,价颇备,4751,21.5,24.0,30
127.136245182662,37.5203758661488,价颇备,4751,21.5,24.0,30
127.136526174165,37.5202519377928,价颇备,4751,21.5,24.0,30
127.136871431699,37.5200989411171,价颇备,4751,21.5,24.0,30
127.137477726036,37.51983047805079,价颇备,4826,13.0,14.0,18
127.1379607496,37.5196170609695,价颇备,4826,13.0,14.0,18
127.138165431716,37.5195272924639,价颇备,4826,13.0,14.0,18
127.138157473369,37.5195239229383,价颇备,4826,13.0,14.0,18
127.138137844361,37.5195160619353,价颇备,4826,13.0,14.0,18
127.138191007952,37.5194033760301,价颇备,4826,13.0,14.0,18
127.138205848995,37.5193971600097,价颇备,4826,13.0,14.0,18
127.138244527036,37.5193802215844,价颇备,4826,13.0,14.0,18
127.138263945241,37.519371756780295,价颇备,4826,13.0,14.0,18
127.13831163152399,37.5193508615446,价颇备,4826,13.0,14.0,18
127.138340420992,37.5193390071425,价颇备,4826,13.0,14.0,18
127.1383792815,37.5193291052344,价颇备,4826,13.0,14.0,18
127.138426984185,37.5193172198855,价颇备,4826,13.0,14.0,18
127.13847716259701,37.5193044937212,价颇备,4826,13.0,14.0,18
127.138495562721,37.5193146085813,价颇备,4826,13.0,14.0,18
127.13852050722299,37.5193280945801,价颇备,4826,13.0,14.0,18
127.13856491621901,37.51935226181521,价颇备,4826,13.0,14.0,18
127.139153702369,37.5190916941426,价颇备,4826,13.0,14.0,18
127.13957843232402,37.518905647504894,价颇备,4826,13.0,14.0,18
127.139998051473,37.5187218668259,价颇备,4826,13.0,14.0,18
127.140138270422,37.518660317543,价颇备,4826,13.0,14.0,18
127.14057800635099,37.5184683391605,价颇备,4826,13.0,14.0,18
127.14070692215401,37.5184118751108,价颇备,4826,13.0,14.0,18
127.14073976756501,37.518397762854796,价颇备,4826,13.0,14.0,18
127.1407823336,37.518379683759605,价颇备,4826,13.0,14.0,18
127.140850851201,37.5183508882348,价颇备,4826,13.0,14.0,18
127.140954531367,37.518307121674,价颇备,4826,13.0,14.0,18
127.141184813937,37.5182102809249,价颇备,4826,13.0,14.0,18
127.141404696077,37.5181171010744,价颇备,4826,13.0,14.0,18
127.141688478701,37.5179886521211,价颇备,4826,13.0,14.0,18
127.14262124512899,37.5175694256066,价颇备,4826,13.0,14.0,18
127.143413259348,37.517213430556005,价颇备,4901,1.0,1.0,2
127.14361317103901,37.517126190112,价颇备,4901,1.0,1.0,2
127.14371683283599,37.517080447961995,价颇备,4901,1.0,1.0,2
127.143828091495,37.5170324440796,价颇备,4901,1.0,1.0,2
127.14419579611099,37.5169869507282,价颇备,4901,1.0,1.0,2
127.144289444372,37.51697558414,价颇备,4901,1.0,1.0,2
127.14490551098,37.5168520682515,价颇备,4901,1.0,1.0,2
127.14497990862301,37.51684748194921,价颇备,4901,1.0,1.0,2
127.145091935383,37.5168349481378,价颇备,4901,1.0,1.0,2
127.145112257628,37.5168326799559,价颇备,4901,1.0,1.0,2
127.14512173159099,37.5167946554359,价颇备,4901,1.0,1.0,2
127.145122770601,37.516787896706,价颇备,4901,1.0,1.0,2
127.14526531090799,37.516643284728296,价颇备,4901,1.0,1.0,2
127.14532885675101,37.51660715854629,价颇备,4901,1.0,1.0,2
127.14538965620899,37.5165133269069,价颇备,4900,2.0,2.0,1
127.145434037479,37.5164285251956,价颇备,4900,2.0,2.0,1
127.14544427135799,37.5163327819416,价颇备,4900,2.0,2.0,1
127.145433926407,37.5161880766259,价颇备,4900,2.0,2.0,1
127.14542924157301,37.5161399331258,价颇备,4900,2.0,2.0,1
127.145439164237,37.516064741958,价颇备,4900,2.0,2.0,1
127.145317807012,37.5160066043476,价颇备,4900,2.0,2.0,1
127.14519784821199,37.5159343913581,价颇备,4900,2.0,2.0,1
127.145108534579,37.515904938293204,价颇备,4900,2.0,2.0,1
127.14502396792601,37.515861676139295,价颇备,4900,2.0,2.0,1
127.144944458006,37.51577730436,价颇备,4900,2.0,2.0,1
127.14489978571,37.5157100722325,价颇备,4900,2.0,2.0,1
127.14485429851,37.515678024959705,价颇备,4900,2.0,2.0,1
127.144754380802,37.515645485067,价颇备,4900,2.0,2.0,1
127.144603549915,37.5156062493049,价颇备,4900,2.0,2.0,1
127.14450778232401,37.5156145282934,价颇备,4900,2.0,2.0,1
127.14444468313299,37.515611793552395,价颇备,4900,2.0,2.0,1
127.14429023354299,37.5156263422048,价颇备,4900,2.0,2.0,1
127.144121110645,37.515633583275104,价颇备,4900,2.0,2.0,1
127.143981999219,37.51562446186821,价颇备,4900,2.0,2.0,1
127.143882703418,37.5156392137547,价颇备,4900,2.0,2.0,1
127.143647407348,37.51560937681671,价颇备,4900,2.0,2.0,1
127.14337411343399,37.5155776028575,价颇备,4900,2.0,2.0,1
127.14305319837601,37.515599107155104,价颇备,4900,2.0,2.0,1
127.142874170169,37.5156021416481,价颇备,4825,6.0,7.0,10
127.142624576361,37.5155838525271,价颇备,4825,6.0,7.0,10
127.14241415367901,37.5156198642271,价颇备,4825,6.0,7.0,10
127.142136208428,37.5156528565276,价颇备,4825,6.0,7.0,10
127.142045856826,37.515636070380395,价颇备,4825,6.0,7.0,10
127.1418299114,37.515652653131106,价颇备,4825,6.0,7.0,10
127.14174560717699,37.5156457164645,价颇备,4825,6.0,7.0,10
127.141704867315,37.5155990301701,价颇备,4825,6.0,7.0,10
127.1411865701,37.5155472692562,价颇备,4825,6.0,7.0,10
127.1408084088,37.5155750249708,价颇备,4825,6.0,7.0,10
127.14061437913799,37.5155887685476,价颇备,4825,6.0,7.0,10
127.14061553681101,37.5155482223736,价颇备,4825,6.0,7.0,10
127.14075461180201,37.515446696493896,价颇备,4825,6.0,7.0,10
127.14094680714099,37.5152983731057,价颇备,4825,6.0,7.0,10
127.14117514153,37.5151018574614,价颇备,4825,6.0,7.0,10
127.14120966909799,37.5150443691381,价颇备,4825,6.0,7.0,10
127.14137124110201,37.514967593305,价颇备,4825,6.0,7.0,10
127.141545079784,37.5149302302896,价颇备,4825,6.0,7.0,10
127.14166836745501,37.514892071060295,价颇备,4825,6.0,7.0,10
127.14176684760099,37.514816495769296,价颇备,4825,6.0,7.0,10
127.142002078134,37.5147165390681,价颇备,4825,6.0,7.0,10
127.142105185911,37.514660104152895,价颇备,4825,6.0,7.0,10
127.142207695854,37.5145684769582,价颇备,4825,6.0,7.0,10
127.142335149118,37.51449033488,价颇备,4825,6.0,7.0,10
127.142571027756,37.5143630670815,价颇备,4825,6.0,7.0,10
127.14258322101801,37.51436305252079,价颇备,4825,6.0,7.0,10
127.142594712999,37.5143630387965,价颇备,4825,6.0,7.0,10
127.142597175609,37.5143613419829,价颇备,4825,6.0,7.0,10
127.142605649331,37.5143562682649,价颇备,4825,6.0,7.0,10
127.142642018108,37.5143342675488,价颇备,4825,6.0,7.0,10
127.142725443176,37.514241527445,价颇备,4825,6.0,7.0,10
127.142827659004,37.5141805879819,价颇备,4825,6.0,7.0,10
127.142845307111,37.5141701513549,价颇备,4825,6.0,7.0,10
127.142919043634,37.5140982627409,价颇备,4825,6.0,7.0,10
127.143030118633,37.5140449169025,价颇备,4900,2.0,2.0,1
127.143112048598,37.5140054001475,价颇备,4900,2.0,2.0,1
127.14332551162,37.513898997739396,价颇备,4900,2.0,2.0,1
127.143429932901,37.513880284788605,价颇备,4900,2.0,2.0,1
127.143394565998,37.5138696324493,价颇备,4900,2.0,2.0,1
127.14339885976901,37.51371195298479,价颇备,4900,2.0,2.0,1
127.143372664598,37.5136945231416,价颇备,4900,2.0,2.0,1
127.143402322682,37.5136770352283,价颇备,4900,2.0,2.0,1
127.143432956002,37.513613081768796,价颇备,4900,2.0,2.0,1
127.14342422746599,37.5135731060492,价颇备,4900,2.0,2.0,1
127.143402954948,37.513544975475,价颇备,4900,2.0,2.0,1
127.14337230437599,37.5135041881541,价颇备,4900,2.0,2.0,1
127.143363019245,37.5134509864751,价颇备,4900,2.0,2.0,1
127.143366703104,37.5134371878012,价颇备,4900,2.0,2.0,1
127.14340670310301,37.5132783391971,价颇备,4900,2.0,2.0,1
127.143424234172,37.513206238448,价颇备,4900,2.0,2.0,1
127.143414387567,37.5131372610023,价颇备,4900,2.0,2.0,1
127.14346759951799,37.5130566750447,价颇备,4900,2.0,2.0,1
127.14347474223699,37.5129043440495,价颇备,4900,2.0,2.0,1
127.143528350194,37.5126567849695,价颇备,4900,2.0,2.0,1
127.142884662717,37.5127332947937,价颇备,4825,6.0,7.0,10
127.14269300739402,37.512694393734996,价颇备,4825,6.0,7.0,10
127.142595554153,37.512652550769204,价颇备,4825,6.0,7.0,10
127.142211285209,37.5125277165381,价颇备,4825,6.0,7.0,10
127.14207516571899,37.512506479922706,价颇备,4825,6.0,7.0,10
127.141916377407,37.5124599340806,价颇备,4824,1.0,1.0,2
127.14158370262699,37.5124279472049,价颇备,4824,1.0,1.0,2
127.14151069671,37.5124184561571,价颇备,4824,1.0,1.0,2
127.141439619972,37.512400241135104,价颇备,4824,1.0,1.0,2
127.14138740537399,37.512355532467105,价颇备,4824,1.0,1.0,2
127.14127797987,37.5121523791985,价颇备,4824,1.0,1.0,2
127.14123768759,37.511677151287714,价颇备,4824,1.0,1.0,2
127.14119106457501,37.51150685503421,价颇备,4824,1.0,1.0,2
127.14115013275601,37.511258570787604,价颇备,4824,1.0,1.0,2
127.14110499586,37.5111268534001,价颇备,4824,1.0,1.0,2
127.141123117394,37.5110854402071,价颇备,4824,1.0,1.0,2
127.141220417172,37.5110464742084,价颇备,4824,1.0,1.0,2
127.14121942736901,37.510988748534004,价颇备,4824,1.0,1.0,2
127.14121718369499,37.5108226344615,价颇备,4824,1.0,1.0,2
127.141172878804,37.5107610226464,价颇备,4824,1.0,1.0,2
127.140946887009,37.510397800563204,价颇备,4824,1.0,1.0,2
127.140800501689,37.5103703757277,价颇备,4824,1.0,1.0,2
127.140720407976,37.5103496390958,价颇备,4824,1.0,1.0,2
127.140656739416,37.5103240897622,价颇备,4824,1.0,1.0,2
127.14055145976499,37.5102557920374,价颇备,4824,1.0,1.0,2
127.14044767341801,37.510230289801,价颇备,4824,1.0,1.0,2
127.140343041958,37.5102247815815,价颇备,4824,1.0,1.0,2
127.14034389184799,37.51020732827821,价颇备,4824,1.0,1.0,2
127.140366861653,37.5101087502704,价颇备,4824,1.0,1.0,2
127.140355277873,37.5100527399142,价颇备,4824,1.0,1.0,2
127.140292167071,37.5099494787654,价颇备,4824,1.0,1.0,2
127.14023773369,37.509853523484296,价颇备,4824,1.0,1.0,2
127.140242974993,37.509727666112106,价颇备,4824,1.0,1.0,2
127.14024469944,37.50960828202339,价颇备,4824,1.0,1.0,2
127.14024537030399,37.509585756317705,价颇备,4824,1.0,1.0,2
127.140237127237,37.5095257956559,价颇备,4824,1.0,1.0,2
127.14020062540001,37.50937717405221,价颇备,4824,1.0,1.0,2
127.140178058784,37.509308499540296,价颇备,4824,1.0,1.0,2
127.140169978001,37.5092383934568,价颇备,4824,1.0,1.0,2
127.140138463251,37.5091136964477,价颇备,4824,1.0,1.0,2
127.140120258354,37.509110059762,价颇备,4824,1.0,1.0,2
127.14011732460699,37.5090526246584,价颇备,4824,1.0,1.0,2
127.140085224468,37.508996629325,价颇备,4824,1.0,1.0,2
127.140063496042,37.5089040233277,价颇备,4824,1.0,1.0,2
127.140010394795,37.508763304838396,价颇备,4824,1.0,1.0,2
127.13996581016501,37.50864088459689,价颇备,4824,1.0,1.0,2
127.139934852402,37.50852350296221,价颇备,4824,1.0,1.0,2
127.140013844392,37.5085245366248,价颇备,4824,1.0,1.0,2
127.14006184946399,37.508490413641795,价颇备,4824,1.0,1.0,2
127.14009944060801,37.5084638982602,价颇备,4824,1.0,1.0,2
127.140309265418,37.5083045719109,价颇备,4823,11.0,11.5,13
127.140320518174,37.5082735914256,价颇备,4823,11.0,11.5,13
127.140380828887,37.508105430558096,价颇备,4823,11.0,11.5,13
127.140381562939,37.508025457205896,价颇备,4823,11.0,11.5,13
127.140325611812,37.5078726417977,价颇备,4823,11.0,11.5,13
127.14031491594999,37.5078256313326,价颇备,4823,11.0,11.5,13
127.14034712547199,37.5077515405411,价颇备,4823,11.0,11.5,13
127.140509669251,37.507639571717604,价颇备,4823,11.0,11.5,13
127.140545200716,37.5076431879544,价颇备,4823,11.0,11.5,13
127.140567293307,37.5076454144444,价颇备,4823,11.0,11.5,13
127.140687363706,37.5075923394771,价颇备,4823,11.0,11.5,13
127.140751434985,37.5075497549386,价颇备,4823,11.0,11.5,13
127.140884831418,37.507437531627204,价颇备,4823,11.0,11.5,13
127.141143013684,37.5071570707261,价颇备,4823,11.0,11.5,13
127.141256475205,37.5070600793798,价颇备,4823,11.0,11.5,13
127.14135345219499,37.506947907616,价颇备,4823,11.0,11.5,13
127.14147949086201,37.5067788213934,价颇备,4823,11.0,11.5,13
127.141516647499,37.5067081031491,价颇备,4823,11.0,11.5,13
127.141513096479,37.506702196816,价颇备,4823,11.0,11.5,13
127.14150708147801,37.50669713133011,价颇备,4823,11.0,11.5,13
127.14142546637699,37.5066167059013,价颇备,4823,11.0,11.5,13
127.141336190861,37.506503907643214,价颇备,4823,11.0,11.5,13
127.141268523521,37.506418672289,价颇备,4823,11.0,11.5,13
127.141177858872,37.506318822880296,价颇备,4823,11.0,11.5,13
127.140997145146,37.50616389367449,价颇备,4823,11.0,11.5,13
127.140812847048,37.5059785687664,价颇备,4823,11.0,11.5,13
127.140894987029,37.5058675320894,价颇备,4823,11.0,11.5,13
127.140962673604,37.50577509998929,价颇备,4823,11.0,11.5,13
127.14104424178,37.5056426742038,价颇备,4823,11.0,11.5,13
127.141012143999,37.5054841906397,价颇备,4823,11.0,11.5,13
127.141048394401,37.5054067161171,价颇备,4823,11.0,11.5,13
127.14108712119499,37.50542018533,价颇备,4823,11.0,11.5,13
127.141131909535,37.5054637767178,价颇备,4823,11.0,11.5,13
127.141194785842,37.5054425830143,价颇备,4823,11.0,11.5,13
127.141202728139,37.505438068636714,价颇备,4823,11.0,11.5,13
127.141250740655,37.5054092880601,价颇备,4823,11.0,11.5,13
127.14134307808996,37.5053635703182,价颇备,4823,11.0,11.5,13
127.141388094224,37.505341271403,价颇备,4823,11.0,11.5,13
127.141444790826,37.505323751942,价颇备,4823,11.0,11.5,13
127.141525856243,37.5052983108384,价颇备,4823,11.0,11.5,13
127.142122555068,37.505075731543,价颇备,4823,11.0,11.5,13
127.14223298513399,37.504884417416704,价颇备,4823,11.0,11.5,13
127.142479498257,37.5047869869945,价颇备,4823,11.0,11.5,13
127.142701815037,37.5046991625795,价颇备,4823,11.0,11.5,13
127.14288951618799,37.50462516443579,价颇备,4823,11.0,11.5,13
127.14342402412301,37.504413636115295,价颇备,4898,0.0,0.0,0
127.143595955016,37.5044094830944,价颇备,4898,0.0,0.0,0
127.143705165546,37.504406540587,价颇备,4898,0.0,0.0,0
127.143876383907,37.5044023880156,价颇备,4898,0.0,0.0,0
127.14392479721,37.5044009241092,价颇备,4898,0.0,0.0,0
127.144103264403,37.5043964831614,价颇备,4898,0.0,0.0,0
127.14439427052099,37.5042781549569,价颇备,4897,20.0,20.0,14
127.144415459178,37.504269407673,价颇备,4897,20.0,20.0,14
127.144510803687,37.504230711592,价颇备,4897,20.0,20.0,14
127.144547180424,37.504215747036795,价颇备,4897,20.0,20.0,14
127.144873737819,37.5040300881057,价颇备,4897,20.0,20.0,14
127.145126137348,37.5036907812243,价颇备,4897,20.0,20.0,14
127.145126061073,37.503556478616794,价颇备,4897,20.0,20.0,14
127.145164581331,37.5035567110939,价颇备,4897,20.0,20.0,14
127.145201155842,37.5035566666156,价颇备,4897,20.0,20.0,14
127.14519695743799,37.5035789083425,价颇备,4897,20.0,20.0,14
127.14520326292102,37.503641132576796,价颇备,4897,20.0,20.0,14
127.14524646025801,37.503591525162,价颇备,4897,20.0,20.0,14
127.14527697387699,37.5035565743773,价颇备,4897,20.0,20.0,14
127.145340578324,37.5035567762695,价颇备,4897,20.0,20.0,14
127.145349967292,37.503563801629895,价颇备,4897,20.0,20.0,14
127.145415974513,37.5036138437426,价颇备,4897,20.0,20.0,14
127.145447546266,37.503576350812004,价颇备,4897,20.0,20.0,14
127.14546393018699,37.503556905341604,价颇备,4897,20.0,20.0,14
