표찰번호,지번주소,설치일자,X좌표,Y좌표
대방로28,대방동 466-41,20160817,126.92256269680563,37.505239433619934
대방로29,대방동 466-43,20160817,126.92237941023103,37.504759528085685
대방로30,대방동 466-43,20160817,126.92232016749392,37.50463109590314
대방로31,대방동 466-43,20160817,126.9222694025119,37.50450717429314
대방로32,대방동 466-43,20160817,126.92219605119717,37.504351702601234
대방로33,대방동 466-43,20160817,126.9220128113045,37.503831251219374
대방로34,대방동 466-43,20160817,126.92194511358893,37.50367803560003
대방로35,대방동 466-43,20160817,126.92185767385399,37.50347750409834
대방로36,대방동 466-45,20160817,126.92170258255753,37.50308095902559
대방로37,대방동 466-45,20160817,126.92160387481738,37.502842127114896
대방로38,대방동 466-45,20160817,126.92153340334857,37.502639354091514
대방로39,대방동 466-45,20160817,126.92144032070231,37.50242980844292
대방로40,대방동 466-45,20160817,126.92135006825975,37.5022180120842
대방로41,대방동 466-47,20160817,126.92125420664597,37.501963414144235
대방로42,대방동 466-47,20160817,126.92116679206518,37.50174260946459
대방로43,대방동 466-49,20160817,126.92107373763379,37.501508285859174
대방로44,대방동 466-49,20160817,126.92098912054344,37.50131676558588
대방로45,대방동 466-49,20160817,126.92090453477325,37.50109596258063
대방로46,대방동 466-49,20160817,126.92075508414646,37.50072194502975
대방로47,대방동 466-49,20160817,126.9206028101417,37.500345672854586
대방로48,대방동 466-49,20160817,126.92053235803813,37.50012938407536
대방로49,대방동 400-7,20160817,126.92047631722528,37.49965406574307
대방로50,대방동 400-8,20160817,126.9204595593556,37.49946033817818
대방로51,대방동 417-12,20160817,126.92045981261755,37.49922157175882
대방로52,대방동 417-12,20160817,126.92046861436584,37.49891974066106
대방로53,대방동 417-12,20160817,126.92045475076851,37.49866294459302
대방로54,대방동 407-52,20160817,126.92041535421602,37.49848947438155
대방로55,신대방동 378-10,20160817,126.92036753372876,37.4982619381042
대방로56,신대방동 381-1,20160817,126.92021514202517,37.49800279600374
대방로57,신대방동 375-32,20160817,126.92002314721327,37.49776615204736
대방로58,신대방동 370-1,20160817,126.91962193283982,37.49754062818296
대방로59,신대방동 375-12,20160817,126.91935624418725,37.497481881704736
대방로60,신대방동 375-12,20160817,126.91911035322475,37.49741639063896
대방로61,신대방동 373-5,20160817,126.91877966563498,37.49733507318193
대방로62,신대방동 370-1,20160817,126.91849702780395,37.49726505053706
대방로63,신대방동 500-8,20160817,126.91818044525882,37.49721302383681
대방로64,신대방동 395,20160817,126.91792606988817,37.497152029459066
대방로65,신대방동 395,20160817,126.91776789631966,37.497019021029864
대방로66,신대방동 395,20160817,126.9177765085869,37.49689964368324
대방로67,신대방동 385-2,20160817,126.91739758509449,37.49698046991374
대방로68,신대방동 500-8,20160817,126.91720814044986,37.497005114973746
대방로69,신대방동 500-8,20160817,126.91701877543849,37.49695767927865
대방로70,신대방동 500-14,20160817,126.91680679869627,37.496905722326645
대방로71,신대방동 500-8,20160817,126.9165043594589,37.49684919606022
대방로72,신대방동 500-8,20160817,126.91625846301062,37.49679270911343
대방로73,신대방동 500-8,20160817,126.91593341530432,37.49672940780859
대방로74,신대방동 498-18,20160817,126.91559423765987,37.496661590482425
대방로75,신대방동 492-123,20160817,126.914989373664,37.496539520910154
대방로76,신대방동 492-123,20160817,126.91465863034821,37.496514504769514
대방로77,신대방동 492-123,20160817,126.91438727188875,37.496476015657606
대방로78,신대방동 492-123,20160817,126.91415264026412,37.496460077776696
대방로79,신대방동 492-123,20160817,126.91383885502417,37.49643957669481
대방로80,신대방동 492-123,20160817,126.9134939952161,37.49639877938497
대방로81,신대방동 492-123,20160817,126.91312085173831,37.49636922285168
대방로82,신대방동 492-123,20160817,126.91284948936541,37.49633523523642
대방로83,신대방동 492-138,20160817,126.91263466919557,37.4963012888258
대방로84,신대방동 492-146,20160817,126.91245663565732,37.49623808658154
대방로85,신대방동 492-26,20160817,126.91229279320451,37.496127591767056
대방로86,신대방동 707,20160817,126.91212616373661,37.49598330690821
대방로87,신대방동 707-6,20160817,126.91194264648133,37.49577593877034
대방로88,신대방동 707-6,20160817,126.9116999341498,37.495422112549136
대방로89,신대방동 707-6,20160817,126.91154757285677,37.49516746421653
대방로90,신대방동 707-6,20160817,126.91140647022364,37.49495562193491
대방로91,신대방동 707-6,20160817,126.91126820875033,37.49473251902847
대방로92,신대방동 707-7,20160817,126.91113276979075,37.494513923108805
대방로92d,신대방동 565-22,20160817,126.9096877632448,37.49249231948905
대방로93,신대방동 551-8,20160817,126.91091830877123,37.49418264162649
대방로93d,신대방동 551-8,20160817,126.90955508382106,37.49233679428233
대방로94,신대방동 551-8,20160817,126.91073489844707,37.49389192850787
대방로95,신대방동 565,20160817,126.91055996784453,37.493603474028035
대방로96,신대방동 565,20160817,126.9104273250001,37.493414162099285
대방로97,신대방동 565-21,20160817,126.91017051684606,37.49304004925865
대방로98,신대방동 565-21,20160817,126.90998983915591,37.49283268014949
대방로99,신대방동 565-25,20160817,126.9097724472222,37.49259599999691
동작대로 1-1,동작동 29-2,20200422,126.98364149393885,37.50042348014258
동작대로 1-2,동작동 29-2,20200422,126.98391860612653,37.50023205440186
동작대로 1-3,동작동 산 29-2,20200422,126.9841108881856,37.50009467699175
동작대로01,사당동 1129,20190105,126.98100964743656,37.47678965034259
동작대로02,사당동 1129,20190105,126.98121597495685,37.47677842070257
동작대로03,사당동 1129,20190110,126.9813968282797,37.47691585328718
동작대로04,사당동 1112,20190105,126.9814024458548,37.477057763188526
동작대로05,사당동 1112,20160831,126.98141368051051,37.47734383550403
동작대로06,사당동 1112,20190105,126.98143621526921,37.4776524348188
동작대로08,사당동 1112,20160831,126.98145305675439,37.47812546744796
동작대로10.,사당동 1112,20190105,126.98148688206001,37.47849713914233
동작대로100,동작동 87-2,20160830,126.98431189112291,37.49881077002009
동작대로101,동작동 86-3,20160830,126.98435427508862,37.49892565394303
동작대로102,동작동 86-3,20160830,126.98439100196242,37.49905405219515
동작대로103.,동작동 86-3,20190105,126.98444467913644,37.49924552310282
동작대로104(신),동작동 86-3,20181214,126.98447574162874,37.499423475917176
동작대로105(신),동작동 29-2,20181214,126.984501142834,37.499635215706945
동작대로106(신),동작동 29-2,20181214,126.98443607828368,37.49981991341523
동작대로107(신),동작동 산 29-2,20181214,126.98428620705127,37.49995279197958
동작대로11.,사당동 1112,20190105,126.98149248159028,37.47871338227186
동작대로12.,사당동 1112,20190105,126.98150090759893,37.47892962583576
동작대로13,사당동 1112,20160831,126.98151498490036,37.47915262784513
동작대로14,사당동 1112,20160831,126.9815290539686,37.47940941769055
동작대로15,사당동 1112,20190108,126.98154031882284,37.47957610616208
동작대로16.,사당동 1112,20190105,126.9815544018987,37.479776582913146
동작대로17.,사당동 1112,20190105,126.98156849224206,37.47994777685857
동작대로18,사당동 1112,20160831,126.98157407109606,37.480249615796126
동작대로19,사당동 1112,20160831,126.98158815825654,37.48043432486159
동작대로20.,사당동 1112,20190105,126.9815909565769,37.4805492039574
동작대로21,사당동 1112,20190110,126.98160786869292,37.48074067101919
동작대로22.,사당동 1112,20190105,126.98161629139633,37.48097268215794
동작대로23.,사당동 1112,20190105,126.98163037548714,37.48117090633016
동작대로24.,사당동 1112,20190105,126.98164444532577,37.4814276960741
동작대로25,사당동 1112,20160831,126.98165003560989,37.48168448448855
동작대로26,사당동 1112,20160831,126.98166974552464,37.48199533561516
동작대로27.,사당동 1112,20190105,126.98169227503092,37.48233546994558
동작대로28,사당동 1112,20160831,126.98169789026957,37.482490894834015
동작대로29.,사당동 1112,20190105,126.98171196936913,37.4827116441637
동작대로30.,사당동 1112,20190105,126.98172322469749,37.482921130437624
동작대로31.,사당동 1112,20190105,126.98174294948858,37.48317341592484
동작대로32.,사당동 1112,20190105,126.98174855831907,37.48335587104761
동작대로33,사당동 1112,20160831,126.98175979084647,37.48365996319669
동작대로34.,사당동 1112,20190105,126.9817738873086,37.48381088431269
동작대로35.,사당동 1112,20190105,126.98179078422292,37.484069926881716
동작대로36,사당동 1112,20160831,126.98179355511045,37.48429968448441
동작대로37.,사당동 708-517,20190105,126.98181330179281,37.48446412157724
동작대로38.,사당동 144-4,20190105,126.98181606839596,37.48471189933243
동작대로39,사당동 144-4,20160831,126.9818385939236,37.485074558687664
동작대로39길 1,동작동 333-6,20181120,126.98225769021375,37.4938639527204
동작대로39길 10,동작동 333-6,20181211,126.97989988859883,37.49414739230893
동작대로39길 2,동작동 333-6,20181211,126.98202869438235,37.49389770587201
동작대로39길 3,동작동 333-6,20181211,126.98181100748402,37.49392695528601
동작대로39길 4,동작동 333-6,20181211,126.98151417183717,37.49392465669405
동작대로39길 5,동작동 333-6,20181211,126.98127954170118,37.493877316877494
동작대로39길 6,동작동 333-6,20181211,126.9809035574579,37.4938457214537
동작대로39길 7,동작동 333-6,20181211,126.9806180069109,37.49393352313836
동작대로39길 8,동작동 333-6,20181211,126.98032114999968,37.494012312178384
동작대로39길 9,동작동 333-6,20181211,126.98009779970466,37.49407309273709
동작대로40.,사당동 144-4,20190105,126.98184139933961,37.485162407436825
동작대로41.,사당동 144-4,20190105,126.9817677917723,37.48563092044126
동작대로42.,사당동 144-4,20190105,126.9818864777736,37.48577735254553
동작대로43.,사당동 144-4,20190105,126.98189490733334,37.48598683826097
동작대로44,사당동 144-4,20160831,126.98190615225177,37.48624362733117
동작대로45,사당동 144-4,20160831,126.98192022832104,37.48648239665881
동작대로46,사당동 134-1,20160831,126.98193994277648,37.486784237406894
동작대로47,사당동 134-1,20160831,126.98194836013147,37.48704553104656
동작대로48.,사당동 134-1,20190105,126.98197374569398,37.48727529198221
동작대로49,사당동 134-1,20160831,126.98197933969695,37.48752307004681
동작대로50.,사당동 134-1,20190105,126.98200190468103,37.487728052807874
동작대로51,사당동 134-1,20160831,126.98201313888265,37.48803214470771
동작대로52,사당동 87-8,20160831,126.98203287191974,37.48825965221177
동작대로53,사당동 708-559,20160831,126.98206391068633,37.48849391897973
동작대로54,사당동 86-11,20160831,126.98209778237506,37.48870340844395
동작대로55,사당동 708-559,20160831,126.98213447410134,37.48894218107124
동작대로56.,사당동 708-559,20190105,126.9822022633571,37.489171948288536
동작대로57,사당동 737-6,20160830,126.98226439348788,37.48942649232127
동작대로58.,사당동 82-5,20190105,126.98231239774962,37.48964724640788
동작대로59,사당동 82-5,20160830,126.98231234994843,37.489849973129175
동작대로60.,사당동 82-5,20190105,126.98233209975456,37.49001215746208
동작대로61.,사당동 79-49,20190105,126.98234051989372,37.490268945893284
동작대로62.,사당동 79-49,20190105,126.9823574186209,37.49053474565477
동작대로63.,사당동 79-49,20190105,126.98236300618551,37.49081631134542
동작대로64.,사당동 산 1-13,20190105,126.98239113447141,37.49141548551082
동작대로65.,사당동 산 1-13,20190105,126.98239673544258,37.49164073819802
동작대로66.,사당동 산 1-13,20190105,126.98240798978642,37.491868244236706
동작대로67.,사당동 산 1-13,20190105,126.9824192510617,37.492066467528495
동작대로68.,사당동 산 1-13,20190105,126.98243051028581,37.49227370088521
동작대로69.,사당동 산 1-13,20190105,126.98243611460307,37.49248543842932
동작대로7,사당동 1112,20190105,126.98145310184642,37.47794301303699
동작대로70.,동작동 산 4-10,20190105,126.98244736971917,37.4927106919137
동작대로71.,동작동 산 4-10,20190105,126.98245580372418,37.492911167271586
동작대로72.,동작동 56-4,20190105,126.98245859066095,37.493082359050696
동작대로73.,동작동 56-4,20190105,126.98247549780447,37.49331662342006
동작대로74.,동작동 55-3,20190105,126.98248108864608,37.49358692638406
동작대로75,동작동 55-3,20190105,126.98248387987347,37.493740098002164
동작대로76.,동작동 55-3,20190105,126.98249513531981,37.49396535143413
동작대로77.,동작동 55-3,20190105,126.98250638663042,37.49420862499584
동작대로78,동작동 66-29,20160830,126.98251197502246,37.494490190504116
동작대로79.,동작동 66-29,20190105,126.98252325585935,37.49460732307677
동작대로80.,동작동 66-29,20190105,126.98253170077112,37.494762748020754
동작대로81.,동작동 66-29,20190105,126.98254294026002,37.49505782943963
동작대로82.,동작동 산 18-4,20190105,126.9825626830285,37.495258306380634
동작대로83.,동작동 102-80,20190105,126.98257959255461,37.495485813097986
동작대로84.,동작동 102-65,20190105,126.9825936771954,37.49570430932027
동작대로85.,동작동 102-65,20190105,126.98260210826714,37.49592055218345
동작대로86.,동작동 102-65,20190105,126.98258792472107,37.496127781640084
동작대로87.,동작동 102-65,20190105,126.98261897995255,37.496312492585254
동작대로88.,동작동 102-79,20190105,126.98270091757166,37.49652198866113
동작대로89.,동작동 77-2,20190105,126.98273196546446,37.496740487311314
동작대로9.,사당동 1112,20190105,126.98146714822694,37.478289903882825
동작대로90.,동작동 96,20190105,126.98284217924339,37.4969319672722
동작대로91.,동작동 97-7,20190105,126.98298064803518,37.49719778423838
동작대로92,동작동 94-1,20181214,126.98318130337461,37.49751541777383
동작대로93.,동작동 94-1,20190105,126.98329435813403,37.497655089820284
동작대로94.,동작동 94-1,20190105,126.98343285076326,37.49782630055116
동작대로95.,동작동 83-3,20190105,126.98356286993582,37.49796372219515
동작대로96.,동작동 산 28-4,20190105,126.98373245773277,37.4981574620484
동작대로97,동작동 28-4,20160830,126.98384551691255,37.49828587097326
동작대로98,동작동 28-4,20160830,126.98399814787602,37.49845708295585
동작대로99,동작동 28-4,20160830,126.98415926015084,37.498632800905554
동작우체국길01,신대방동 375-32,20160817,126.91991591984225,37.49757461557787
동작우체국길02,신대방동 375-32,20160817,126.92035411077998,37.497590679424924
동작우체국길03,신대방동 375-50,20160817,126.92068487744691,37.49759991202472
동작우체국길04,신대방동 375-50,20160817,126.92093082501604,37.49761359198993
동작우체국길05,신대방동 375-50,20160817,126.92115416259344,37.49762049880792
동작우체국길06,신대방동 364-209,20160817,126.92141707084914,37.497636441595176
동작우체국길07,신대방동 364-209,20160817,126.92165736437577,37.49765011628665
동작우체국길08,신대방동 364-209,20160817,126.92189483553311,37.49765928359206
동작우체국길09,신대방동 378-12,20160817,126.92220581732314,37.49766399381975
동작우체국길10,신대방동 378-10,20160817,126.92239238357216,37.49768889420191
동작우체국길11,신대방동 378-10,20160817,126.92260724006004,37.49769579270102
동작우체국길12,신대방동 378-10,20160817,126.92285602472155,37.4977004604542
동작우체국길13,신대방동 378-10,20160817,126.92310197533417,37.49771188338568
동작우체국길14,신대방동 378-10,20160817,126.92346666411494,37.4977256353044
동작우체국길15,신대방동 378-10,20160817,126.92375218359214,37.497748345088375
동작우체국길16,신대방동 349-35,20160817,126.92406881334118,37.49775981160419
동작우체국길17,신대방동 349-35,20160817,126.92428083394046,37.4977757152994
동작우체국길18,신대방동 349-35,20160817,126.92459744350471,37.497807453026276
동작우체국길19,신대방동 349-35,20160817,126.92482358432616,37.497839132368526
동작우체국길20,신대방동 349-35,20160817,126.92505822256999,37.49785504905928
동작우체국길21,신대방동 349-35,20160817,126.92522217747569,37.49787542559483
동작우체국길22,신대방동 349-35,20160817,126.92544548713,37.49791160698556
동작우체국길23,신대방동 349-35,20160817,126.92573381723703,37.497952333878594
동작우체국길24,신대방동 349-35,20160817,126.92597973799742,37.4979952860184
동작우체국길25,신대방동 349-35,20160817,126.9262030550264,37.49802470843457
동작우체국길26,신대방동 349-35,20160817,126.92645463725243,37.498060905575244
동작우체국길27,신대방동 349-35,20160817,126.92666945334227,37.49811059445702
동작우체국길28,신대방동 349-35,20160817,126.92696059230735,37.49817159273852
동작우체국길29,신대방동 349-35,20160817,126.92722629376042,37.498225817088176
동작우체국길30,신대방동 349-35,20160817,126.92747501513051,37.498298050540704
동작우체국길31,신대방동 349-35,20160817,126.92767849997884,37.49837250829941
동작우체국길32,신대방동 349-35,20160817,126.92786503515377,37.498433440265636
동작충효길1-1(신),본동 494-1,20181216,126.95180360112675,37.513864532436415
동작충효길1-10(신),본동 258-40,20181216,126.95019100261248,37.51502841087582
동작충효길1-11(신),본동 258-87,20181216,126.9499901817706,37.515098153809404
동작충효길1-12(신),본동 494-10,20181216,126.94979516103572,37.51495165797025
동작충효길1-13(신),본동 494-10,20181216,126.94965107320276,37.514757880829364
동작충효길1-14(신),본동 317,20181216,126.94955504639438,37.51458214411821
동작충효길1-15(신),본동 494,20181216,126.9496570041714,37.51434792662397
동작충효길1-2(신),본동 494-1,20181216,126.95160270199318,37.51406267115071
동작충효길1-3(신),본동 258-40,20181216,126.95152623711414,37.51424058806118
동작충효길1-4(신),본동 258-40,20181216,126.95137344656631,37.514380180856314
동작충효길1-5(신),본동 258-40,20181216,126.95122065691531,37.51451752094116
동작충효길1-6(신),본동 258-40,20181216,126.95105373951172,37.51463683489545
동작충효길1-7(신),본동 258-40,20181216,126.95085007204561,37.514738113249145
동작충효길1-8(신),본동 258-40,20181216,126.95052759929102,37.51489565428394
동작충효길1-9(신),본동 258-40,20181216,126.9503720269636,37.51496091179318
등용길01,대방동 68-113,20160816,126.93169962639346,37.51292613385763
등용길02,대방동 68-113,20160816,126.93176482199448,37.51275272826887
등용길03,대방동 502,20160816,126.93178897650671,37.51262209663728
등용길04,대방동 23-2,20160816,126.93181462675518,37.512401365455645
등용길05,대방동 23-2,20160816,126.9318458933318,37.51222343519528
등용길06,대방동 23-2,20160816,126.93183755976923,37.512058997137814
등용길07,대방동 37-1,20160816,126.93184618826913,37.51189907388403
등용길08,대방동 37-1,20160816,126.93185765260412,37.51173014221961
등용길09,대방동 37-1,20160816,126.93189461303149,37.511509417511185
등용길10,대방동 23-2,20160816,126.9319004280034,37.51133372504226
등용길11,대방동 23-2,20160816,126.93192320276614,37.5111647998754
등용길12,대방동 23-2,20160816,126.93193180847672,37.51102965419541
등용길13,대방동 23-2,20160816,126.931940375296,37.510937306193085
등용길14,대방동 23-154,20160816,126.93194329088925,37.51084044991128
등용길15,대방동 23-2,20160816,126.93194905661327,37.510718817651075
등용길16,대방동 23-2,20160816,126.93197183516605,37.510545387437546
등용길17,대방동 23-2,20160816,126.93196346675113,37.510419242007735
등용길18,대방동 20-4,20160816,126.93197775821548,37.51025031191739
등용길19,대방동 20-4,20160816,126.93198638824589,37.510088136093906
등용길20,대방동 20-4,20160816,126.93200352968303,37.50989443000963
등용길21,대방동 20-4,20160816,126.93202350272054,37.509696220523615
등용길22,대방동 20-4,20160816,126.93205762792667,37.50948225158958
등용길23,대방동 17-5,20160816,126.9320776701039,37.50920745673375
등용길24,대방동 17-5,20160816,126.9320976039921,37.50905204490696
등용길25,대방동 17-5,20160816,126.93205251992785,37.508878575598516
등용길26,대방동 17-5,20160816,126.9321148876908,37.50870066304584
등용길27,대방동 17-5,20160816,126.93215741127352,37.50857905185
등용길28,대방동 14-1,20160816,126.93218016423205,37.50843265165835
등용길29,대방동 14-1,20160816,126.93219163338474,37.50825696232916
등용길30,대방동 14-1,20160816,126.9321974494338,37.50807901723706
등용길31,대방동 11-4,20160816,126.93221179898603,37.50784476423942
등용길32,대방동 11-4,20160816,126.9322318136798,37.50759925192094
등용길33,대방동 11-4,20160816,126.93224894168942,37.507419060783455
등용길34,대방동 11-4,20160816,126.93225186895391,37.50730868937006
등용길35,대방동 11-4,20160816,126.9322548654176,37.50712173258055
등용길36,대방동 11-4,20160816,126.93224089075743,37.50694152358798
등용길37,대방동 11-4,20160816,126.93225234732088,37.50677934927495
등용길38,대방동 11-4,20160816,126.9322835596275,37.50665773150571
등용길39,대방동 11-4,20160816,126.93236851030474,37.50651812440592
등용길40,대방동 11-4,20160816,126.93242797071775,37.50642580542466
등용길41,대방동 11-4,20160816,126.93253834381991,37.506313242886755
등용길42,대방동 11-4,20160816,126.93267134446157,37.506191683092545
등용길43,대방동 5-23,20160816,126.93291179649925,37.50606117417004
등용길44,대방동 5-23,20160816,126.93307869346812,37.505975673359835
등용길45,대방동 68-98,20160816,126.9333134891865,37.50584516040974
등용길46,대방동 5-1,20160817,126.93352564947535,37.50573152809959
등용길47,대방동 3-4,20160817,126.93368970759795,37.50565728738698
등용길48,대방동 68-106,20160817,126.93406587360962,37.50552685220699
등용길49,대방동 1-1,20160817,126.9342298635639,37.50552919613932
등용길50,상도동 451,20160817,126.93441082412423,37.50552479172959
등용길51,상도동 450,20160817,126.93465679041927,37.50554970568583
등용길52,상도동 451,20160817,126.93489139817788,37.50563092568969
등용길53,상도동 451,20160817,126.93505816900978,37.505687330311446
등용길54,상도동 451,20160817,126.93522778506317,37.50572346364276
등용길63,상도동 455,20161214,126.93501036728627,37.506360129545584
등용길64,상도동 451,20161214,126.93515739811934,37.50635795783397
등용길65,상도동 451,20161214,126.93529877204337,37.506358035353514
등용길66,상도동 455,20161214,126.93541753390171,37.506349090293384
등용길67,상도동 451,20161214,126.93560132772194,37.50634018058519
등용길68,상도동 451,20161214,126.93573139363332,37.50633799890911
등용길69,상도동 451,20161214,126.93586148073548,37.50631103946351
등용길70,상도동 451,20160817,126.93599643349043,37.50621493037542
등용길71,상도동 451,20181121,126.93598610897467,37.50605432063231
등용길d01,상도동 366-5,20160822,126.93768315124266,37.504358635315
등용길d02,상도동 365-7,20160822,126.93745394179119,37.50458601801492
등용길d03,상도동 364-9,20160822,126.93724453420407,37.50479989570349
등용길d04,상도동 363-39,20160822,126.93715398879563,37.50488093803833
등용길d05,상도동 363-11,20160822,126.93704361905449,37.50500026246073
등용길d06,상도동 363-262,20160822,126.93693607639378,37.50511958828678
등용길d07,상도동 363-256,20160822,126.9367578075795,37.505286178940416
등용길d08,상도동 363-256,20160822,126.9365823673226,37.5054505183257
등용길d09,상도동 363-193,20160822,126.93641823800887,37.50561261102143
등용길d10,상도동 363-193,20160822,126.93625416352792,37.505709380644056
등용길d11,상도동 363-193,20160822,126.93614385828478,37.50574986629705
등용길d12,상도동 363-200,20160822,126.93573383088407,37.50580370424083
등용길d13,상도동 363-193,20160822,126.9355896305466,37.50580362570124
등용길d14,상도동 451,20160822,126.93546807895362,37.50576977166976
등용로4길01,상도동 451,20161214,126.93454724684784,37.50568862507834
등용로4길02,상도동 451,20161214,126.93462066830689,37.50579453383625
등용로4길03,상도동 451,20161214,126.93468000663802,37.5058384906611
등용로4길04,상도동 451,20161214,126.93471312825844,37.505954513374554
등용로4길05,상도동 451,20161214,126.93473286167136,37.50602209965862
등용로4길06,상도동 451,20161214,126.93477798354551,37.50615727533708
등용로4길07,상도동 451,20161214,126.93480331520905,37.506290187561674
등용로4길08,상도동 451,20161214,126.93484632459058,37.50641635199212
등용로4길09,상도동 451,20161214,126.93486037979184,37.50651096526707
등용로4길10,대방동 451,20161214,126.93487729773667,37.506565034893576
등용로4길11,상도동 451,20161214,126.93489418245063,37.506657397209636
등용로4길12,대방동 452,20161214,126.93488847269294,37.50672046440908
만양로01,노량진동 114-2,20200519,126.94415384429915,37.51360843173909
만양로02,노량진동 114-8,20200519,126.94418219395784,37.51351158721578
만양로03,노량진동 114-8,20200519,126.94418232648255,37.513333638995974
만양로04,노량진동 117-8,20200519,126.94416830019406,37.51318271419912
만양로05,노량진동 117-8,20200519,126.94416847302017,37.512950705746675
만양로06,노량진동 117-8,20200519,126.9441714618185,37.51273446618729
만양로07,노량진동 118-4,20200519,126.94416874148396,37.51259030424903
만양로08,노량진동 118-14,20200519,126.94417170174351,37.51241235733797
만양로09,노량진동 118-14,20200519,126.94419450117411,37.51217360201615
만양로10,노량진동 118-14,20200519,126.94419465881921,37.51196186611093
만양로11,노량진동 90-2,20200519,126.9441891627752,37.51174787501637
만양로12,노량진동 119-253,20200519,126.94430250105097,37.51143708205001
만양로13,노량진동 118-14,20200519,126.94433940127322,37.51124788854501
만양로14,노량진동 121-3,20200519,126.94440739216257,37.511076729745454
만양로15,노량진동 120-4,20200519,126.94448952933418,37.510894314996186
만양로16,노량진동 120-6,20200519,126.94453768772006,37.510774954540686
만양로16-1,노량진동 118-14,20200519,126.9448007831671,37.5106061394594
만양로17,노량진동 118-14,20200519,126.94488006638657,37.51045751075556
만양로18,노량진동 222-73,20200519,126.94501310561855,37.5102661093198
만양로19,노량진동 118-14,20200519,126.94510933728676,37.51014001345344
만양로20,노량진동 224,20200519,126.94531587691186,37.509971170910774
만양로21,노량진동 223-15,20200519,126.94549412805205,37.509818082530955
만양로22,노량진동 222-52,20200519,126.94564974620162,37.5096807510457
만양로23,노량진동 222-60,20200519,126.94589023240542,37.50948714547372
만양로24,노량진동 223-5,20200519,126.94602887061657,37.50936782579322
만양로25,노량진동 215-482,20200519,126.94620710916712,37.5092282513843
만양로26,노량진동 215-179,20200519,126.9464419341009,37.509039147118244
만양로27,노량진동 215-9,20200519,126.94658906938164,37.50889730550644
만양로28,노량진동 215-191,20200519,126.94672488422243,37.50876897367291
만양로29,노량진동 216-4,20200519,126.94690877837318,37.508624895717254
만양로30,노량진동 215-121,20200519,126.9470983428314,37.508458294892875
만양로31,노량진동 216-13,20200519,126.94731053002955,37.50828719882865
만양로32,노량진동 215-109,20200519,126.94756780101303,37.50833912107851
만양로33,노량진동 214-8,20200519,126.9478590515921,37.50832122990333
만양로34,노량진동 215-140,20200519,126.94752270364451,37.508134122467645
만양로35,노량진동 215-139,20200519,126.9476132559546,37.50803279962235
만양로36,노량진동 215-137,20200519,126.9477320928276,37.5079179741524
만양로37,노량진동 215-135,20200519,126.94789054142518,37.50776487333593
만양로38,노량진동 215-179,20200519,126.94803768239245,37.507607262304774
만양로39,노량진동 215-179,20200519,126.94817917392852,37.50744063855877
만양로40,노량진동 324,20200519,126.94823588764083,37.50720414963633
만양로41,노량진동 324-2,20200519,126.94811724285991,37.50704416920798
만양로42,노량진동 324-2,20200519,126.94807577963408,37.50689818818532
만양로43,상도동 414-2,20200519,126.94786298515919,37.50673095803071
만양로44,상도동 414-2,20200519,126.94778672912834,37.506607036160325
만양로45,상도동 414-2,20200519,126.94764829544562,37.50644479398411
만양로46,상도동 17-1,20200519,126.94753530176638,37.506293825506404
만양로47,상도동 17-1,20200519,126.94740534371614,37.506142849364856
만양로48,상도동 17-1,20200519,126.94726691013085,37.50598285924227
만양로49,상도동 17-1,20200519,126.94714544665373,37.50581611900908
만양로50,상도동 17-1,20200519,126.94695616470298,37.50559303538973
만양로51,상도동 36-38,20200520,126.9468629322851,37.50548937789227
만양로52,상도동 17-2,20200520,126.9467782080369,37.505349683945
만양로53,상도동 36-38,20200520,126.94663978847572,37.50517392548158
만양로54,상도동 36-1,20200520,126.9464872372477,37.50499140291056
매봉길01,본동 163-2,20200519,126.95199969480795,37.51233741043946
매봉길02,본동 190-3,20200519,126.95188391073985,37.5121008497356
매봉길03,본동 190-8,20200519,126.95164655429899,37.51183720907786
매봉길04,본동 148-9,20200520,126.95138939118703,37.511596084889106
매봉길05,본동 148-9,20200519,126.95127362629563,37.51133474594764
매봉길06,본동 148-9,20200519,126.95117767635076,37.51104187992083
매봉길07,본동 148-9,20200519,126.95109867098097,37.510782808482666
매봉길08,본동 148-9,20200520,126.951059247183,37.51053276343104
매봉길09,본동 492,20200519,126.95109049963203,37.51030527275277
매봉길10,본동 492,20200520,126.95104540910456,37.51007324541986
매봉길11,본동 492,20200519,126.95085888663996,37.50991999720309
매봉길12,본동 492,20200519,126.95061304898857,37.50966986591383
매봉길13,본동 148-9,20200519,126.95063302764932,37.509388310333534
매봉길14,본동 487-2,20200520,126.9506642690508,37.509178839812215
매봉길15,본동 487,20200519,126.95089905898886,37.509025766852304
매봉길16,본동 488,20200519,126.9512356919219,37.508793897598444
매봉길17,본동 488-1,20200520,126.95139135731821,37.50856420555651
매봉길18,본동 470-40,20200520,126.95140853294617,37.50823985091084
매봉길19,상도1동 507-4,20200519,126.95142850093485,37.50796955768261
매봉길20,상도1동 508-1,20200519,126.95159551633028,37.507674547152696
매봉길21,상도1동 508-1,20200519,126.95165507311226,37.507397512539
매봉길22,상도1동 508-1,20200519,126.95161563904945,37.50716323511177
매봉길23,상도1동 508-1,20200519,126.95149700460517,37.50697622792986
매봉길24,상도1동 528-1,20200519,126.95115930368472,37.50669114595507
