인허가일자,상세영업상태명,폐업일자,지번주소,도로명주소,사업장명,업태구분명
20010627,영업,0,서울특별시 중구 을지로2가 50-0번지 기업은행소비조합지하1층 ,서울특별시 중구 을지로 79 (을지로2가기업은행소비조합지하1층),고려당,제과제빵
20191113,영업,0,서울특별시 중구 저동2가 24-1번지 ,서울특별시 중구 수표로 34 1층 (저동2가),알리바바커피앤도넛 명동점,제과제빵
19831101,영업,0,서울특별시 중구 신당동 54-0번지 ,,던킨도너츠,제과제빵
20081105,영업,0,서울특별시 중구 을지로6가 18-21번지 굿모닝시티 9층(902-5호) ,서울특별시 중구 장충단로 247 (을지로6가굿모닝시티 9층(902-5호)),던킨도너츠 굿모닝시티점,제과제빵
20090217,영업,0,서울특별시 중구 태평로1가 31번지 시청역상가  (151-01) ,서울특별시 중구 세종대로 110 (태평로1가시청역상가  (151-01)),딜리셔스,제과제빵
20090219,영업,0,서울특별시 중구 명동1가 51번지 ,서울특별시 중구 명동7길 6 1층 (명동1가),타이거슈가 명동점,제과제빵
20090707,영업,0,서울특별시 중구 신당동 106-1번지 신당역 지하2층 ,,스위트만쥬,제과제빵
20190415,영업,0,서울특별시 중구 을지로2가 9-7번지 을지로입구지하쇼핑센터 ,서울특별시 중구 을지로 지하 58 을지로입구지하쇼핑센터 지하층 1416호 (을지로2가),아리스타 과일,제과제빵
20070327,영업,0,서울특별시 중구 신당동 407-6번지 ,서울특별시 중구 동호로18길 13 1층 (신당동),(주)파티세리비,제과제빵
19820602,영업,0,서울특별시 중구 수하동 31-0번지 ,,정원,제과제빵
20140221,영업,0,서울특별시 중구 을지로3가 291-23번지 1층 ,서울특별시 중구 충무로 56 1층 (을지로3가),카페 알베로,제과제빵
20190624,영업,0,서울특별시 중구 회현동1가 202-1번지 ,서울특별시 중구 남대문로 36 남대문아동복거리 일대 (회현동1가),쿠킹파파,제과제빵
20190530,영업,0,서울특별시 중구 순화동 1-170번지 케이지타워 ,서울특별시 중구 통일로 92 케이지타워 20층 (순화동),CAFE KG(카페 케이지),제과제빵
20190321,영업,0,서울특별시 중구 소공동 1번지 롯데백화점 본점 ,서울특별시 중구 남대문로 81 롯데백화점 본점 지하1층 (소공동),아밀키 주식회사,제과제빵
20091019,영업,0,서울특별시 중구 중림동 337-1번지 지상1층 ,서울특별시 중구 중림로 48 (중림동지상1층),라루체,제과제빵
20180420,영업,0,서울특별시 중구 명동1가 45-3번지 1~4층 ,서울특별시 중구 명동7길 16 1~4층 (명동1가),빌리엔젤 명동점,제과제빵
20181113,폐업,20200904,서울특별시 중구 명동1가 6-1,서울특별시 중구 명동11길 9 (명동1가),씨유 명동YWCA,제과제빵
20181122,영업,0,서울특별시 중구 필동2가 84-119번지 1층 ,서울특별시 중구 퇴계로36나길 6 1층 (필동2가),브이카페 충무로점,제과제빵
20180706,영업,0,서울특별시 중구 을지로6가 18-21번지 굿모닝시티쇼핑몰 4층 9호 ,서울특별시 중구 장충단로 247 굿모닝시티쇼핑몰 4층 9호 (을지로6가),스타푸드,제과제빵
20000711,영업,0,서울특별시 중구 충무로3가 43-0번지 대원빌딩2층 ,서울특별시 중구 충무로 15 (충무로3가대원빌딩2층),(주)주부닷컴,제과제빵
20180328,영업,0,서울특별시 중구 을지로7가 2-1번지 DDP 팔거리광장 ,서울특별시 중구 을지로 281 DDP 팔거리광장 (을지로7가),니하오(NIHAO),제과제빵
20181212,영업,0,서울특별시 중구 충무로1가 52-5번지 신세계백화점 지하1층 ,서울특별시 중구 소공로 63 신세계백화점 지하1층 (충무로1가),청년장인,제과제빵
19870924,영업,0,서울특별시 중구 신당동 140-34번지 ,서울특별시 중구 다산로44길 53 (신당동),신라베이커리,제과제빵
19930629,영업,0,서울특별시 중구 신당동 217-95번지 ,서울특별시 중구 청계천로 318 (신당동),가나안제과,제과제빵
20150420,영업,0,서울특별시 중구 남대문로5가 541번지 서울스퀘어 지하1층 31-1호 ,서울특별시 중구 한강대로 416 (남대문로5가 서울스퀘어 지하1층 31-1호),멜로우힐 서울스퀘어점,제과제빵
19880329,영업,0,서울특별시 중구 흥인동 0-0번지 ,,주)프라자제과롯데,제과제빵
19940808,영업,0,서울특별시 중구 소공동 1-0번지 ,,카도로,제과제빵
20160520,영업,0,서울특별시 중구 초동 42번지 102호103호 ,서울특별시 중구 충무로 29 1층 (초동 102호103호),세븐일레븐 아시아미디어점,제과제빵
20160818,영업,0,서울특별시 중구 무교동 96번지 1층 ,서울특별시 중구 청계천로 8 (무교동 1층),마담커피,제과제빵
19880607,영업,0,서울특별시 중구 소공동 1-42번지 ,,윈첼도우넛하우스,제과제빵
19950503,영업,0,서울특별시 중구 회현동1가 199-6번지 ,서울특별시 중구 남대문시장길 61 (회현동1가),에이투렛,제과제빵
20160113,영업,0,서울특별시 중구 신당동 217-92번지 동평화 1층 가-43호 ,서울특별시 중구 청계천로 318 (신당동 동평화 1층 가-43호),원(One)커피,제과제빵
20160829,영업,0,서울특별시 중구 북창동 12-4번지 1층 ,서울특별시 중구 세종대로14길 29 1층 (북창동),세븐일레븐,제과제빵
20150202,영업,0,서울특별시 중구 흥인동 119번지 동대문와이즈캐슬 1층 107호 108호 ,서울특별시 중구 퇴계로75길 7 1층 (흥인동 동대문와이즈캐슬 107호 108호),위드미 신당역점,제과제빵
20161031,영업,0,서울특별시 중구 명동1가 28-2번지 3층 ,서울특별시 중구 명동길 49 (명동1가 3층),사주카페 갤러리,제과제빵
19930827,영업,0,서울특별시 중구 회현동1가 194-7번지 ,서울특별시 중구 퇴계로 68 (회현동1가),부산뉴욕제과,제과제빵
19990213,영업,0,서울특별시 중구 명동1가 59-25번지 지상1층 ,서울특별시 중구 명동3길 12 (명동1가지상1층),퐁네프과자점,제과제빵
19990226,영업,0,서울특별시 중구 을지로6가 18-12번지 두산타워B2 326 ,서울특별시 중구 장충단로 275 (을지로6가두산타워B2 326),두산베이커리,제과제빵
19890320,영업,0,서울특별시 중구 태평로2가 250-0번지 ,서울특별시 중구 세종대로 67 (태평로2가),도나도너츠,제과제빵
20150717,영업,0,서울특별시 중구 충무로3가 30-1번지 1층 ,서울특별시 중구 충무로 23-1 (충무로3가 1층),스테이비호텔 명동,제과제빵
20151215,영업,0,서울특별시 중구 다동 155번지 1층 ,서울특별시 중구 남대문로9길 40 111호 (다동 1층),지에스25(GS25) 무교YG타워,제과제빵
19970110,영업,0,서울특별시 중구 신당동 773-0번지 ,서울특별시 중구 마장로 3 (신당동),해바라기분식,제과제빵
19970124,영업,0,서울특별시 중구 명동2가 54-0번지 ,,(주)마인에스에이명동점,제과제빵
19870718,영업,0,서울특별시 중구 순화동 7-0번지 ,서울특별시 중구 서소문로 88 (순화동),신라명과,제과제빵
20000211,영업,0,서울특별시 중구 을지로6가 18-185번지 밀리오레9층 ,서울특별시 중구 장충단로 263 (을지로6가밀리오레9층),미스터피자밀리오레점,제과제빵
20160629,영업,0,서울특별시 중구 서소문동 37번지 서울시청 서소문청사 후생동앞 주차구역내 지정 위치 ,서울특별시 중구 덕수궁길 15 (서소문동 서울시청 서소문청사 후생동앞 주차구역내 지정 위치),CURVE(커브),제과제빵
20150826,영업,0,서울특별시 중구 을지로1가 192-11번지 2층 ,서울특별시 중구 을지로 6 (을지로1가 2층),(주)텐케이,제과제빵
19930820,영업,0,서울특별시 중구 신당동 292-86번지 ,서울특별시 중구 다산로 215-2 (신당동),바게뜨,제과제빵
20170213,영업,0,서울특별시 중구 소공동 1번지 롯데백화점 지하1층 ,서울특별시 중구 남대문로 81 (소공동 롯데백화점 지하1층),구운몽,제과제빵
20170317,영업,0,서울특별시 중구 남산동2가 1-2번지 ,서울특별시 중구 퇴계로 128 3층 (남산동2가),노스페이스 카페 Myeong Dong,제과제빵
20100730,영업,0,서울특별시 중구 소공동 1번지 롯데백화점 지하1 ,,어해원,제과제빵
20090804,영업,0,서울특별시 중구 충무로1가 52-5번지 신세계백화점 지하1층 ,서울특별시 중구 소공로 63 (충무로1가신세계백화점 지하1층),명류당,제과제빵
20100225,영업,0,서울특별시 중구 서소문동 41-3번지 지상1층 ,서울특별시 중구 서소문로 117 (서소문동지상1층),탐앤탐스 대한항공서소문점,제과제빵
20170322,영업,0,서울특별시 중구 을지로7가 2-1번지 DDP 8거리광장 ,서울특별시 중구 을지로 281 (을지로7가 DDP 8거리광장),S.W.A.T,제과제빵
20170523,영업,0,서울특별시 중구 충무로2가 53-8번지 1~2층 ,서울특별시 중구 삼일대로 298 (충무로2가 1~2층),이마트24 충무로2가점,제과제빵
20110715,영업,0,서울특별시 중구 회현동1가 206번지 리더스뷰남산 1층 107 108호 ,서울특별시 중구 퇴계로 72 (회현동1가리더스뷰남산 1층 107 108호),스타벅스 회현역점,제과제빵
20130621,영업,0,서울특별시 중구 명동2가 54-36번지 1층 ,서울특별시 중구 명동6길 2-2 (명동2가 1층 ),32 파르페,제과제빵
20121121,영업,0,서울특별시 중구 태평로1가 62-4번지 ,서울특별시 중구 세종대로21길 52 1층 (태평로1가),카페 앤 키오스크(Cafe N Kiosk),제과제빵
20101115,영업,0,서울특별시 중구 쌍림동 25-18번지 1층 ,서울특별시 중구 퇴계로 291 (쌍림동 1층),퓨로주스,제과제빵
20130329,영업,0,서울특별시 중구 신당동 353-24번지 3층 ,서울특별시 중구 다산로 75 3층 (신당동),GS25 약수다산로점,제과제빵
20111228,영업,0,서울특별시 중구 을지로1가 89-1번지 지하철2호선 을지로입구역 지하1층 ,,밥#,제과제빵
19941214,영업,0,서울특별시 중구 북창동 1-0번지 ,,만나,제과제빵
19920619,영업,0,서울특별시 중구 신당동 153-30번지 ,서울특별시 중구 퇴계로90길 30 (신당동),로얄몬드,제과제빵
20120507,영업,0,서울특별시 중구 인현동1가 101-1,서울특별시 중구 마른내로 49 (인현동1가 외 2필지 지상12층),셀렉토커피 을지로점,제과제빵
20161021,영업,0,서울특별시 중구 무교동 45번지 서울광장 ,서울특별시 중구 무교로 21 (무교동 서울광장),마이츄,제과제빵
19841002,영업,0,서울특별시 중구 남대문로4가 45번지 ,서울특별시 중구 세종대로 39 (남대문로4가),태평당,제과제빵
20080222,영업,0,서울특별시 중구 소공동 1번지 (지하1층) ,,쇼콜라까페,제과제빵
19841012,영업,0,서울특별시 중구 태평로2가 150-0번지 ,서울특별시 중구 세종대로 55 (태평로2가),궁과전,제과제빵
20050825,영업,0,서울특별시 중구 의주로1가 25-10번지 외31필지(지상1층103호) ,서울특별시 중구 통일로 114 (의주로1가외31필지(지상1층103호)),세븐일레븐(서대문역점),제과제빵
20180130,영업,0,서울특별시 중구 북창동 12-1번지 호텔 토마스 명동 1층 ,서울특별시 중구 세종대로16길 26 호텔 토마스 명동 1층 (북창동),호텔 토마스,제과제빵
20040402,영업,0,서울특별시 중구 소공동 1번지 외6필지 롯데백화점(지하1층) ,,(주)고구마연구하는사람들,제과제빵
19850902,영업,0,서울특별시 중구 만리동2가 52-5번지 ,,아메리칸미니도너츠,제과제빵
19781207,영업,0,서울특별시 중구 신당동 361-58번지 ,서울특별시 중구 다산로 113 (신당동),고려당,제과제빵
19860508,영업,0,서울특별시 중구 을지로1가 101-1번지 ,서울특별시 중구 을지로 35 (을지로1가),한가람,제과제빵
19861014,영업,0,서울특별시 중구 신당동 541-0번지 ,,아메리카나대우쎈타,제과제빵
19850916,영업,0,서울특별시 중구 인현동1가 101-1번지 ,서울특별시 중구 마른내로 53 (인현동1가),윈첼도우넛,제과제빵
19850115,영업,0,서울특별시 중구 중림동 18-6번지 ,,명보제과,제과제빵
20170801,영업,0,서울특별시 중구 남대문로5가 9-1번지 ,서울특별시 중구 세종대로 17 지하1층 (남대문로5가 와이즈타워),퓨로쥬스,제과제빵
20080923,영업,0,서울특별시 중구 소공동 1번지 롯데백화점 본점 (지하1층) ,,리안스베이글,제과제빵
20030725,영업,0,서울특별시 중구 저동2가 69-1번지 ,서울특별시 중구 수표로 35-1 (저동2가),세븐일레븐(저동점),제과제빵
20040331,영업,0,서울특별시 중구 을지로6가 18-12번지 외1필지(지상8층) ,서울특별시 중구 장충단로 275 (을지로6가외1필지(지상8층)),프렛즐,제과제빵
20020628,영업,0,서울특별시 중구 중림동 500번지 1층 109호110호 ,서울특별시 중구 서소문로 38 (중림동1층 109호110호),썬메리제빵제과,제과제빵
20200402,영업,0,서울특별시 중구 태평로2가 150번지 부영 태평빌딩 ,서울특별시 중구 세종대로 55 부영 태평빌딩 지하2층 (태평로2가),주식회사 에브리밀킷,제과제빵
20050311,폐업,20190715,서울특별시 중구 소공동 1번지 롯데빌딩 지하1층 ,서울특별시 중구 남대문로 81 (소공동 롯데빌딩 지하1층),크리스피크림 소공점,제과제빵
20020826,폐업,20170802,서울특별시 중구 을지로2가 70-1번지 을지로3가역사내203-17호 ,,을지로3가제과점,제과제빵
20080819,폐업,20181002,서울특별시 중구 저동1가 1-2번지 1층 (1-1호) ,서울특별시 중구 삼일대로 340 (저동1가1층 (1-1호)),던킨도너츠 나라키움점,제과제빵
20191128,폐업,20191220,서울특별시 중구 소공동 1번지 롯데백화점 본점 지하1층 식품관 ,서울특별시 중구 남대문로 81 롯데백화점 본점 지하1층 식품관 (소공동),와이쿠페,제과제빵
