X谅钎,Y谅钎,磊摹备,锅掳,1牢 啊备 痢荐,2牢 啊备 痢荐,4牢 啊备 痢荐
127.00389163822099,37.5877474896452,己合备,3118,167.0,168.0,94
127.003955327643,37.5878220989379,己合备,3118,167.0,168.0,94
127.003988064004,37.5879445781925,己合备,3118,167.0,168.0,94
127.00391960171301,37.588032425664395,己合备,3118,167.0,168.0,94
127.00371685584,37.5880431243068,己合备,3118,167.0,168.0,94
127.003689976993,37.5880431248041,己合备,3118,167.0,168.0,94
127.00357480902001,37.588087049894796,己合备,3118,167.0,168.0,94
127.003565785479,37.58809578059829,己合备,3118,167.0,168.0,94
127.003517305209,37.588145335615295,己合备,3118,167.0,168.0,94
127.00346300876998,37.5883297591809,己合备,3118,167.0,168.0,94
127.00347220464899,37.5884153526205,己合备,3118,167.0,168.0,94
127.003443016425,37.5884344990345,己合备,3118,167.0,168.0,94
127.003415426586,37.588531076079605,己合备,3118,167.0,168.0,94
127.003393485017,37.588569079983394,己合备,3118,167.0,168.0,94
127.003353325824,37.5886037144828,己合备,3118,167.0,168.0,94
127.003284861511,37.588663126486004,己合备,3118,167.0,168.0,94
127.003197997716,37.588692689074996,己合备,3118,167.0,168.0,94
127.002940778974,37.58872957878261,己合备,3118,167.0,168.0,94
127.00282277890699,37.588772088621894,己合备,3118,167.0,168.0,94
127.002629056282,37.5888869752119,己合备,3118,167.0,168.0,94
127.002344585111,37.5890435237004,己合备,3118,167.0,168.0,94
127.00221667796998,37.589172194201296,己合备,3118,167.0,168.0,94
127.00214733107401,37.58946782579729,己合备,3118,167.0,168.0,94
127.0020058139,37.589684351177,己合备,3118,167.0,168.0,94
127.001867998166,37.589861449267204,己合备,3118,167.0,168.0,94
127.001820930925,37.5899090304114,己合备,3118,167.0,168.0,94
127.001665779489,37.5900227800524,己合备,3118,167.0,168.0,94
127.001468519217,37.5901491973242,己合备,3118,167.0,168.0,94
127.00147241408199,37.5902663253615,己合备,3118,167.0,168.0,94
127.001470466556,37.5903485402305,己合备,3118,167.0,168.0,94
127.001468519021,37.590436106948296,己合备,3119,77.0,78.0,52
127.001463219986,37.5905512618191,己合备,3119,77.0,78.0,52
127.001483204301,37.590546756902796,己合备,3119,77.0,78.0,52
127.00149081304899,37.5905709753773,己合备,3119,77.0,78.0,52
127.001540700282,37.5906979601801,己合备,3119,77.0,78.0,52
127.00155291735399,37.590719070251396,己合备,3119,77.0,78.0,52
127.001610051204,37.5908032582417,己合备,3119,77.0,78.0,52
127.00162138516,37.5908316933127,己合备,3119,77.0,78.0,52
127.001648627409,37.5908756162946,己合备,3119,77.0,78.0,52
127.00165622488899,37.5908818150614,己合备,3119,77.0,78.0,52
127.001783083855,37.591018647404496,己合备,3119,77.0,78.0,52
127.00173230282101,37.591352291165705,己合备,3119,77.0,78.0,52
127.00144517056002,37.59182784906579,己合备,3119,77.0,78.0,52
127.001373689877,37.59191146938289,己合备,3044,71.0,73.0,61
127.00112618464199,37.5920953237374,己合备,3044,71.0,73.0,61
127.000953329366,37.5923008646475,己合备,3044,71.0,73.0,61
127.00075324357799,37.5923211356704,己合备,3044,71.0,73.0,61
127.000525892688,37.5923132503601,己合备,3044,71.0,73.0,61
127.000439737414,37.592307050829504,己合备,3044,71.0,73.0,61
127.000131010508,37.5922439786809,己合备,3044,71.0,73.0,61
126.999906151428,37.5922132882865,己合备,3044,71.0,73.0,61
126.999767978638,37.592237216467204,己合备,3044,71.0,73.0,61
126.999672968791,37.5922425668673,己合备,3044,71.0,73.0,61
126.99945235547399,37.5922293277461,己合备,3044,71.0,73.0,61
126.99920095198999,37.5923298459236,己合备,3044,71.0,73.0,61
126.99887045781401,37.592429505880105,己合备,3044,71.0,73.0,61
126.99885966705601,37.592432037403995,己合备,3044,71.0,73.0,61
126.998802169156,37.59244611848271,己合备,3044,71.0,73.0,61
126.998785365912,37.5924500553971,己合备,3044,71.0,73.0,61
126.99878147081199,37.5924511815374,己合备,3044,71.0,73.0,61
126.998766603752,37.5924556861143,己合备,3044,71.0,73.0,61
126.998728388708,37.5924675151439,己合备,3044,71.0,73.0,61
126.998698847305,37.5924700462081,己合备,3044,71.0,73.0,61
126.99869105716499,37.592470613642,己合备,3044,71.0,73.0,61
126.99846867642201,37.59247116671371,己合备,3044,71.0,73.0,61
126.99844178481001,37.5924675080184,己合备,3044,71.0,73.0,61
126.998249999984,37.5924320220902,己合备,3044,71.0,73.0,61
126.99808653359699,37.592399924379286,己合备,3044,71.0,73.0,61
126.998063355985,37.592394851159895,己合备,3044,71.0,73.0,61
126.99787901087099,37.592354301313,己合备,3044,71.0,73.0,61
126.99783938148,37.5923438847025,己合备,3044,71.0,73.0,61
126.99782150294399,37.5923396585261,己合备,3044,71.0,73.0,61
126.997803114854,37.592335999951295,己合备,3044,71.0,73.0,61
126.99778293778799,37.59233177369661,己合备,3044,71.0,73.0,61
126.997673957672,37.5922912258909,己合备,3044,71.0,73.0,61
126.997653792064,37.5922847471531,己合备,3044,71.0,73.0,61
126.99755719870701,37.5922543357207,己合备,3044,71.0,73.0,61
126.997436182435,37.592218301223,己合备,3044,71.0,73.0,61
126.997268287903,37.5922168807496,己合备,3044,71.0,73.0,61
126.997059880251,37.592217440679605,己合备,3044,71.0,73.0,61
126.996972128465,37.5922177166367,己合备,3044,71.0,73.0,61
126.996864912735,37.5922185593829,己合备,3044,71.0,73.0,61
126.99677079738501,37.5922210874006,己合备,3044,71.0,73.0,61
126.99668870892799,37.5921915227654,己合备,3044,71.0,73.0,61
126.996507367567,37.5921216888988,己合备,3044,71.0,73.0,61
126.99641377473301,37.592101412733996,己合备,3044,71.0,73.0,61
126.99618431680099,37.59212335958,己合备,3044,71.0,73.0,61
126.996102758201,37.592130392555106,己合备,3044,71.0,73.0,61
126.995838433787,37.59219711605729,己合备,3044,71.0,73.0,61
126.99571600984,37.5922199140212,己合备,3044,71.0,73.0,61
126.995510418786,37.592254816886,己合备,3044,71.0,73.0,61
126.99546831999201,37.5922618514248,己合备,2969,13.0,13.5,22
126.99544194867399,37.592267769538495,己合备,2969,13.0,13.5,22
126.99536180478201,37.5922798656075,己合备,2969,13.0,13.5,22
126.99534305510201,37.592268881626,己合备,2969,13.0,13.5,22
126.99525690403601,37.59221820571409,己合备,2969,13.0,13.5,22
126.995144221401,37.5920624915249,己合备,2969,13.0,13.5,22
126.995096986394,37.592019971500704,己合备,2969,13.0,13.5,22
126.99495245013901,37.59190227693721,己合备,2969,13.0,13.5,22
126.994747777188,37.5916823710606,己合备,2969,13.0,13.5,22
126.994675949567,37.5916412549878,己合备,2969,13.0,13.5,22
126.994463489037,37.5915317187816,己合备,2969,13.0,13.5,22
126.994314353778,37.591454846768606,己合备,2969,13.0,13.5,22
126.99385312490699,37.5914446816356,己合备,2969,13.0,13.5,22
126.993824466856,37.5914477701484,己合备,2969,13.0,13.5,22
126.99367053908199,37.591515333865,己合备,2969,13.0,13.5,22
126.993614975879,37.5916479460914,己合备,2969,13.0,13.5,22
126.99359409167299,37.5916960933113,己合备,2969,13.0,13.5,22
126.99358825891399,37.5917107339201,己合备,2969,13.0,13.5,22
126.993585779086,37.591712139289605,己合备,2969,13.0,13.5,22
126.993564014816,37.5917307251381,己合备,2969,13.0,13.5,22
126.993386209926,37.591767311016895,己合备,2969,13.0,13.5,22
126.993213001738,37.591805311497005,己合备,2969,13.0,13.5,22
126.99315991941201,37.5918168493628,己合备,2969,13.0,13.5,22
126.99311091332301,37.5918278288847,己合备,2969,13.0,13.5,22
126.99303714372299,37.59184443776321,己合备,2969,13.0,13.5,22
126.992978580679,37.591859921465996,己合备,2969,13.0,13.5,22
126.99287012820801,37.59188693409779,己合备,2969,13.0,13.5,22
126.99281315057699,37.5918998860679,己合备,2969,13.0,13.5,22
126.99280731906,37.5919024174044,己合备,2969,13.0,13.5,22
126.99268258429501,37.5919297259857,己合备,2969,13.0,13.5,22
126.992668792834,37.5919325360244,己合备,2969,13.0,13.5,22
126.992625267018,37.5919418219042,己合备,2969,13.0,13.5,22
126.99249946761002,37.5919705357476,己合备,2969,13.0,13.5,22
126.99247169220399,37.5919758854704,己合备,2969,13.0,13.5,22
126.992424634044,37.5919817923129,己合备,2969,13.0,13.5,22
126.992388366651,37.591986294436005,己合备,2969,13.0,13.5,22
126.99232662325501,37.5919888214103,己合备,2969,13.0,13.5,22
126.99230627612499,37.5919896667494,己合备,2969,13.0,13.5,22
126.99224894871,37.5919913471021,己合备,2969,13.0,13.5,22
126.992159781438,37.591994718757604,己合备,2969,13.0,13.5,22
126.992092380012,37.59197050393721,己合备,2969,13.0,13.5,22
126.992079472586,37.591966277287895,己合备,2969,13.0,13.5,22
126.992053986028,37.5919583916315,己合备,2969,13.0,13.5,22
126.991998268867,37.5919412143835,己合备,2969,13.0,13.5,22
126.99196677087299,37.59192600321821,己合备,2969,13.0,13.5,22
126.99192290933901,37.5919037633599,己合备,2969,13.0,13.5,22
126.991860458774,37.59185898834,己合备,2969,13.0,13.5,22
126.991795185142,37.5917562166728,己合备,2969,13.0,13.5,22
126.991794837692,37.591728898789604,己合备,2969,13.0,13.5,22
126.99179784121901,37.5917058158103,己合备,2969,13.0,13.5,22
126.991669254443,37.591492379901204,己合备,2969,13.0,13.5,22
126.991643781346,37.5914698531555,己合备,2969,13.0,13.5,22
126.991432202344,37.5914090187972,己合备,2969,13.0,13.5,22
126.99135594401301,37.591409300570795,己合备,2969,13.0,13.5,22
126.99125758113199,37.5914289965957,己合备,2969,13.0,13.5,22
126.99114699995899,37.5914562957764,己合备,2969,13.0,13.5,22
126.990970072462,37.59153005272249,己合备,2969,13.0,13.5,22
126.99081916297199,37.5915334178314,己合备,2969,13.0,13.5,22
126.99032008791,37.5914857815237,己合备,2969,13.0,13.5,22
126.99010778891599,37.5914753458071,己合备,2969,13.0,13.5,22
126.989867182586,37.5914691325358,己合备,2969,13.0,13.5,22
126.989794651653,37.5914547636576,己合备,2969,13.0,13.5,22
126.98974015819401,37.59143786476921,己合备,2969,13.0,13.5,22
126.98968054743901,37.5914175866498,己合备,2969,13.0,13.5,22
126.98965772237499,37.5914082952061,己合备,2969,13.0,13.5,22
126.989364768204,37.5912832537755,己合备,2894,6.0,6.0,3
126.989271177714,37.5912669092483,己合备,2894,6.0,6.0,3
126.98925738721701,37.591263808429105,己合备,2894,6.0,6.0,3
126.98922200495599,37.5912573356779,己合备,2894,6.0,6.0,3
126.989197059412,37.5912677484598,己合备,2894,6.0,6.0,3
126.989084330091,37.5914090831187,己合备,2894,6.0,6.0,3
126.98907495293899,37.5914209030497,己合备,2894,6.0,6.0,3
126.988867041819,37.5916447215802,己合备,2894,6.0,6.0,3
126.988517050152,37.5919414408559,己合备,2894,6.0,6.0,3
126.988215382882,37.5920393893163,己合备,2894,6.0,6.0,3
126.98806304553801,37.592105819661896,己合备,2894,6.0,6.0,3
126.987755004154,37.592255014218296,己合备,2894,6.0,6.0,3
126.98731633998399,37.5926494222891,己合备,2894,6.0,6.0,3
126.987172673494,37.59271810498271,己合备,2894,6.0,6.0,3
126.987061208842,37.5927293536882,己合备,2894,6.0,6.0,3
126.986698170449,37.5927495808128,己合备,2894,6.0,6.0,3
126.986530402311,37.592959885442795,己合备,2894,6.0,6.0,3
126.986268144173,37.5932763226294,己合备,2894,6.0,6.0,3
126.986172553089,37.5935094399498,己合备,2894,6.0,6.0,3
126.986120326552,37.5936977929371,己合备,2894,6.0,6.0,3
126.986118713701,37.593776908161104,己合备,2894,6.0,6.0,3
126.98589839749,37.5940114144356,己合备,2894,6.0,6.0,3
126.98591378553101,37.5940657638433,己合备,2894,6.0,6.0,3
126.985778921666,37.59425495263221,己合备,2894,6.0,6.0,3
126.985429459709,37.594449455039396,己合备,2894,6.0,6.0,3
126.98514831715299,37.5945017905933,己合备,2895,10.0,10.0,5
126.98499511357299,37.5944564407289,己合备,2894,6.0,6.0,3
126.984878686712,37.5944665604448,己合备,2894,6.0,6.0,3
126.984790584566,37.5944519069976,己合备,2894,6.0,6.0,3
126.98474441263001,37.5944347186756,己合备,2894,6.0,6.0,3
126.984664455506,37.59440401976229,己合备,2894,6.0,6.0,3
126.98464216215,37.5943955743546,己合备,2894,6.0,6.0,3
126.984638799498,37.594394159328395,己合备,2894,6.0,6.0,3
126.98461562217899,37.5943890924801,己合备,2894,6.0,6.0,3
126.984504160485,37.5943747147764,己合备,2894,6.0,6.0,3
126.98432317071399,37.5943780672382,己合备,2894,6.0,6.0,3
126.983844052613,37.5944354342089,己合备,2894,6.0,6.0,3
126.983466954363,37.594684553328904,己合备,2820,0.0,0.0,0
126.983275507805,37.59475351225221,己合备,2820,0.0,0.0,0
126.983248613778,37.5947594185484,己合备,2820,0.0,0.0,0
126.982920599377,37.594775981467,己合备,2820,0.0,0.0,0
126.98275885873501,37.5948666128971,己合备,2820,0.0,0.0,0
126.982480823843,37.5951965538162,己合备,2820,0.0,0.0,0
126.98190526015499,37.5952919098316,己合备,2820,0.0,0.0,0
126.981555647452,37.59531662828,己合备,2820,0.0,0.0,0
126.981488234848,37.5953357627707,己合备,2820,0.0,0.0,0
126.981298718768,37.5954551108461,己合备,2820,0.0,0.0,0
126.98102616330699,37.5957574611125,己合备,2820,0.0,0.0,0
126.98091042761,37.5958388088274,己合备,2820,0.0,0.0,0
126.9807227025,37.5958621384161,己合备,2820,0.0,0.0,0
126.980628387229,37.5959133697304,己合备,2820,0.0,0.0,0
126.98026143078998,37.5959532898811,己合备,2820,0.0,0.0,0
126.97979036761299,37.5962240579012,己合备,2820,0.0,0.0,0
126.979546023677,37.596248789724896,己合备,2820,0.0,0.0,0
126.979357571512,37.5963515207188,己合备,2820,0.0,0.0,0
126.979110911632,37.5963942708846,己合备,2820,0.0,0.0,0
126.97874017673901,37.5966349338059,己合备,2820,0.0,0.0,0
126.97865239997499,37.596699670544,己合备,2820,0.0,0.0,0
126.97857187484699,37.5967858160027,己合备,2820,0.0,0.0,0
126.97855093261002,37.5969865601382,己合备,2820,0.0,0.0,0
126.978628407133,37.5970640057381,己合备,2820,0.0,0.0,0
126.97857101828,37.5972520749617,己合备,2820,0.0,0.0,0
126.97835333209,37.5974406804185,己合备,2820,0.0,0.0,0
126.97816505859899,37.5975003244795,己合备,2820,0.0,0.0,0
126.977953566288,37.597683866887714,己合备,2820,0.0,0.0,0
126.97790013772499,37.5976953978097,己合备,2820,0.0,0.0,0
126.977794861418,37.5976967822306,己合备,2745,0.0,0.0,0
126.977300698391,37.5976600839104,己合备,2745,0.0,0.0,0
126.97690523595,37.5977163135859,己合备,2745,0.0,0.0,0
126.97676062937401,37.5978640987264,己合备,2745,0.0,0.0,0
126.976718683926,37.5979060397205,己合备,2745,0.0,0.0,0
126.97691483512699,37.598138930989705,己合备,2745,0.0,0.0,0
126.97695727122401,37.598189052538096,己合备,2745,0.0,0.0,0
126.977029437901,37.59829071650661,己合备,2745,0.0,0.0,0
126.97714208932301,37.59845516933471,己合备,2745,0.0,0.0,0
126.977208374917,37.59864044325,己合备,2746,0.0,0.0,0
126.97720925734801,37.598642975195496,己合备,2746,0.0,0.0,0
126.97741471555901,37.599100834095005,己合备,2746,0.0,0.0,0
126.97741284388,37.5993916801875,己合备,2746,0.0,0.0,0
126.97741619908501,37.5994164579176,己合备,2746,0.0,0.0,0
126.977682764615,37.6002299288619,己合备,2746,0.0,0.0,0
126.977935401929,37.60030685150979,己合备,2821,6.0,6.0,3
126.978137722727,37.600614631614796,己合备,2821,6.0,6.0,3
126.97820704266,37.6007430354406,己合备,2821,6.0,6.0,3
126.978250374217,37.6007979409001,己合备,2821,6.0,6.0,3
126.978502103481,37.601000152874605,己合备,2821,6.0,6.0,3
126.97920808348302,37.6010408326849,己合备,2821,6.0,6.0,3
126.979502095364,37.6012224900682,己合备,2821,6.0,6.0,3
126.97980040905199,37.6012580260572,己合备,2821,6.0,6.0,3
126.98013388252501,37.6014591143119,己合备,2821,6.0,6.0,3
126.980474669922,37.6014710054764,己合备,2821,6.0,6.0,3
126.980669256853,37.6016225132947,己合备,2821,6.0,6.0,3
126.98076869743099,37.6016543535431,己合备,2821,6.0,6.0,3
126.981287085408,37.6018278827905,己合备,2821,6.0,6.0,3
126.982565904869,37.6022577468686,己合备,2821,6.0,6.0,3
126.982847274944,37.6021440426107,己合备,2821,6.0,6.0,3
126.98336505714701,37.6026540257083,己合备,2821,6.0,6.0,3
126.98348006150299,37.602726401283,己合备,2822,0.0,0.0,0
126.98398158552901,37.6032076558062,己合备,2897,0.0,0.0,0
126.98434114625,37.603120709780505,己合备,2897,0.0,0.0,0
126.984738159398,37.6033719158727,己合备,2897,0.0,0.0,0
126.98575681522,37.6034517392382,己合备,2897,0.0,0.0,0
126.985934966516,37.6036429424425,己合备,2897,0.0,0.0,0
126.986645857676,37.6040186268646,己合备,2897,0.0,0.0,0
126.98666620831101,37.6040169445897,己合备,2897,0.0,0.0,0
126.986667973438,37.6040245400965,己合备,2897,0.0,0.0,0
126.986779183419,37.604471387407706,己合备,2897,0.0,0.0,0
126.98678713694099,37.6045105270885,己合备,2897,0.0,0.0,0
126.98677101825001,37.6045865409834,己合备,2897,0.0,0.0,0
126.98666546735001,37.6050665803008,己合备,2897,0.0,0.0,0
126.986740325465,37.605917738882,己合备,2897,0.0,0.0,0
126.986755331411,37.6060872425882,己合备,2897,0.0,0.0,0
126.98646330833799,37.6063628522548,己合备,2897,0.0,0.0,0
126.98630897622401,37.60650839517871,己合备,2897,0.0,0.0,0
126.98637419271601,37.606863444667795,己合备,2898,0.0,0.0,0
126.986112022733,37.607391052982,己合备,2898,0.0,0.0,0
126.986250325334,37.6077216142995,己合备,2898,0.0,0.0,0
126.986340553433,37.6078303114185,己合备,2898,0.0,0.0,0
126.98639576223499,37.607837355177004,己合备,2898,0.0,0.0,0
126.986356484183,37.60784889171861,己合备,2898,0.0,0.0,0
126.98670305153601,37.6082774698682,己合备,2898,0.0,0.0,0
126.986834058779,37.6088695936284,己合备,2898,0.0,0.0,0
126.986732120365,37.608922234287895,己合备,2898,0.0,0.0,0
126.986300828223,37.6091471456499,己合备,2898,0.0,0.0,0
126.986145250215,37.6092636855203,己合备,2898,0.0,0.0,0
126.98587251554899,37.609463559546,己合备,2898,0.0,0.0,0
126.985881124444,37.6097805891848,己合备,2898,0.0,0.0,0
126.985858744009,37.6101649090291,己合备,2898,0.0,0.0,0
126.985786921565,37.6108983616898,己合备,2898,0.0,0.0,0
126.98564789907101,37.6113792420339,己合备,2899,0.0,0.0,0
126.98617952752701,37.6129808069465,己合备,2899,0.0,0.0,0
126.986184117887,37.613019657859894,己合备,2899,0.0,0.0,0
126.98613825106199,37.6132234989216,己合备,2899,0.0,0.0,0
126.98640841251199,37.6135467608704,己合备,2899,0.0,0.0,0
126.986584412043,37.613978974973605,己合备,2899,0.0,0.0,0
126.985414559746,37.61514052817,己合备,2900,0.0,0.0,0
126.985360393616,37.6152106260997,己合备,2900,0.0,0.0,0
126.985163183824,37.61550426468,己合备,2900,0.0,0.0,0
126.984543124236,37.6159988697065,己合备,2900,0.0,0.0,0
126.984399225593,37.6168730796364,己合备,2900,0.0,0.0,0
126.983722952996,37.6177697346889,己合备,2900,0.0,0.0,0
126.983163514739,37.6192526088683,己合备,2826,0.0,0.0,0
126.98316437685101,37.6193396076697,己合备,2826,0.0,0.0,0
126.983174779109,37.6201986399684,己合备,2826,0.0,0.0,0
126.983616152092,37.6210830738759,己合备,2826,0.0,0.0,0
126.983648170003,37.6211472735628,己合备,2826,0.0,0.0,0
126.98285739882401,37.62254029148421,己合备,2826,0.0,0.0,0
126.981830201189,37.62432321756121,己合备,2827,0.0,0.0,0
126.98168838925,37.624496632387796,己合备,2827,0.0,0.0,0
126.980908649335,37.625390162337396,己合备,2827,0.0,0.0,0
126.980027537477,37.6260541981485,己合备,2827,0.0,0.0,0
126.979603529127,37.626375094043,己合备,2827,0.0,0.0,0
126.979622808396,37.6264556181419,己合备,2827,0.0,0.0,0
126.97986783859699,37.6274518130065,己合备,2828,0.0,0.0,0
126.980152505872,37.62787954166021,己合备,2828,0.0,0.0,0
126.98018595549601,37.6279282636509,己合备,2828,0.0,0.0,0
126.979982423321,37.628431648707,己合备,2828,0.0,0.0,0
126.979972685404,37.628455576931,己合备,2828,0.0,0.0,0
126.979930003803,37.62856115485521,己合备,2828,0.0,0.0,0
126.979537132139,37.6288876871828,己合备,2828,0.0,0.0,0
126.979528271778,37.6288930373465,己合备,2828,0.0,0.0,0
126.979525450768,37.62889387473111,己合备,2828,0.0,0.0,0
126.979506677749,37.628900349268704,己合备,2828,0.0,0.0,0
126.97950012928601,37.6289026004941,己合备,2828,0.0,0.0,0
126.97949039721901,37.6289059773485,己合备,2828,0.0,0.0,0
126.979462073546,37.6289152611497,己合备,2828,0.0,0.0,0
126.979437635828,37.6289234284575,己合备,2828,0.0,0.0,0
126.979409142134,37.6289329915177,己合备,2828,0.0,0.0,0
126.979296016905,37.6289712618687,己合备,2828,0.0,0.0,0
126.979138819746,37.6290241646669,己合备,2828,0.0,0.0,0
126.97898340092199,37.62907706759479,己合备,2828,0.0,0.0,0
126.97858189811501,37.6292301566352,己合备,2828,0.0,0.0,0
126.978439040388,37.6292872868761,己合备,2828,0.0,0.0,0
126.978422398491,37.6292886891466,己合备,2828,0.0,0.0,0
126.978418682593,37.6292892470261,己合备,2828,0.0,0.0,0
126.978262570159,37.6292742961492,己合备,2828,0.0,0.0,0
126.978028395918,37.6292520045922,己合备,2828,0.0,0.0,0
