X谅钎,Y谅钎,磊摹备,锅掳,1牢 啊备 痢荐,2牢 啊备 痢荐,4牢 啊备 痢荐
126.89323829450599,37.50672917255429,备肺备,1673,361.0,361.0,197
126.893245915475,37.5067148176427,备肺备,1673,361.0,361.0,197
126.893254599179,37.5067007340036,备肺备,1673,361.0,361.0,197
126.89330158535601,37.5065876027845,备肺备,1673,361.0,361.0,197
126.893340250517,37.50648795185489,备肺备,1673,361.0,361.0,197
126.89338298829,37.5063874847313,备肺备,1673,361.0,361.0,197
126.893436892547,37.506260835814096,备肺备,1673,361.0,361.0,197
126.893500910561,37.5061085627421,备肺备,1673,361.0,361.0,197
126.89353159281299,37.506030870758295,备肺备,1673,361.0,361.0,197
126.893537784506,37.5060272273785,备肺备,1673,361.0,361.0,197
126.89359372332301,37.5059560456415,备肺备,1673,361.0,361.0,197
126.89366932006901,37.5058601043961,备肺备,1673,361.0,361.0,197
126.893672158039,37.5058527818779,备肺备,1673,361.0,361.0,197
126.89375625048099,37.5055034427971,备肺备,1673,361.0,361.0,197
126.893764047748,37.505484303713104,备肺备,1673,361.0,361.0,197
126.893955345307,37.5050548103524,备肺备,1673,361.0,361.0,197
126.89397485114701,37.5050097782336,备肺备,1673,361.0,361.0,197
126.89393040284901,37.5048216545213,备肺备,1673,361.0,361.0,197
126.893839122523,37.50476695288321,备肺备,1673,361.0,361.0,197
126.893778035181,37.5047305779749,备肺备,1673,361.0,361.0,197
126.893714086103,37.5047181309196,备肺备,1673,361.0,361.0,197
126.893374891848,37.50465362482721,备肺备,1673,361.0,361.0,197
126.89324963921601,37.5046295615876,备肺备,1673,361.0,361.0,197
126.893226314112,37.5046250442306,备肺备,1673,361.0,361.0,197
126.893169098944,37.504601628901796,备肺备,1673,361.0,361.0,197
126.893165040945,37.50459232688471,备肺备,1673,361.0,361.0,197
126.89310657496999,37.504456285676,备肺备,1673,361.0,361.0,197
126.89312022062599,37.5044284213309,备肺备,1673,361.0,361.0,197
126.89313776854401,37.5043923975255,备肺备,1673,361.0,361.0,197
126.893141489459,37.5043845172097,备肺备,1673,361.0,361.0,197
126.89314733136,37.5043724131605,备肺备,1673,361.0,361.0,197
126.89318065796199,37.504303742656795,备肺备,1673,361.0,361.0,197
126.893233290181,37.5041956711922,备肺备,1672,126.0,126.0,74
126.89330188343,37.5040538269104,备肺备,1672,126.0,126.0,74
126.89330388757601,37.5040130045407,备肺备,1672,126.0,126.0,74
126.893306083242,37.5039648572348,备肺备,1672,126.0,126.0,74
126.893303440957,37.5039541599718,备肺备,1672,126.0,126.0,74
126.89329728225401,37.5039428918589,备肺备,1672,126.0,126.0,74
126.89327771239401,37.5039068340217,备肺备,1672,126.0,126.0,74
126.893251983057,37.5038600666836,备肺备,1672,126.0,126.0,74
126.89315425341101,37.5037459468075,备肺备,1672,126.0,126.0,74
126.89310604449699,37.503720278201605,备肺备,1672,126.0,126.0,74
126.89300927779301,37.5036678233729,备肺备,1672,126.0,126.0,74
126.89281024756201,37.50346209577809,备肺备,1672,126.0,126.0,74
126.89274556708,37.50334660040679,备肺备,1672,126.0,126.0,74
126.89269348926202,37.5033141705853,备肺备,1672,126.0,126.0,74
126.892709243173,37.5032908132131,备肺备,1672,126.0,126.0,74
126.892722706861,37.5032714001002,备肺备,1672,126.0,126.0,74
126.892741475168,37.5032438198198,备肺备,1672,126.0,126.0,74
126.892891457864,37.503026583086,备肺备,1672,126.0,126.0,74
126.893039151111,37.5028121821943,备肺备,1672,126.0,126.0,74
126.89313353091299,37.5026765515069,备肺备,1672,126.0,126.0,74
126.893132129459,37.502668107870896,备肺备,1672,126.0,126.0,74
126.893066697613,37.502579623888,备肺备,1672,126.0,126.0,74
126.893018728257,37.502513987194,备肺备,1672,126.0,126.0,74
126.892999325989,37.5024875070642,备肺备,1672,126.0,126.0,74
126.892992272824,37.502477067029204,备肺备,1672,126.0,126.0,74
126.892948198038,37.5024086227695,备肺备,1672,126.0,126.0,74
126.89288031519199,37.5023026931069,备肺备,1672,126.0,126.0,74
126.89279163463101,37.502165767954395,备肺备,1672,126.0,126.0,74
126.892731864309,37.5020730813287,备肺备,1672,126.0,126.0,74
126.892772305445,37.5019720355956,备肺备,1672,126.0,126.0,74
126.892835969014,37.5018130139696,备肺备,1672,126.0,126.0,74
126.892921619075,37.50160586318079,备肺备,1672,126.0,126.0,74
126.89293279209,37.5015748881272,备肺备,1672,126.0,126.0,74
126.89292187964399,37.5015430728649,备肺备,1672,126.0,126.0,74
126.892869627426,37.5013898551481,备肺备,1672,126.0,126.0,74
126.892859954147,37.501361410751706,备肺备,1672,126.0,126.0,74
126.89284498727,37.501318022936395,备肺备,1672,126.0,126.0,74
126.892839007446,37.5013005741123,备肺备,1672,126.0,126.0,74
126.892834964226,37.501289028607005,备肺备,1672,126.0,126.0,74
126.892830391938,37.5012757887384,备肺备,1672,126.0,126.0,74
126.892819828971,37.501244793694894,备肺备,1672,126.0,126.0,74
126.892808218726,37.5012107252831,备肺备,1672,126.0,126.0,74
126.89279730558901,37.501179459615706,备肺备,1672,126.0,126.0,74
126.89278341025499,37.5011380639833,备肺备,1672,126.0,126.0,74
126.89277882667601,37.501124824102,备肺备,1672,126.0,126.0,74
126.892775374616,37.501072166593296,备肺备,1672,126.0,126.0,74
126.892774336472,37.501054992613,备肺备,1672,126.0,126.0,74
126.892772433787,37.5010257084219,备肺备,1672,126.0,126.0,74
126.89276085909799,37.50084239870029,备肺备,1672,126.0,126.0,74
126.89276228578699,37.5008333900319,备肺备,1672,126.0,126.0,74
126.89276654502399,37.5008207259182,备肺备,1672,126.0,126.0,74
126.892785716627,37.5007641518684,备肺备,1672,126.0,126.0,74
126.89285350913099,37.500564571059606,备肺备,1672,126.0,126.0,74
126.892903015194,37.5004193396288,备肺备,1672,126.0,126.0,74
126.892925722719,37.5003574168734,备肺备,1672,126.0,126.0,74
126.892931206418,37.500350385117294,备肺备,1672,126.0,126.0,74
126.89297650111601,37.5003096025089,备肺备,1672,126.0,126.0,74
126.89300658837,37.5002823208901,备肺备,1672,126.0,126.0,74
126.89327552937901,37.500036748239296,备肺备,1671,143.0,144.5,94
126.893280825564,37.5000342302964,备肺备,1671,143.0,144.5,94
126.893326506138,37.4999765541864,备肺备,1671,143.0,144.5,94
126.893347567466,37.4999501021414,备肺备,1671,143.0,144.5,94
126.89337094147301,37.499919705836795,备肺备,1671,143.0,144.5,94
126.89339130241501,37.499892703533504,备肺备,1671,143.0,144.5,94
126.89342404703501,37.499849656767395,备肺备,1671,143.0,144.5,94
126.893450254262,37.4998150463665,备肺备,1671,143.0,144.5,94
126.89351539153601,37.4997297994076,备肺备,1671,143.0,144.5,94
126.893535219666,37.49970362551,备肺备,1671,143.0,144.5,94
126.893569221019,37.499659453602796,备肺备,1671,143.0,144.5,94
126.893609398185,37.4996065566522,备肺备,1671,143.0,144.5,94
126.893624808111,37.499585739643706,备肺备,1671,143.0,144.5,94
126.893640973451,37.4995271895106,备肺备,1671,143.0,144.5,94
126.893646122248,37.4995091742441,备肺备,1671,143.0,144.5,94
126.893678973857,37.499391506814106,备肺备,1671,143.0,144.5,94
126.893719472563,37.4992485102745,备肺备,1671,143.0,144.5,94
126.893762984508,37.499093974675496,备肺备,1671,143.0,144.5,94
126.893798684741,37.49896899369421,备肺备,1671,143.0,144.5,94
126.893921361174,37.4985594304715,备肺备,1671,143.0,144.5,94
126.894004985851,37.498285269669104,备肺备,1671,143.0,144.5,94
126.894033571039,37.498192655003706,备肺备,1671,143.0,144.5,94
126.894042798795,37.4981611284475,备肺备,1671,143.0,144.5,94
126.89412275730899,37.497848392455296,备肺备,1671,143.0,144.5,94
126.894117996001,37.4978407836985,备肺备,1671,143.0,144.5,94
126.894069618092,37.4978170884957,备肺备,1671,143.0,144.5,94
126.89408046854099,37.497765840549604,备肺备,1671,143.0,144.5,94
126.894159628232,37.497394547877995,备肺备,1671,143.0,144.5,94
126.894258559465,37.4969168110642,备肺备,1671,143.0,144.5,94
126.894264434431,37.4968889575149,备肺备,1671,143.0,144.5,94
126.89429482227101,37.4967608720767,备肺备,1671,143.0,144.5,94
126.894311166197,37.4967031689239,备肺备,1671,143.0,144.5,94
126.894321826977,37.4966657150657,备肺备,1671,143.0,144.5,94
126.89432289513701,37.496654183249795,备肺备,1671,143.0,144.5,94
126.89432541109501,37.4966265969481,备肺备,1671,143.0,144.5,94
126.894315607829,37.4964359637257,备肺备,1671,143.0,144.5,94
126.89439086200701,37.4962003667162,备肺备,1671,143.0,144.5,94
126.894408617662,37.496143791072996,备肺备,1671,143.0,144.5,94
126.89443724005301,37.4960162716103,备肺备,1670,218.0,220.0,130
126.894471378189,37.495866790780894,备肺备,1670,218.0,220.0,130
126.89450374005,37.4957257596994,备肺备,1670,218.0,220.0,130
126.894533074136,37.4955985201585,备肺备,1670,218.0,220.0,130
126.894555129547,37.4955002681665,备肺备,1670,218.0,220.0,130
126.894582863778,37.4953766942259,备肺备,1670,218.0,220.0,130
126.894583582615,37.495372189881294,备肺备,1670,218.0,220.0,130
126.89459150626,37.495263509538105,备肺备,1670,218.0,220.0,130
126.894598001178,37.4951734155102,备肺备,1670,218.0,220.0,130
126.89460049732,37.4951596234734,备肺备,1670,218.0,220.0,130
126.894616652043,37.4950993792736,备肺备,1670,218.0,220.0,130
126.894633000968,37.495037738698,备肺备,1670,218.0,220.0,130
126.89465217963699,37.494966234738996,备肺备,1670,218.0,220.0,130
126.89467882777201,37.4948665903185,备肺备,1670,218.0,220.0,130
126.894685398336,37.4948423774037,备肺备,1670,218.0,220.0,130
126.89468860447201,37.4948302618646,备肺备,1670,218.0,220.0,130
126.894693224408,37.4948100025717,备肺备,1670,218.0,220.0,130
126.89470298976002,37.494773692126,备肺备,1670,218.0,220.0,130
126.89474384456601,37.4946236586383,备肺备,1670,218.0,220.0,130
126.894791804781,37.494446880885604,备肺备,1670,218.0,220.0,130
126.89481774094801,37.494346668152,备肺备,1670,218.0,220.0,130
126.89485860290002,37.4941912826845,备肺备,1670,218.0,220.0,130
126.894909231036,37.4939987397924,备肺备,1670,218.0,220.0,130
126.89493693853201,37.4938931766875,备肺备,1670,218.0,220.0,130
126.894961817069,37.4937969093354,备肺备,1670,218.0,220.0,130
126.894987062492,37.49368909149621,备肺备,1670,218.0,220.0,130
126.89499683597401,37.493646852451,备肺备,1670,218.0,220.0,130
126.89500429911502,37.493615053904,备肺备,1670,218.0,220.0,130
126.89503789595,37.4934709242963,备肺备,1670,218.0,220.0,130
126.895051936971,37.493409560875,备肺备,1670,218.0,220.0,130
126.895076467468,37.4933113109784,备肺备,1670,218.0,220.0,130
126.895119281915,37.4931418535412,备肺备,1670,218.0,220.0,130
126.89517081557399,37.492939724683296,备肺备,1670,218.0,220.0,130
126.895202085557,37.4928172889839,备肺备,1745,456.0,457.5,250
126.895253961178,37.492612916897286,备肺备,1745,456.0,457.5,250
126.89530885753,37.492399249181396,备肺备,1745,456.0,457.5,250
126.895382941679,37.4921143836666,备肺备,1745,456.0,457.5,250
126.89540623638901,37.4920258183144,备肺备,1745,456.0,457.5,250
126.89541278478201,37.4920009475975,备肺备,1745,456.0,457.5,250
126.89541956211399,37.4919741038967,备肺备,1744,293.0,294.0,156
126.895472131349,37.49176617335871,备肺备,1744,293.0,294.0,156
126.89549291627,37.4916851020481,备肺备,1744,293.0,294.0,156
126.895510689116,37.4916150112155,备肺备,1744,293.0,294.0,156
126.895540711392,37.4914945294478,备肺备,1744,293.0,294.0,156
126.89563736977301,37.4911091594389,备肺备,1744,293.0,294.0,156
126.895700986201,37.4908524315113,备肺备,1744,293.0,294.0,156
126.895750290055,37.4907218306939,备肺备,1744,293.0,294.0,156
126.89576340910101,37.490688054946105,备肺备,1744,293.0,294.0,156
126.89586403752199,37.490493006440296,备肺备,1744,293.0,294.0,156
126.896013015723,37.4902096219524,备肺备,1744,293.0,294.0,156
126.89602281252701,37.490158102519004,备肺备,1744,293.0,294.0,156
126.896047568863,37.49001819033271,备肺备,1744,293.0,294.0,156
126.8960644772,37.489926979187395,备肺备,1744,293.0,294.0,156
126.89607836571699,37.4898523707715,备肺备,1744,293.0,294.0,156
126.89609688017099,37.489752718683,备肺备,1744,293.0,294.0,156
126.896101506147,37.4897276660029,备肺备,1744,293.0,294.0,156
126.896105674662,37.4896499584789,备肺备,1744,293.0,294.0,156
126.89611275092,37.4895226985509,备肺备,1744,293.0,294.0,156
126.89612431689,37.48933856249671,备肺备,1744,293.0,294.0,156
126.89627455673,37.4891610192176,备肺备,1744,293.0,294.0,156
126.89640976477,37.48900233832121,备肺备,1744,293.0,294.0,156
126.896470825122,37.488928636760996,备肺备,1744,293.0,294.0,156
126.8965016081,37.488892903433296,备肺备,1744,293.0,294.0,156
126.89668742987101,37.48867484623121,备肺备,1744,293.0,294.0,156
126.89721974555201,37.4880423737354,备肺备,1744,293.0,294.0,156
126.89813870948099,37.4869473307577,备肺备,1743,352.0,352.0,182
126.898142613002,37.4869372069289,备肺备,1743,352.0,352.0,182
126.898145978123,37.486932146251,备肺备,1743,352.0,352.0,182
126.898279290261,37.4868553984655,备肺备,1743,352.0,352.0,182
126.898399871087,37.4867865141616,备肺备,1743,352.0,352.0,182
126.89854804058099,37.4867010483421,备肺备,1743,352.0,352.0,182
126.898651647514,37.4866417356301,备肺备,1743,352.0,352.0,182
126.898725726623,37.4866029399516,备肺备,1743,352.0,352.0,182
126.899063391894,37.4864390709467,备肺备,1743,352.0,352.0,182
126.89942651239402,37.4862631405518,备肺备,1743,352.0,352.0,182
126.89959710850799,37.4861804948944,备肺备,1743,352.0,352.0,182
126.899760644746,37.48609251799649,备肺备,1743,352.0,352.0,182
126.899927355526,37.4860062194612,备肺备,1743,352.0,352.0,182
126.90009105022499,37.485934280048596,备肺备,1743,352.0,352.0,182
126.90012392698401,37.485919955327,备肺备,1743,352.0,352.0,182
126.90015503647301,37.4859081518817,备肺备,1743,352.0,352.0,182
126.900841201169,37.4856525209936,备肺备,1743,352.0,352.0,182
126.90119333873899,37.4854906404012,备肺备,1818,145.0,146.5,90
126.901636202908,37.4852581609915,备肺备,1818,145.0,146.5,90
126.901712744786,37.48522724025671,备肺备,1818,145.0,146.5,90
126.90256233998,37.48508775011629,备肺备,1818,145.0,146.5,90
126.902742808774,37.485016100372796,备肺备,1818,145.0,146.5,90
126.90280464786998,37.4850136202391,备肺备,1818,145.0,146.5,90
126.90302989724701,37.4850056451376,备肺备,1818,145.0,146.5,90
126.90319861829,37.4850026862072,备肺备,1818,145.0,146.5,90
126.90317728277999,37.4849767646822,备肺备,1818,145.0,146.5,90
126.903115726546,37.4849015339359,备肺备,1818,145.0,146.5,90
126.903080980302,37.484859275091,备肺备,1818,145.0,146.5,90
126.903041820634,37.484811372293,备肺备,1818,145.0,146.5,90
126.90303017073299,37.484797288951896,备肺备,1818,145.0,146.5,90
126.90300249140499,37.4847634783502,备肺备,1818,145.0,146.5,90
126.902960329099,37.4847119149579,备肺备,1818,145.0,146.5,90
126.902938632311,37.484685713777,备肺备,1818,145.0,146.5,90
126.902894359098,37.484631616787404,备肺备,1818,145.0,146.5,90
126.902876376663,37.4846096353784,备肺备,1818,145.0,146.5,90
126.90284674440599,37.4845735706071,备肺备,1818,145.0,146.5,90
126.90282063425501,37.4845417344636,备肺备,1818,145.0,146.5,90
126.902765072852,37.4844738336731,备肺备,1818,145.0,146.5,90
126.902707220043,37.4844031108071,备肺备,1818,145.0,146.5,90
126.90266895219999,37.484356623199,备肺备,1818,145.0,146.5,90
126.902615682582,37.4842915353759,备肺备,1818,145.0,146.5,90
126.902580756379,37.484248987909005,备肺备,1818,145.0,146.5,90
126.90254795287301,37.484208685701496,备肺备,1818,145.0,146.5,90
126.90249856655001,37.484148403411005,备肺备,1818,145.0,146.5,90
126.902454474506,37.484094585714004,备肺备,1818,145.0,146.5,90
126.902409490422,37.484039929321106,备肺备,1818,145.0,146.5,90
126.902367690366,37.4839886453257,备肺备,1818,145.0,146.5,90
126.902339819425,37.4839548344037,备肺备,1818,145.0,146.5,90
126.902303313625,37.4839100240145,备肺备,1818,145.0,146.5,90
126.90227809527201,37.483879603068,备肺备,1818,145.0,146.5,90
126.902222004568,37.4838108546297,备肺备,1818,145.0,146.5,90
126.90217755148501,37.483756757212795,备肺备,1817,296.0,296.0,163
126.90215374430201,37.4837280222971,备肺备,1817,296.0,296.0,163
126.90212569116,37.4836953374212,备肺备,1817,296.0,296.0,163
126.902072431173,37.48363222254649,备肺备,1817,296.0,296.0,163
126.901876832301,37.4833924455833,备肺备,1817,296.0,296.0,163
126.901683525735,37.4831557696674,备肺备,1817,296.0,296.0,163
126.901557239612,37.4829988346707,备肺备,1817,296.0,296.0,163
126.901401861344,37.4828092136026,备肺备,1817,296.0,296.0,163
126.901234124632,37.4826037962982,备肺备,1817,296.0,296.0,163
126.901195497951,37.4825564609543,备肺备,1817,296.0,296.0,163
126.901147705338,37.482498152629,备肺备,1817,296.0,296.0,163
126.901092497078,37.4824305306405,备肺备,1742,456.0,456.0,241
126.901039060974,37.482365162635105,备肺备,1742,456.0,456.0,241
126.900975737343,37.4822873974271,备肺备,1742,456.0,456.0,241
126.900937291138,37.4822406207707,备肺备,1742,456.0,456.0,241
126.90091471617201,37.4822127155684,备肺备,1742,456.0,456.0,241
126.900875920301,37.482165379973104,备肺备,1742,456.0,456.0,241
126.900858988986,37.4821445434152,备肺备,1742,456.0,456.0,241
126.900848051072,37.48213129839071,备肺备,1742,456.0,456.0,241
126.900825826263,37.48210369079961,备肺备,1742,456.0,456.0,241
126.90081436903999,37.482089877698606,备肺备,1742,456.0,456.0,241
126.900768688256,37.4820338145083,备肺备,1742,456.0,456.0,241
126.90071983583,37.481973793199394,备肺备,1742,456.0,456.0,241
126.90067873715701,37.4819239237599,备肺备,1742,456.0,456.0,241
126.900628292214,37.4818627838116,备肺备,1742,456.0,456.0,241
126.900594959774,37.4818222102947,备肺备,1742,456.0,456.0,241
126.900526883632,37.4817396564641,备肺备,1742,456.0,456.0,241
126.900483313354,37.48168668539829,备肺备,1742,456.0,456.0,241
126.900367796569,37.481545805133294,备肺备,1742,456.0,456.0,241
126.900314531316,37.481480436937396,备肺备,1742,456.0,456.0,241
126.900262326651,37.481416754498,备肺备,1742,456.0,456.0,241
126.90013251970801,37.481259247287795,备肺备,1742,456.0,456.0,241
126.900065326453,37.4811766939415,备肺备,1742,456.0,456.0,241
126.899961994903,37.481038923174296,备肺备,1742,456.0,456.0,241
126.899924086302,37.480988488575896,备肺备,1742,456.0,456.0,241
126.899888985315,37.4809436876377,备肺备,1742,456.0,456.0,241
126.899867303519,37.4809163596386,备肺备,1742,456.0,456.0,241
126.899839788003,37.4808805752236,备肺备,1742,456.0,456.0,241
126.899804339293,37.4808338097774,备肺备,1742,456.0,456.0,241
126.899761139856,37.4807749281884,备肺备,1742,456.0,456.0,241
126.89973239782499,37.480734916995104,备肺备,1742,456.0,456.0,241
126.89971019013299,37.4807036331174,备肺备,1742,456.0,456.0,241
126.89968531995501,37.4806681482748,备肺备,1742,456.0,456.0,241
126.89965658029199,37.4806264521919,备肺备,1742,456.0,456.0,241
126.8996405482,37.4806016608337,备肺备,1742,456.0,456.0,241
126.89961974326599,37.480569828537,备肺备,1742,456.0,456.0,241
126.899609341008,37.48055376372221,备肺备,1742,456.0,456.0,241
126.89960087952998,37.4805405297246,备肺备,1742,456.0,456.0,241
126.899577785661,37.4805041814291,备肺备,1742,456.0,456.0,241
126.899549232745,37.4804582687937,备肺备,1742,456.0,456.0,241
126.899525079992,37.4804191084495,备肺备,1742,456.0,456.0,241
126.899504809218,37.4803853033997,备肺备,1742,456.0,456.0,241
126.89948684064899,37.48035459977879,备肺备,1742,456.0,456.0,241
126.899476091042,37.4803362731383,备肺备,1742,456.0,456.0,241
126.899462160433,37.48031260982121,备肺备,1742,456.0,456.0,241
126.89945529121401,37.48030079176,备肺备,1742,456.0,456.0,241
126.899450880956,37.4802931834989,备肺备,1742,456.0,456.0,241
126.899419163897,37.4802379697631,备肺备,1742,456.0,456.0,241
126.899405416915,37.4802123243945,备肺备,1742,456.0,456.0,241
126.899388151673,37.480179945503004,备肺备,1742,456.0,456.0,241
126.899364358774,37.4801340279245,备肺备,1742,456.0,456.0,241
126.89935273387199,37.480110925208,备肺备,1742,456.0,456.0,241
126.899339350638,37.4800838745835,备肺备,1742,456.0,456.0,241
126.899326666817,37.480057968834,备肺备,1742,456.0,456.0,241
126.899318909867,37.4800421946005,备肺备,1742,456.0,456.0,241
126.899311153681,37.4800258617461,备肺备,1742,456.0,456.0,241
126.89929689205799,37.4799962875527,备肺备,1742,456.0,456.0,241
126.89928420867201,37.4799700844682,备肺备,1742,456.0,456.0,241
126.899277343366,37.479955437254894,备肺备,1742,456.0,456.0,241
126.89927222509,37.47994473793921,备肺备,1742,456.0,456.0,241
126.899248282109,37.4798929096362,备肺备,1742,456.0,456.0,241
126.899226090408,37.4798419297855,备肺备,1742,456.0,456.0,241
126.899215169624,37.4798165751601,备肺备,1742,456.0,456.0,241
126.899184348438,37.4797430627927,备肺备,1742,456.0,456.0,241
126.899161297031,37.479684198421005,备肺备,1741,151.0,151.5,89
126.89914580765199,37.4796430723051,备肺备,1741,151.0,151.5,89
126.899137707985,37.479621666502396,备肺备,1741,151.0,151.5,89
126.89913136626,37.479604487919204,备肺备,1741,151.0,151.5,89
126.89912397732901,37.4795842089831,备肺备,1741,151.0,151.5,89
126.89911781574,37.4795675891761,备肺备,1741,151.0,151.5,89
126.899107961992,37.4795391450292,备肺备,1741,151.0,151.5,89
126.89910181401599,37.4795208403603,备肺备,1741,151.0,151.5,89
126.899098457599,37.4795115301056,备肺备,1741,151.0,151.5,89
126.899087378831,37.479477741956,备肺备,1741,151.0,151.5,89
126.89908456391399,37.47946929713171,备肺备,1741,151.0,151.5,89
126.89907084099899,37.4794262083525,备肺备,1741,151.0,151.5,89
126.899054479863,37.479377765334704,备肺备,1741,151.0,151.5,89
126.899046913158,37.479355233735,备肺备,1741,151.0,151.5,89
126.89903953042601,37.4793304497905,备肺备,1741,151.0,151.5,89
126.899024239378,37.4792766557466,备肺备,1741,151.0,151.5,89
126.89901404830799,37.4792386336516,备肺备,1741,151.0,151.5,89
126.89901017875601,37.4792242683301,备肺备,1741,151.0,151.5,89
126.89899049683201,37.47914879237421,备肺备,1741,151.0,151.5,89
126.898657945541,37.47908628019729,备肺备,1741,151.0,151.5,89
126.898511007384,37.4790599690947,备肺备,1741,151.0,151.5,89
126.898367246229,37.47903366058271,备肺备,1741,151.0,151.5,89
126.89815549775801,37.4789954622944,备肺备,1741,151.0,151.5,89
